,exp_trial_num,staircase_id,staircase_trial_num,distance,current_step_size,clicked_face_id,click_position,click_time_experiment,click_time_current_trial,faces_shown,was_correct,next_direction
0,0,2-10,0,500,400,2-10-193_0_image,[0.46319444 0.05625   ],6.399699400004465,5.864230300008785,"2-10-693_0_image,2-10-693_1_image,2-10-193_0_image",True,down
1,0,3-28,0,500,400,3-28-464_0_image,[ 0.03611111 -0.03333333],12.039615900022909,4.514761600003112,"3-28-964_1_image,3-28-464_0_image,3-28-964_0_image",True,down
2,0,24-30,0,500,400,24-30-691_0_image,[ 0.46319444 -0.06736111],15.767639300000155,2.6221650000079535,"24-30-191_0_image,24-30-191_1_image,24-30-691_0_image",True,down
3,0,13-29,0,500,400,13-29-522_0_image,[ 0.53611111 -0.0375    ],18.68768880001153,1.8226616000174545,"13-29-22_1_image,13-29-22_0_image,13-29-522_0_image",True,down
4,0,11-17,0,500,400,11-17-666_0_image,[ 0.03888889 -0.02708333],22.207537900016177,2.4234526000218466,"11-17-166_0_image,11-17-666_0_image,11-17-166_1_image",True,down
5,0,7-20,0,500,400,7-20-563_0_image,[ 0.01666667 -0.02777778],25.33566460001748,2.032082999998238,"7-20-63_0_image,7-20-563_0_image,7-20-63_1_image",True,down
6,0,6-15,0,500,400,6-15-409_0_image,[ 0.37013889 -0.04305556],28.943688300001668,2.5042553000093903,"6-15-909_1_image,6-15-909_0_image,6-15-409_0_image",True,down
7,0,3-9,0,500,400,3-9-545_0_image,[ 0.02638889 -0.04444444],32.39956320001511,2.355784500017762,"3-9-45_0_image,3-9-545_0_image,3-9-45_1_image",True,down
8,0,6-7,0,500,400,6-7-51_1_image,[ 0.03611111 -0.0375    ],35.847628900024574,2.3526141999755055,"6-7-551_0_image,6-7-51_1_image,6-7-51_0_image",False,up
9,0,1-16,0,500,400,1-16-271_0_image,[-0.025      -0.04722222],44.25584720002371,7.308078200003365,"1-16-271_1_image,1-16-271_0_image,1-16-771_0_image",False,up
10,0,4-20,0,500,400,4-20-253_0_image,[ 0.42638889 -0.03541667],48.52788530001999,3.1733296000165865,"4-20-753_0_image,4-20-753_1_image,4-20-253_0_image",True,down
11,0,15-18,0,500,400,15-18-12_0_image,[ 0.03888889 -0.05138889],52.55958150001243,2.9350032999936957,"15-18-512_1_image,15-18-12_0_image,15-18-512_0_image",True,down
12,1,1-16,1,900,400,1-16-925_0_image,[-0.41319444 -0.00208333],56.43956749999779,2.761724999989383,"1-16-925_0_image,1-16-25_0_image,1-16-25_1_image",True,down
13,1,6-15,1,100,400,6-15-657_0_image,[-0.07569444 -0.03958333],61.05558200000087,3.506323899986455,"6-15-757_0_image,6-15-657_0_image,6-15-757_1_image",True,down
14,1,3-9,1,100,400,3-9-491_0_image,[-0.03680556 -0.0375    ],65.991683500004,3.840435599995544,"3-9-491_1_image,3-9-491_0_image,3-9-591_0_image",False,up
15,1,13-29,1,100,400,13-29-314_0_image,[ 0.36111111 -0.04861111],70.58370040002046,3.495156900025904,"13-29-214_1_image,13-29-214_0_image,13-29-314_0_image",True,down
16,1,11-17,1,100,400,11-17-192_0_image,[ 0.07847222 -0.04097222],76.37565210001776,4.683433300000615,"11-17-92_0_image,11-17-192_0_image,11-17-92_1_image",True,down
17,1,24-30,1,100,400,24-30-307_0_image,[ 0.0125     -0.04722222],82.43962320001447,4.9593422999896575,"24-30-307_1_image,24-30-307_0_image,24-30-407_0_image",False,up
18,1,15-18,1,100,400,15-18-573_0_image,[ 0.39930556 -0.05347222],89.26363950001542,5.728586000012001,"15-18-673_0_image,15-18-573_1_image,15-18-573_0_image",False,up
19,1,2-10,1,100,400,2-10-639_0_image,[-0.02708333 -0.02152778],96.43982349999715,6.0643983999907505,"2-10-539_0_image,2-10-639_0_image,2-10-539_1_image",True,down
20,1,4-20,1,100,400,4-20-955_0_image,[-0.03194444 -0.02430556],102.45562630001223,4.909327400004258,"4-20-855_0_image,4-20-955_0_image,4-20-955_1_image",False,up
21,1,7-20,1,100,400,7-20-892_1_image,[-0.04375    -0.04722222],109.2558004000166,5.704712100006873,"7-20-892_0_image,7-20-892_1_image,7-20-792_0_image",False,up
22,1,6-7,1,900,400,6-7-45_0_image,[-0.04166667 -0.04861111],112.2957141000079,1.939231700001983,"6-7-945_1_image,6-7-45_0_image,6-7-945_0_image",True,down
23,1,3-28,1,100,400,3-28-698_0_image,[-0.03263889 -0.04930556],120.23975760000758,6.847505400015507,"3-28-598_0_image,3-28-698_0_image,3-28-698_1_image",False,up
24,2,1-16,2,580,320,1-16-174_0_image,[-0.05277778 -0.05416667],124.87962230000994,3.497646000003442,"1-16-754_1_image,1-16-174_0_image,1-16-754_0_image",True,down
25,2,4-20,2,420,320,4-20-168_0_image,[-0.06041667 -0.05486111],127.95968770000036,1.9726883999828715,"4-20-588_1_image,4-20-168_0_image,4-20-588_0_image",True,up
26,2,3-28,2,420,320,3-28-502_0_image,[-0.05694444 -0.05486111],134.58372830000008,5.51220219998504,"3-28-922_0_image,3-28-502_0_image,3-28-922_1_image",True,up
