,exp_trial_num,staircase_id,staircase_trial_num,distance,current_step_size,clicked_face_id,click_position,click_time_experiment,click_time_current_trial,faces_shown,was_correct,next_direction
0,0,13-29,0,500,400,13-29-921_0_image,[ 0.45972222 -0.01736111],2.591830899938941,1.9947684002108872,"13-29-421_1_image,13-29-421_0_image,13-29-921_0_image",True,down
1,0,6-7,0,500,400,6-7-54_0_image,[ 0.44305556 -0.05069444],8.743877899833024,4.994189300108701,"6-7-54_1_image,6-7-554_0_image,6-7-54_0_image",False,up
2,0,11-17,0,500,400,11-17-502_0_image,[ 0.03819444 -0.03472222],13.799723600037396,3.9454096001572907,"11-17-2_1_image,11-17-502_0_image,11-17-2_0_image",True,down
3,0,6-15,0,500,400,6-15-586_0_image,[-0.45277778 -0.03680556],16.743720799684525,1.8353717001155019,"6-15-586_0_image,6-15-86_0_image,6-15-86_1_image",True,down
4,0,1-16,0,500,400,1-16-49_0_image,[ 0.44305556 -0.04652778],20.663810999598354,2.8197154998779297,"1-16-549_0_image,1-16-549_1_image,1-16-49_0_image",True,down
5,0,24-30,0,500,400,24-30-560_0_image,[-0.44375    -0.01319444],28.223755499813706,6.459944700356573,"24-30-560_0_image,24-30-60_1_image,24-30-60_0_image",True,down
6,0,2-10,0,500,400,2-10-103_0_image,[-0.39791667  0.00902778],32.311831099912524,2.991994799580425,"2-10-103_0_image,2-10-603_0_image,2-10-603_1_image",True,down
7,0,7-20,0,500,400,7-20-666_0_image,[0.02569444 0.00208333],35.75188299966976,2.3274559997953475,"7-20-166_0_image,7-20-666_0_image,7-20-166_1_image",True,down
8,0,3-28,0,500,400,3-28-957_0_image,[ 0.46388889 -0.01944444],40.32786599965766,3.4686862002126873,"3-28-457_0_image,3-28-457_1_image,3-28-957_0_image",True,down
9,0,15-18,0,500,400,15-18-738_1_image,[ 0.03194444 -0.05416667],47.535934399813414,6.10643699998036,"15-18-238_0_image,15-18-738_1_image,15-18-738_0_image",False,up
10,0,3-9,0,500,400,3-9-640_0_image,[-0.375      -0.01736111],51.199829899705946,2.5645666997879744,"3-9-640_0_image,3-9-140_1_image,3-9-140_0_image",True,down
11,0,4-20,0,500,400,4-20-499_0_image,[-0.39444444 -0.0375    ],54.279739199671894,1.9748987997882068,"4-20-499_0_image,4-20-999_1_image,4-20-999_0_image",True,down
12,1,3-9,1,100,400,3-9-878_0_image,[ 0.45902778 -0.01388889],60.48783789994195,5.0638093003071845,"3-9-878_1_image,3-9-778_0_image,3-9-878_0_image",False,up
13,1,11-17,1,100,400,11-17-627_1_image,[-0.00208333 -0.03541667],67.09576629986987,5.498575699981302,"11-17-527_0_image,11-17-627_1_image,11-17-627_0_image",False,up
14,1,7-20,1,100,400,7-20-300_1_image,[-0.39861111 -0.03055556],69.70370159996673,1.5027757999487221,"7-20-300_1_image,7-20-200_0_image,7-20-300_0_image",False,up
15,1,4-20,1,100,400,4-20-162_0_image,[ 0.02708333 -0.00486111],78.63189639989287,7.828870300203562,"4-20-262_1_image,4-20-162_0_image,4-20-262_0_image",True,down
16,1,24-30,1,100,400,24-30-369_0_image,[ 0.02083333 -0.00694444],83.18376629985869,3.4401797000318766,"24-30-369_1_image,24-30-369_0_image,24-30-469_0_image",False,up
17,1,2-10,1,100,400,,,,,"2-10-803_1_image,2-10-803_0_image,2-10-703_0_image",timeout,timeout
18,1,3-28,1,100,400,3-28-885_1_image,[ 0.00902778 -0.04513889],99.44785959972069,6.076739999931306,"3-28-785_0_image,3-28-885_1_image,3-28-885_0_image",False,up
19,1,13-29,1,100,400,13-29-653_0_image,[ 0.00902778 -0.04513889],106.14546029968187,5.600775899831206,"13-29-753_0_image,13-29-653_0_image,13-29-753_1_image",True,down
20,1,6-7,1,900,400,6-7-986_0_image,[0.45555556 0.01388889],109.53585049975663,2.286974399816245,"6-7-86_1_image,6-7-86_0_image,6-7-986_0_image",True,down
