0,1,2,3,4,5,6,7,8,9
-1.5740855,0.012954194,-0.043981522,0.00041336764,0.00016282575,0.0004897242,0.00054151466,-0.0007139259,0.002022654,-0.00021292374
-1.576927,-0.00015210186,-0.054759152,0.004776192,-0.00014178111,-0.00041646877,0.0011908626,-0.0006523068,0.0016980253,0.00022052607
0.096020296,-1.4594356,-0.00033531437,0.0015461433,0.0025507603,-0.0013144697,-0.00013793915,-0.0007766683,-0.0009416686,-0.00276784
-0.13013442,-0.17878641,-0.00068465434,0.00088673737,-0.42417434,-0.00082728546,-0.0015074776,-0.000860785,-0.00143047,0.0011057499
0.03333405,-1.2290044,0.12563038,-0.0024552278,-0.03752388,-0.0017531754,-0.0019471359,0.0013608196,0.0006681859,0.0009613078
0.32928386,-0.0027755438,2.3442078,0.063436285,0.0029563,0.00010768126,0.0018015807,-0.0023222654,0.000105360115,-0.0005897794
-0.7794934,0.00074778363,-0.00092897174,0.96046907,0.0016748307,-0.0007346034,-0.0015686745,0.0017838026,0.0014104036,0.00044153314
-1.5844736,0.14935018,-0.033292856,-0.033586133,0.006145438,0.0005059482,0.001490256,-0.00064071047,-0.0012295365,-0.0012054038
0.0034505953,-0.102253765,-0.41550604,0.0022849934,0.002063618,-0.0013300182,-0.00038418605,0.0014077857,0.00052191335,-0.001492364
-1.7617636,0.012584335,-0.0010432097,-0.0014097034,0.0009344913,-0.0023708502,-0.0011867213,0.0013463136,-0.0006802012,0.00043427746
0.50071365,-0.23337345,0.0024508082,-0.47729942,-0.8104534,0.00017103303,0.0028975357,-0.00077801413,-0.0013236605,-0.0007464292
0.531544,-0.6817301,-0.36215115,-0.3179035,-0.46083492,-0.00030599954,0.00077873305,0.00044472708,-0.0009414745,-0.0013348794
1.1811138,0.00048770756,1.0821872,-0.0010500288,0.017353058,0.00040423684,-0.0015924256,-0.0014599552,0.00057352905,0.0005636078
-0.7562009,1.1496631,0.059936002,-0.0011672528,0.0018108487,-0.0015885009,0.0012268418,-0.0012018024,-0.001324486,0.0009862358
-0.94604677,0.81899893,0.0008056327,-0.05109996,-0.030188577,-0.0019085755,0.00067672203,0.0010825186,0.0010046181,-0.00053492317
-0.85153717,0.6827636,-6.1766856e-05,-0.52277917,-0.0006547341,0.0022249897,-0.0007061576,0.0023492577,-0.0020307992,0.00010490001
-0.13339761,0.001384417,-0.54618245,-0.0015402813,0.14330584,0.0015468709,-0.00067512365,-0.000718053,0.0018487652,-0.0009039724
0.0014348935,0.53679675,-0.0005722268,-0.45303497,-0.8671484,0.002735768,-0.00067772635,0.0014079269,-0.0013365959,0.0004930594
0.34087694,-0.031723242,-0.106753856,0.105223946,-0.0014335512,0.004317988,-0.0002222436,0.0011970404,-0.0019747175,0.0006802775
0.9242322,-0.031498726,-0.36641517,0.11028367,0.16694328,-0.00088380184,0.001701239,0.0007367623,-0.00079739676,0.0011460569
1.7453239,0.00089156727,-0.0028213128,-0.039392132,0.0006245601,-0.0015587755,0.0020780903,-0.0005939888,0.0013108257,0.001305266
1.8777328,0.008733688,-0.13837905,-0.00038550684,0.00095417,0.0005646571,0.00081959536,0.0006937463,0.001693368,-0.00036651676
-0.64788604,0.63373435,-0.6599962,0.0021612633,0.5160117,-0.0025466655,0.0011022489,-0.0005760041,-0.0007660929,-0.0010535831
-0.44339827,0.6883822,-0.22540683,0.050346706,0.2886229,-0.0015563425,0.0022515147,-0.0021679248,-0.00035483477,-0.00082266115
0.8392516,-0.00027286803,-0.44605193,0.116768345,0.1923728,0.0006640471,0.0015252215,-0.0012720674,-0.0018880134,0.0021515526
0.28219396,-0.00034388126,0.6491244,-0.00082187675,-0.006710705,0.0015848085,-0.0020895693,0.0011318605,0.0011654631,0.0003458272
-0.64304763,0.7279473,0.9106077,0.79695547,0.0035616527,-0.0014389225,-0.0024183313,0.0017586797,-0.0017005553,0.00026028664
0.17279537,-0.8631821,0.0014626374,1.2009846,-0.00022131338,-0.00010390667,-0.00022426317,-0.0018747,-0.00033344963,0.0008222289
0.002066013,-1.2790017,0.012060667,-0.1913618,0.0047609415,0.0014450009,-0.0010978654,-0.0017568073,0.00031653635,0.0008700028
1.4839506,-0.008645826,0.09918988,-0.0046571116,0.0008859908,-0.0026140942,-0.001910173,0.00047154742,0.0015506811,0.0005190987
