,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
174,44,811.0173464000109,[ 0.12708333 -0.30833333],10,2,"[5, 8, 10, 13]",20,0
175,44,812.5901893999544,[-0.17361111 -0.29444444],8,1,"[5, 8, 10, 13]",20,0
176,44,813.570152500004,[ 0.48402778 -0.30555556],13,1,"[5, 8, 10, 13]",20,0
177,44,814.439160000009,[-0.46458333 -0.27291667],5,0,"[5, 8, 10, 13]",20,0
178,45,821.5551522999885,[ 0.12569444 -0.30416667],3,2,"[23, 0, 3, 6]",11,0
179,45,824.6712029000046,[ 0.50625    -0.30694444],6,2,"[23, 0, 3, 6]",11,0
180,45,826.8391622999916,[-0.45833333 -0.27916667],23,0,"[23, 0, 3, 6]",11,0
181,45,827.3821219999809,[-0.19791667 -0.27430556],0,0,"[23, 0, 3, 6]",11,0
182,46,840.7292995000025,[ 0.13680556 -0.3125    ],7,2,"[9, 28, 7, 21]",8,0
183,46,842.330322499969,[-0.48472222 -0.29444444],9,0,"[9, 28, 7, 21]",8,0
184,46,843.6261093000066,[-0.17847222 -0.29375   ],28,0,"[9, 28, 7, 21]",8,0
185,46,844.3342375999782,[ 0.53680556 -0.31875   ],21,0,"[9, 28, 7, 21]",8,0
186,47,852.8712265999638,[ 0.20902778 -0.31041667],8,2,"[4, 26, 8, 18]",27,0
187,47,855.8061557000037,[ 0.50277778 -0.30277778],18,2,"[4, 26, 8, 18]",27,0
188,47,857.1221181000001,[-0.46666667 -0.275     ],4,0,"[4, 26, 8, 18]",27,0
189,47,857.682126700005,[-0.21041667 -0.27083333],26,0,"[4, 26, 8, 18]",27,0
190,48,862.7462715999573,[ 0.13888889 -0.31458333],21,2,"[9, 25, 21, 0]",12,0
191,48,864.1512186999898,[-0.13263889 -0.30902778],25,1,"[9, 25, 21, 0]",12,0
192,48,871.3582050999976,[ 0.47916667 -0.30347222],0,1,"[9, 25, 21, 0]",12,0
193,48,872.1911371999886,[-0.50138889 -0.27361111],9,0,"[9, 25, 21, 0]",12,0
194,49,879.3711881999625,[ 0.12083333 -0.31944444],25,2,"[13, 22, 25, 4]",24,0
195,49,892.0812521000043,[-0.12152778 -0.29722222],22,1,"[13, 22, 25, 4]",24,0
196,49,893.0141307999729,[ 0.44930556 -0.30625   ],4,1,"[13, 22, 25, 4]",24,0
197,49,893.8831403999939,[-0.47777778 -0.28888889],13,0,"[13, 22, 25, 4]",24,0
198,50,900.6881743999547,[ 0.11458333 -0.33333333],14,2,"[21, 3, 14, 12]",1,0
199,50,905.7693504999625,[-0.13541667 -0.30555556],3,1,"[21, 3, 14, 12]",1,0
200,50,914.4522613000008,[-0.40694444 -0.29166667],21,0,"[21, 3, 14, 12]",1,0
201,50,915.2581815999583,[ 0.47013889 -0.28263889],12,0,"[21, 3, 14, 12]",1,0
202,51,922.889329699974,[-0.51388889 -0.26805556],22,0,"[22, 18, 2, 19]",15,0
203,51,931.8572673999588,[-0.12638889 -0.27083333],18,0,"[22, 18, 2, 19]",15,0
204,51,932.6381074999808,[ 0.45555556 -0.27222222],19,1,"[22, 18, 2, 19]",15,0
205,51,933.049128099985,[ 0.17916667 -0.28125   ],2,0,"[22, 18, 2, 19]",15,0
206,52,950.9142001,[-0.125      -0.28611111],21,1,"[4, 21, 29, 6]",25,0
207,52,956.0892587999697,[ 0.44930556 -0.29166667],6,2,"[4, 21, 29, 6]",25,0
208,52,956.965153099969,[ 0.20694444 -0.29097222],29,1,"[4, 21, 29, 6]",25,0
209,52,957.6520916000009,[-0.5125     -0.27638889],4,0,"[4, 21, 29, 6]",25,0
210,53,972.7613461999572,[ 0.08680556 -0.28611111],11,2,"[0, 6, 11, 23]",18,0
211,53,976.7662599000032,[-0.12430556 -0.27777778],6,1,"[0, 6, 11, 23]",18,0
212,53,977.6361746999901,[ 0.47638889 -0.2875    ],23,1,"[0, 6, 11, 23]",18,0
213,53,978.8904877000023,[-0.42361111 -0.26388889],0,0,"[0, 6, 11, 23]",18,0
214,54,994.0332471999573,[-0.21458333 -0.29791667],4,1,"[2, 4, 10, 3]",28,0
215,54,996.2692319999915,[-0.4875     -0.28958333],2,0,"[2, 4, 10, 3]",28,0
216,54,1001.4301935000112,[ 0.21319444 -0.28888889],10,0,"[2, 4, 10, 3]",28,0
217,54,1001.8810882999678,[ 0.45277778 -0.27569444],3,0,"[2, 4, 10, 3]",28,0
218,55,1008.9482838999829,[ 0.48680556 -0.30833333],19,3,"[1, 20, 5, 19]",3,0
219,55,1011.1553166999947,[-0.15138889 -0.28819444],20,1,"[1, 20, 5, 19]",3,0
220,55,1012.1332433999632,[-0.49513889 -0.27708333],1,0,"[1, 20, 5, 19]",3,0
221,55,1013.2221657999908,[ 0.11111111 -0.27291667],5,0,"[1, 20, 5, 19]",3,0
222,56,1029.679251499998,[-0.45555556 -0.28055556],19,0,"[19, 7, 20, 2]",17,0
223,56,1031.2412209999748,[ 0.14861111 -0.28611111],20,1,"[19, 7, 20, 2]",17,0
224,56,1034.002374899981,[-0.15277778 -0.28055556],7,0,"[19, 7, 20, 2]",17,0
225,56,1034.6551555999904,[ 0.525      -0.29444444],2,0,"[19, 7, 20, 2]",17,0
226,57,1041.6412236999604,[-0.50208333 -0.26458333],0,0,"[0, 27, 23, 6]",9,0
227,57,1043.056195299956,[ 0.50694444 -0.27708333],6,2,"[0, 27, 23, 6]",9,0
228,57,1044.9842545999563,[ 0.21041667 -0.29583333],23,1,"[0, 27, 23, 6]",9,0
229,57,1045.6771056999569,[-0.14652778 -0.27777778],27,0,"[0, 27, 23, 6]",9,0
230,58,1063.7772080999566,[-0.51458333 -0.29652778],16,0,"[16, 25, 1, 17]",6,0
231,58,1067.7473005999927,[ 0.52361111 -0.28611111],17,2,"[16, 25, 1, 17]",6,0
232,58,1068.5893855000031,[ 0.21458333 -0.28819444],1,1,"[16, 25, 1, 17]",6,0
233,58,1069.5862177999807,[-0.17847222 -0.28055556],25,0,"[16, 25, 1, 17]",6,0
234,59,1091.780329399975,[-0.50208333 -0.26736111],11,0,"[11, 15, 27, 13]",4,0
235,59,1092.8602324000094,[ 0.07361111 -0.26736111],27,1,"[11, 15, 27, 13]",4,0
236,59,1093.3361191999866,[-0.12847222 -0.28194444],15,0,"[11, 15, 27, 13]",4,0
237,59,1093.9441006999696,[ 0.4875     -0.28680556],13,0,"[11, 15, 27, 13]",4,0
238,60,1107.2374060999718,[-0.53680556 -0.24236111],16,0,"[16, 17, 3, 6]",2,0
239,60,1110.0903110000072,[ 0.13055556 -0.27083333],3,1,"[16, 17, 3, 6]",2,0
240,60,1112.0801719999872,[-0.10833333 -0.26458333],17,0,"[16, 17, 3, 6]",2,0
241,60,1112.743230699969,[ 0.45625    -0.27708333],6,0,"[16, 17, 3, 6]",2,0
242,61,1129.9843834000058,[ 0.47569444 -0.29375   ],22,3,"[0, 23, 17, 22]",5,1
243,61,1134.0232944999589,[ 0.14583333 -0.27777778],17,2,"[0, 23, 17, 22]",5,1
244,61,1136.589256700012,[-0.225      -0.25833333],23,1,"[0, 23, 17, 22]",5,1
245,61,1137.0571804000065,[-0.425      -0.25694444],0,0,"[0, 23, 17, 22]",5,1
246,62,1149.298475699965,[-0.13680556 -0.28680556],17,1,"[20, 17, 9, 27]",18,1
247,62,1151.2833054999937,[ 0.48611111 -0.29097222],27,2,"[20, 17, 9, 27]",18,1
248,62,1152.1772661999566,[-0.42291667 -0.27291667],20,0,"[20, 17, 9, 27]",18,1
249,62,1152.929175199999,[ 0.18333333 -0.27847222],9,0,"[20, 17, 9, 27]",18,1
250,63,1172.4093648999697,[-0.14375    -0.30972222],4,1,"[9, 4, 2, 12]",10,1
251,63,1175.431234699965,[ 0.12777778 -0.30486111],2,1,"[9, 4, 2, 12]",10,1
252,63,1176.4693129999796,[ 0.45902778 -0.29305556],12,1,"[9, 4, 2, 12]",10,1
253,63,1177.3342226999812,[-0.42916667 -0.28472222],9,0,"[9, 4, 2, 12]",10,1
254,64,1185.684308499971,[ 0.44861111 -0.32291667],7,3,"[10, 6, 20, 7]",0,1
255,64,1186.9872426000074,[-0.14583333 -0.30555556],6,1,"[10, 6, 20, 7]",0,1
256,64,1190.1992239999818,[-0.54027778 -0.28611111],10,0,"[10, 6, 20, 7]",0,1
257,64,1191.0592397999717,[ 0.14513889 -0.30347222],20,0,"[10, 6, 20, 7]",0,1
258,65,1201.4623639999772,[ 0.11805556 -0.32222222],11,2,"[0, 28, 11, 15]",20,1
259,65,1207.4884040000034,[ 0.49652778 -0.34236111],15,2,"[0, 28, 11, 15]",20,1
260,65,1212.6773193000117,[-0.23611111 -0.29513889],28,1,"[0, 28, 11, 15]",20,1
261,65,1213.1081710999715,[-0.45625    -0.29166667],0,0,"[0, 28, 11, 15]",20,1
262,66,1218.7272837999626,[-0.17986111 -0.32222222],14,1,"[28, 14, 27, 26]",17,1
263,66,1222.5993330999627,[ 0.54305556 -0.33819444],26,2,"[28, 14, 27, 26]",17,1
264,66,1224.7512485999614,[-0.52291667 -0.26736111],28,0,"[28, 14, 27, 26]",17,1
265,66,1225.47423599998,[ 0.12291667 -0.31041667],27,0,"[28, 14, 27, 26]",17,1
266,67,1233.7021945999586,[ 0.46319444 -0.32986111],16,3,"[24, 5, 2, 16]",22,1
267,67,1236.3252557999804,[-0.50833333 -0.29513889],24,0,"[24, 5, 2, 16]",22,1
268,67,1237.996308200003,[ 0.12291667 -0.29097222],2,1,"[24, 5, 2, 16]",22,1
269,67,1238.5291446999763,[-0.14583333 -0.28819444],5,0,"[24, 5, 2, 16]",22,1
270,68,1244.5653769999626,[ 0.1125     -0.31041667],24,2,"[10, 9, 24, 11]",21,1
271,68,1249.9033990000025,[-0.47569444 -0.29375   ],10,0,"[10, 9, 24, 11]",21,1
272,68,1250.8322995000053,[ 0.48055556 -0.33541667],11,1,"[10, 9, 24, 11]",21,1
273,68,1251.519224699994,[-0.13402778 -0.30763889],9,0,"[10, 9, 24, 11]",21,1
274,69,1262.1705012999591,[ 0.49305556 -0.325     ],22,3,"[1, 2, 0, 22]",25,1
275,69,1273.8973153000115,[-0.49375    -0.27083333],1,0,"[1, 2, 0, 22]",25,1
276,69,1277.1423620999558,[ 0.09097222 -0.28611111],0,1,"[1, 2, 0, 22]",25,1
277,69,1277.5522475999896,[-0.05833333 -0.29097222],2,0,"[1, 2, 0, 22]",25,1
