,exp_trial_num,staircase_id,staircase_trial_num,distance,current_step_size,clicked_face_id,click_position,click_time_experiment,click_time_current_trial,faces_shown,was_correct,next_direction
0,0,6-15,0,500,400,6-15-516_0_image,[-0.04583333 -0.10763889],2.7236779000086244,2.0851769000000786,"6-15-16_0_image,6-15-516_0_image,6-15-16_1_image",True,down
1,0,1-16,0,500,400,1-16-635_0_image,[-0.41458333 -0.07430556],7.204868700006045,3.3469639999966603,"1-16-635_0_image,1-16-135_0_image,1-16-135_1_image",True,down
2,0,7-20,0,500,400,7-20-47_0_image,[-0.44652778 -0.10555556],10.390575900004478,2.0458811999997124,"7-20-47_0_image,7-20-547_0_image,7-20-547_1_image",True,down
3,0,6-7,0,500,400,6-7-98_0_image,[-0.52222222 -0.07708333],13.160558900010074,1.6294546000135597,"6-7-98_0_image,6-7-598_1_image,6-7-598_0_image",True,down
4,0,3-28,0,500,400,3-28-47_0_image,[ 0.12847222 -0.07430556],18.715636400011135,4.432521199982148,"3-28-547_0_image,3-28-47_0_image,3-28-547_1_image",True,down
5,0,24-30,0,500,400,24-30-270_0_image,[ 0.04652778 -0.11527778],21.676551800017478,1.838886999990791,"24-30-770_0_image,24-30-270_0_image,24-30-770_1_image",True,down
6,0,2-10,0,500,400,2-10-203_0_image,[-0.37430556 -0.07986111],25.45454870001413,2.6811074999859557,"2-10-203_0_image,2-10-703_1_image,2-10-703_0_image",True,down
7,0,4-20,0,500,400,4-20-680_0_image,[ 0.01805556 -0.15763889],28.529693700023927,1.9698368000099435,"4-20-180_0_image,4-20-680_0_image,4-20-180_1_image",True,down
8,0,13-29,0,500,400,13-29-426_0_image,[-0.50763889 -0.00625   ],31.24260320002213,1.613501100015128,"13-29-426_0_image,13-29-926_1_image,13-29-926_0_image",True,down
9,0,11-17,0,500,400,11-17-974_0_image,[-0.45833333 -0.05555556],34.03461010000319,1.68495600001188,"11-17-974_0_image,11-17-474_0_image,11-17-474_1_image",True,down
10,0,15-18,0,500,400,15-18-515_0_image,[ 0.5125     -0.14791667],37.235662700026296,2.101962500018999,"15-18-15_0_image,15-18-15_1_image,15-18-515_0_image",True,down
11,0,3-9,0,500,400,3-9-308_0_image,[ 0.05972222 -0.12638889],41.225555500015616,2.8891873999964446,"3-9-808_0_image,3-9-308_0_image,3-9-808_1_image",True,down
12,1,3-28,1,100,400,3-28-764_1_image,[-0.35694444 -0.11388889],47.415638000005856,5.0591774999920744,"3-28-764_1_image,3-28-764_0_image,3-28-864_0_image",False,up
13,1,24-30,1,100,400,24-30-806_1_image,[ 0.00277778 -0.10833333],52.19970250001643,3.6548083999950904,"24-30-806_0_image,24-30-806_1_image,24-30-706_0_image",False,up
14,1,4-20,1,100,400,4-20-381_1_image,[-0.43541667 -0.03125   ],58.47560980002163,5.160108299984131,"4-20-381_1_image,4-20-381_0_image,4-20-281_0_image",False,up
15,1,11-17,1,100,400,11-17-463_1_image,[ 0.01597222 -0.07708333],63.48463130000164,3.879132399975788,"11-17-463_0_image,11-17-463_1_image,11-17-563_0_image",False,up
16,1,13-29,1,100,400,13-29-602_1_image,[ 0.64791667 -0.02847222],68.57344020000892,3.9484897000074852,"13-29-702_0_image,13-29-602_0_image,13-29-602_1_image",False,up
17,1,3-9,1,100,400,3-9-687_0_image,[ 0.51041667 -0.11319444],74.86068670000532,5.164759999985108,"3-9-587_1_image,3-9-587_0_image,3-9-687_0_image",True,down
18,1,6-7,1,100,400,6-7-123_0_image,[ 0.00972222 -0.10347222],78.81663400001707,2.832207700004801,"6-7-23_0_image,6-7-123_0_image,6-7-23_1_image",True,down
19,1,1-16,1,100,400,1-16-141_0_image,[-0.44166667 -0.06666667],82.52355430001626,2.569154199998593,"1-16-141_0_image,1-16-41_0_image,1-16-141_1_image",False,up
20,1,2-10,1,100,400,2-10-832_0_image,[ 0.40069444 -0.11388889],86.64368510001805,3.0028232999902684,"2-10-832_1_image,2-10-732_0_image,2-10-832_0_image",False,up
21,1,7-20,1,100,400,7-20-509_0_image,[-0.46875    -0.06319444],90.03656910001882,2.2756120999983978,"7-20-509_0_image,7-20-409_1_image,7-20-409_0_image",True,down
22,1,6-15,1,100,400,6-15-249_0_image,[ 0.4625     -0.12638889],93.59176900002058,2.443307500012452,"6-15-349_1_image,6-15-349_0_image,6-15-249_0_image",True,down
23,1,15-18,1,100,400,15-18-584_1_image,[-0.50416667  0.04305556],99.54756910001743,4.847556099994108,"15-18-584_1_image,15-18-684_0_image,15-18-584_0_image",False,up
24,2,6-7,2,1,400,6-7-651_1_image,[-0.44722222 -0.07986111],102.81659890001174,2.1282430999854114,"6-7-651_1_image,6-7-650_0_image,6-7-651_0_image",False,up
25,2,6-15,2,1,400,6-15-199_0_image,[ 0.4625     -0.13402778],107.62865420000162,3.6875204000098165,"6-15-198_1_image,6-15-198_0_image,6-15-199_0_image",True,down
26,2,7-20,2,1,400,7-20-602_1_image,[ 0.50972222 -0.14652778],110.83580560001428,2.090793899988057,"7-20-602_0_image,7-20-603_0_image,7-20-602_1_image",False,up
27,2,3-9,2,1,400,3-9-798_0_image,[ 0.10347222 -0.12291667],116.38961920002475,4.425220200006152,"3-9-797_0_image,3-9-798_0_image,3-9-798_1_image",False,up
28,2,13-29,2,420,320,13-29-564_0_image,[ 0.53125 -0.15   ],119.3706402000098,1.8849735999829136,"13-29-144_0_image,13-29-144_1_image,13-29-564_0_image",True,up
29,2,11-17,2,420,320,11-17-395_0_image,[ 0.50763889 -0.10625   ],122.54055720000179,2.0674332000198774,"11-17-815_0_image,11-17-815_1_image,11-17-395_0_image",True,up
30,2,3-28,2,420,320,3-28-2_0_image,[-0.33125    -0.11944444],125.14257429999998,1.5017954999930225,"3-28-2_0_image,3-28-422_0_image,3-28-422_1_image",True,up
31,2,15-18,2,420,320,15-18-863_1_image,[ 0.48333333 -0.15069444],129.98657670000102,3.7436258000088856,"15-18-443_0_image,15-18-863_0_image,15-18-863_1_image",False,up
32,2,4-20,2,420,320,4-20-569_0_image,[ 0.44513889 -0.18055556],132.92365410001366,1.8099557999812532,"4-20-989_1_image,4-20-989_0_image,4-20-569_0_image",True,up
33,2,24-30,2,420,320,24-30-35_0_image,[ 0.15902778 -0.01805556],135.7546941000037,1.7217854999762494,"24-30-455_0_image,24-30-35_0_image,24-30-455_1_image",True,up
34,2,1-16,2,420,320,1-16-67_0_image,[ 0.03888889 -0.11041667],140.16663230000995,3.314761499990709,"1-16-487_1_image,1-16-67_0_image,1-16-487_0_image",True,up
35,2,2-10,2,420,320,2-10-450_0_image,[ 0.54861111 -0.09236111],146.57862700000987,5.289754199999152,"2-10-870_0_image,2-10-870_1_image,2-10-450_0_image",True,up
36,3,24-30,3,420,320,24-30-886_0_image,[-0.37847222 -0.05486111],149.71926920002443,2.006644100008998,"24-30-886_0_image,24-30-466_0_image,24-30-466_1_image",True,down
37,3,6-15,3,1,400,6-15-793_0_image,[ 0.32222222 -0.05625   ],153.89666090000537,3.049810199998319,"6-15-794_0_image,6-15-793_1_image,6-15-793_0_image",False,up
