,exp_trial_num,staircase_id,staircase_trial_num,distance,current_step_size,clicked_face_id,click_position,click_time_experiment,click_time_current_trial,faces_shown,was_correct,next_direction
0,0,6-15,0,500,400,6-15-286_0_image,[-0.10625     0.01666667],4.605080000008456,4.124860500000068,"6-15-786_0_image,6-15-286_0_image,6-15-786_1_image",True,down
1,0,2-10,0,500,400,2-10-41_0_image,[-0.31805556 -0.08958333],9.462134700006573,3.6940703000000212,"2-10-41_0_image,2-10-541_0_image,2-10-541_1_image",True,down
2,0,11-22,0,500,400,11-22-816_0_image,[-0.31805556 -0.08958333],12.36995810001099,1.7815909000055399,"11-22-816_0_image,11-22-316_1_image,11-22-316_0_image",True,down
3,0,4-7,0,500,400,4-7-358_0_image,[-0.31805556 -0.08958333],15.939661199998227,2.448380300003919,"4-7-358_0_image,4-7-858_0_image,4-7-858_1_image",True,down
4,0,3-9,0,500,400,3-9-580_0_image,[0.06527778 0.00347222],20.106140000003506,3.0456159000023035,"3-9-80_1_image,3-9-580_0_image,3-9-80_0_image",True,down
5,0,24-30,0,500,400,24-30-256_0_image,[ 0.47013889 -0.025     ],23.32900910000899,2.1150594000064302,"24-30-756_0_image,24-30-756_1_image,24-30-256_0_image",True,down
6,0,3-28,0,500,400,3-28-993_0_image,[-0.04722222 -0.10972222],28.660052899998846,4.2100809999974445,"3-28-493_0_image,3-28-993_0_image,3-28-493_1_image",True,down
7,0,5-30,0,500,400,5-30-446_0_image,[0.43680556 0.03541667],32.150121200000285,2.3622814000118524,"5-30-946_1_image,5-30-946_0_image,5-30-446_0_image",True,down
8,0,1-16,0,500,400,1-16-987_0_image,[-0.37777778 -0.06111111],35.08295240000007,1.7922936000104528,"1-16-987_0_image,1-16-487_1_image,1-16-487_0_image",True,down
9,0,13-29,0,500,400,13-29-469_0_image,[-0.40972222 -0.05972222],38.41496900000493,2.187336899994989,"13-29-469_0_image,13-29-969_1_image,13-29-969_0_image",True,down
10,0,19-20,0,500,400,19-20-215_0_image,[ 0.38819444 -0.10069444],41.111036400005105,1.5817620000016177,"19-20-715_1_image,19-20-715_0_image,19-20-215_0_image",True,down
11,0,7-28,0,500,400,7-28-989_0_image,[-0.33194444 -0.13263889],44.6051654000039,2.356992999993963,"7-28-989_0_image,7-28-489_0_image,7-28-989_1_image",False,up
12,1,24-30,1,100,400,24-30-499_0_image,[-0.01041667 -0.12291667],47.72815010001068,1.977079500007676,"24-30-599_0_image,24-30-499_0_image,24-30-599_1_image",True,down
13,1,6-15,1,100,400,6-15-815_1_image,[-0.325      -0.01180556],52.33498540001165,3.464683900005184,"6-15-815_1_image,6-15-815_0_image,6-15-915_0_image",False,up
14,1,5-30,1,100,400,5-30-772_0_image,[-0.45208333 -0.12291667],54.98895880000782,1.5485044999950333,"5-30-772_0_image,5-30-672_0_image,5-30-672_1_image",True,down
15,1,19-20,1,100,400,19-20-525_1_image,[-0.38680556 -0.06666667],60.043127700002515,3.9316773999889847,"19-20-525_1_image,19-20-525_0_image,19-20-425_0_image",False,up
16,1,4-7,1,100,400,4-7-119_1_image,[0.47152778 0.06319444],64.46608370001195,3.3021555000013905,"4-7-119_0_image,4-7-219_0_image,4-7-119_1_image",False,up
17,1,3-28,1,100,400,3-28-653_0_image,[0.49722222 0.05902778],68.47521400000551,2.8909310000017285,"3-28-653_1_image,3-28-553_0_image,3-28-653_0_image",False,up
18,1,2-10,1,100,400,2-10-879_1_image,[-0.28194444 -0.09027778],71.3491073000041,1.7615120000118623,"2-10-879_1_image,2-10-879_0_image,2-10-779_0_image",False,up
19,1,13-29,1,100,400,13-29-566_0_image,[-0.39513889 -0.15277778],76.03194000000076,3.5585711000021547,"13-29-566_0_image,13-29-466_0_image,13-29-466_1_image",True,down
20,1,11-22,1,100,400,11-22-263_1_image,[-0.39027778 -0.10972222],79.5799965000042,2.4194004999881145,"11-22-263_1_image,11-22-163_0_image,11-22-263_0_image",False,up
21,1,3-9,1,100,400,3-9-267_0_image,[ 0.05416667 -0.11388889],84.08804220000457,3.3911003000102937,"3-9-267_1_image,3-9-267_0_image,3-9-367_0_image",False,up
22,1,7-28,1,900,400,7-28-16_0_image,[-0.45069444 -0.04652778],86.84902500000317,1.64667339999869,"7-28-16_0_image,7-28-916_1_image,7-28-916_0_image",True,down
23,1,1-16,1,100,400,1-16-103_1_image,[-0.06527778 -0.06805556],91.91295569999784,3.9433678000059444,"1-16-203_0_image,1-16-103_1_image,1-16-103_0_image",False,up
24,2,4-7,2,420,320,4-7-859_0_image,[0.43958333 0.        ],94.40499049999926,1.3477267999987816,"4-7-859_1_image,4-7-439_0_image,4-7-859_0_image",False,up
25,2,6-15,2,420,320,6-15-967_0_image,[-0.00138889 -0.07152778],97.71105280000484,2.1684955999953672,"6-15-547_0_image,6-15-967_0_image,6-15-547_1_image",True,up
26,2,24-30,2,1,400,24-30-35_0_image,[ 0.40138889 -0.00763889],101.81812160000845,3.00616920000175,"24-30-35_1_image,24-30-36_0_image,24-30-35_0_image",False,up
27,2,3-28,2,420,320,3-28-513_0_image,[0.12083333 0.04583333],105.45489240001189,2.5228020000067772,"3-28-93_0_image,3-28-513_0_image,3-28-93_1_image",True,up
28,2,7-28,2,580,320,7-28-688_0_image,[-0.05416667 -0.075     ],109.67193000001134,3.0847898999927565,"7-28-108_0_image,7-28-688_0_image,7-28-108_1_image",True,down
29,2,13-29,2,1,400,13-29-658_1_image,[-0.33819444 -0.08888889],116.07198320000316,5.2832801999902586,"13-29-658_1_image,13-29-658_0_image,13-29-659_0_image",False,up
30,2,2-10,2,420,320,2-10-343_0_image,[ 0.03680556 -0.15347222],122.30213160000858,5.091412499998114,"2-10-763_1_image,2-10-343_0_image,2-10-763_0_image",True,up
31,2,1-16,2,420,320,1-16-824_0_image,[0.54375    0.05972222],125.18193820001034,1.765927799991914,"1-16-404_1_image,1-16-404_0_image,1-16-824_0_image",True,up
32,2,5-30,2,1,400,5-30-712_0_image,[-0.35138889 -0.09791667],132.8398787000042,6.538326999987476,"5-30-712_0_image,5-30-712_1_image,5-30-711_0_image",False,up
33,2,19-20,2,420,320,19-20-974_0_image,[0.41041667 0.00416667],135.5789242000028,1.621001299994532,"19-20-554_1_image,19-20-554_0_image,19-20-974_0_image",True,up
34,2,3-9,2,420,320,3-9-553_0_image,[-0.44861111  0.03402778],140.1369621000049,3.443171999999322,"3-9-553_0_image,3-9-973_0_image,3-9-973_1_image",True,up
35,2,11-22,2,420,320,11-22-659_0_image,[ 0.02569444 -0.11875   ],144.36397790000774,3.0811289999983273,"11-22-239_1_image,11-22-659_0_image,11-22-239_0_image",True,up
36,3,6-15,3,420,320,6-15-490_0_image,[-0.29791667  0.00902778],147.78987210000923,2.272124299997813,"6-15-490_0_image,6-15-70_0_image,6-15-70_1_image",True,down
37,3,24-30,3,321,320,24-30-325_0_image,[ 0.02777778 -0.11458333],151.58092770000803,2.677095399994869,"24-30-4_1_image,24-30-325_0_image,24-30-4_0_image",True,up
38,3,13-29,3,321,320,13-29-902_0_image,[ 0.06041667 -0.09791667],155.00196420001157,2.294948700000532,"13-29-581_0_image,13-29-902_0_image,13-29-902_1_image",False,up
39,3,4-7,3,740,320,4-7-812_0_image,[-0.41111111 -0.10069444],158.0059939000057,1.8795401000097627,"4-7-812_0_image,4-7-72_0_image,4-7-72_1_image",True,up
40,3,11-22,3,420,320,11-22-437_0_image,[ 0.3625     -0.04861111],163.00496270001167,3.8760488999978406,"11-22-857_0_image,11-22-437_1_image,11-22-437_0_image",False,up
41,3,7-28,3,580,320,7-28-917_0_image,[-0.43611111 -0.08472222],169.18692100000044,5.053757500005304,"7-28-917_0_image,7-28-337_1_image,7-28-337_0_image",True,down
42,3,3-28,3,420,320,3-28-519_0_image,[0.33263889 0.0375    ],173.04701910000585,2.740541699997266,"3-28-99_1_image,3-28-99_0_image,3-28-519_0_image",True,down
43,3,1-16,3,420,320,1-16-650_0_image,[-0.50347222 -0.01041667],175.74585800000932,1.5876614000007976,"1-16-650_0_image,1-16-230_1_image,1-16-230_0_image",True,down
44,3,2-10,3,420,320,2-10-480_1_image,[ 0.32430556 -0.03194444],181.3899558000121,4.546260000002803,"2-10-900_0_image,2-10-480_0_image,2-10-480_1_image",False,up
45,3,3-9,3,420,320,3-9-595_0_image,[-0.28194444 -0.07013889],184.8029327000113,2.304478799997014,"3-9-595_0_image,3-9-175_0_image,3-9-175_1_image",True,down
46,3,19-20,3,420,320,19-20-454_0_image,[ 0.33125    -0.03680556],188.70395760000974,2.7860165999882156,"19-20-34_1_image,19-20-34_0_image,19-20-454_0_image",True,down
47,3,5-30,3,321,320,5-30-613_0_image,[-0.37430556 -0.03541667],192.40895170001022,2.5876405000017257,"5-30-613_0_image,5-30-934_0_image,5-30-613_1_image",False,up
48,4,6-15,4,180,240,6-15-21_0_image,[ 0.05       -0.04652778],195.4199959000107,1.862332000004244,"6-15-201_0_image,6-15-21_0_image,6-15-201_1_image",True,down
49,4,13-29,4,641,320,13-29-197_0_image,[ 0.32708333 -0.05694444],198.44000190000224,1.895146000009845,"13-29-838_0_image,13-29-838_1_image,13-29-197_0_image",True,up
50,4,11-22,4,740,320,11-22-828_0_image,[-0.36875    -0.07083333],201.34391630000027,1.781235000002198,"11-22-828_0_image,11-22-88_0_image,11-22-88_1_image",True,up
51,4,2-10,4,740,320,2-10-251_0_image,[0.41736111 0.02708333],205.50894900001003,3.0271934999909718,"2-10-991_0_image,2-10-251_1_image,2-10-251_0_image",False,up
52,4,19-20,4,180,240,19-20-557_0_image,[-0.30347222 -0.08611111],210.9399126000062,4.321377300002496,"19-20-557_0_image,19-20-377_0_image,19-20-377_1_image",True,down
53,4,3-28,4,180,240,3-28-467_0_image,[-0.36597222 -0.07430556],216.35582789999899,4.282665000006091,"3-28-467_0_image,3-28-287_1_image,3-28-287_0_image",True,down
54,4,24-30,4,321,320,24-30-795_0_image,[-0.39444444 -0.07083333],221.03797560000385,3.5436268000048585,"24-30-795_0_image,24-30-474_0_image,24-30-474_1_image",True,down
55,4,4-7,4,740,320,4-7-98_0_image,[ 0.08888889 -0.02083333],224.54592850001063,2.397828400004073,"4-7-838_1_image,4-7-98_0_image,4-7-838_0_image",True,down
56,4,3-9,4,180,240,3-9-268_0_image,[-0.05902778 -0.05694444],230.93308850000903,5.280497800005833,"3-9-268_1_image,3-9-268_0_image,3-9-448_0_image",False,up
57,4,1-16,4,180,240,1-16-197_0_image,[-0.05902778 -0.05694444],237.00758669999777,4.951117399992654,"1-16-377_0_image,1-16-197_0_image,1-16-377_1_image",True,down
58,4,5-30,4,641,320,5-30-263_0_image,[ 0.33611111 -0.0375    ],240.7480127000017,2.6198417999985395,"5-30-904_1_image,5-30-904_0_image,5-30-263_0_image",True,up
59,4,7-28,4,260,320,7-28-51_0_image,[0.36597222 0.01180556],244.90985550000914,3.045266000000993,"7-28-311_0_image,7-28-311_1_image,7-28-51_0_image",True,down
60,5,24-30,5,81,240,24-30-425_0_image,[ 0.39027778 -0.11180556],251.81497220000892,5.746776699990733,"24-30-344_1_image,24-30-344_0_image,24-30-425_0_image",True,down
61,5,6-15,5,180,240,6-15-564_1_image,[-0.42152778 -0.03125   ],254.60116890000063,1.6438886999967508,"6-15-564_1_image,6-15-384_0_image,6-15-564_0_image",False,up
62,5,4-7,5,500,240,4-7-927_0_image,[ 0.45902778 -0.09861111],257.4548509000015,1.711968000003253,"4-7-427_1_image,4-7-427_0_image,4-7-927_0_image",True,down
63,5,1-16,5,180,240,1-16-603_0_image,[ 0.1        -0.15833333],262.28000379999867,3.6996860999934142,"1-16-783_1_image,1-16-603_0_image,1-16-783_0_image",True,down
64,5,3-9,5,380,200,3-9-558_1_image,[ 0.12708333 -0.00555556],267.3049847000075,3.922458999993978,"3-9-558_0_image,3-9-558_1_image,3-9-938_0_image",False,up
65,5,19-20,5,180,240,19-20-403_0_image,[ 0.02361111 -0.04930556],272.3469072000007,3.926757000008365,"19-20-223_0_image,19-20-403_0_image,19-20-223_1_image",True,down
66,5,11-22,5,740,320,11-22-999_0_image,[ 0.025      -0.10277778],275.106841300003,1.6492279000085546,"11-22-259_1_image,11-22-999_0_image,11-22-259_0_image",True,down
67,5,13-29,5,641,320,13-29-42_0_image,[ 0.05555556 -0.10972222],277.8218943000102,1.5953426000050968,"13-29-683_0_image,13-29-42_0_image,13-29-683_1_image",True,down
68,5,2-10,5,999,320,2-10-1_0_image,[ 0.05069444 -0.06666667],281.7489130000031,2.8200815000018338,"2-10-1000_0_image,2-10-1_0_image,2-10-1000_1_image",True,up
69,5,3-28,5,180,240,3-28-609_1_image,[-0.11944444 -0.01111111],287.5058447000047,4.657019499994931,"3-28-609_0_image,3-28-609_1_image,3-28-789_0_image",False,up
70,5,7-28,5,260,320,7-28-160_0_image,[ 0.02291667 -0.10069444],293.78585870000825,5.180699799995637,"7-28-420_0_image,7-28-160_0_image,7-28-160_1_image",False,up
71,5,5-30,5,641,320,5-30-707_0_image,[ 0.03402778 -0.14097222],296.19002520000504,1.2979104999976698,"5-30-66_0_image,5-30-707_0_image,5-30-707_1_image",False,up
72,6,2-10,6,999,320,2-10-1_0_image,[-0.41111111 -0.07847222],300.9328596999985,3.5886192999896593,"2-10-1_0_image,2-10-1000_0_image,2-10-1000_1_image",True,down
73,6,7-28,6,500,240,7-28-507_0_image,[ 0.36527778 -0.02222222],304.11293420000584,2.047945600003004,"7-28-507_1_image,7-28-7_0_image,7-28-507_0_image",False,up
74,6,19-20,6,1,240,19-20-353_0_image,[ 0.05277778 -0.11458333],311.2288344000117,6.011453700004495,"19-20-353_1_image,19-20-353_0_image,19-20-352_0_image",False,up
75,6,11-22,6,500,240,11-22-472_0_image,[ 0.32013889 -0.06041667],314.2799406999984,1.9065553999971598,"11-22-972_1_image,11-22-972_0_image,11-22-472_0_image",True,down
76,6,3-9,6,580,200,3-9-122_0_image,[-0.43541667  0.00277778],317.8178363000043,2.4419256999972276,"3-9-122_0_image,3-9-702_0_image,3-9-702_1_image",True,up
77,6,13-29,6,401,240,13-29-448_0_image,[ 0.50833333 -0.06597222],321.7878732000099,2.8403580999874976,"13-29-47_0_image,13-29-47_1_image,13-29-448_0_image",True,down
78,6,4-7,6,500,240,4-7-474_0_image,[0.31805556 0.05208333],324.470965600005,1.5721183999994537,"4-7-974_0_image,4-7-974_1_image,4-7-474_0_image",True,down
79,6,3-28,6,380,200,3-28-422_0_image,[ 0.60625    -0.02986111],329.22987210001156,3.645426499992027,"3-28-42_0_image,3-28-42_1_image,3-28-422_0_image",True,up
80,6,5-30,6,961,320,5-30-25_0_image,[-0.33611111 -0.01597222],331.6258549000049,1.2708398999966448,"5-30-25_0_image,5-30-986_0_image,5-30-986_1_image",True,up
81,6,6-15,6,380,200,6-15-593_0_image,[0.44652778 0.01111111],336.942847600003,4.202515899989521,"6-15-213_0_image,6-15-213_1_image,6-15-593_0_image",True,up
82,6,1-16,6,1,240,1-16-808_0_image,[ 0.42916667 -0.10902778],344.1778418000031,6.133071700009168,"1-16-808_1_image,1-16-809_0_image,1-16-808_0_image",False,up
83,6,24-30,6,81,240,24-30-546_1_image,[ 0.35069444 -0.09236111],348.2108617000049,2.926725700002862,"24-30-546_0_image,24-30-627_0_image,24-30-546_1_image",False,up
84,7,3-9,7,580,200,3-9-958_0_image,[-0.525      -0.02986111],351.2419635000115,1.86912879999727,"3-9-958_0_image,3-9-378_0_image,3-9-378_1_image",True,down
85,7,11-22,7,500,240,11-22-213_0_image,[-0.42013889 -0.07361111],354.6088316000096,2.2519598999933805,"11-22-213_0_image,11-22-713_0_image,11-22-713_1_image",True,down
86,7,24-30,7,281,200,24-30-448_0_image,[0.49305556 0.03472222],357.32579350000015,1.5995793000038248,"24-30-167_0_image,24-30-167_1_image,24-30-448_0_image",True,up
87,7,6-15,7,380,200,6-15-892_0_image,[ 0.52569444 -0.00347222],360.5977731000021,2.169249500002479,"6-15-512_1_image,6-15-512_0_image,6-15-892_0_image",True,down
88,7,4-7,7,260,240,4-7-355_0_image,[ 0.27708333 -0.02291667],364.638841699998,2.9409312999923714,"4-7-95_1_image,4-7-95_0_image,4-7-355_0_image",True,down
89,7,2-10,7,759,240,2-10-161_0_image,[0.55833333 0.00972222],369.0808723000082,3.3462842000008095,"2-10-161_1_image,2-10-920_0_image,2-10-161_0_image",False,up
90,7,5-30,7,961,320,5-30-987_0_image,[ 0.49652778 -0.01736111],371.6128358999995,1.4079140999965603,"5-30-26_0_image,5-30-26_1_image,5-30-987_0_image",True,down
91,7,1-16,7,201,200,1-16-534_0_image,[-0.07569444 -0.09791667],376.0768243000057,3.3513075999944704,"1-16-333_0_image,1-16-534_0_image,1-16-534_1_image",False,up
92,7,19-20,7,201,200,19-20-471_0_image,[0.58472222 0.05902778],378.75480400001106,1.5606584999914048,"19-20-270_0_image,19-20-270_1_image,19-20-471_0_image",True,up
93,7,7-28,7,740,240,7-28-218_0_image,[ 0.075      -0.14583333],381.68574530001206,1.8061026999930618,"7-28-958_0_image,7-28-218_0_image,7-28-958_1_image",True,up
94,7,3-28,7,380,200,3-28-339_1_image,[ 0.38333333 -0.03541667],385.4578943000088,2.6590840999997454,"3-28-339_0_image,3-28-719_0_image,3-28-339_1_image",False,up
95,7,13-29,7,401,240,13-29-993_0_image,[-0.40625 -0.0875 ],388.3377968999994,1.7692098999978043,"13-29-993_0_image,13-29-592_0_image,13-29-592_1_image",True,down
96,8,6-15,8,220,160,6-15-207_0_image,[0.52916667 0.08125   ],395.0257765999995,5.538101199999801,"6-15-427_1_image,6-15-427_0_image,6-15-207_0_image",True,down
97,8,7-28,8,740,240,7-28-50_0_image,[ 0.5     -0.04375],399.2868707000016,3.160332400002517,"7-28-50_1_image,7-28-790_0_image,7-28-50_0_image",False,up
98,8,4-7,8,260,240,4-7-269_0_image,[0.01041667 0.00902778],405.2643997999985,4.849478799995268,"4-7-9_0_image,4-7-269_0_image,4-7-9_1_image",True,down
99,8,2-10,8,959,200,2-10-967_0_image,[0.46180556 0.11666667],412.7477790999983,6.36262010000064,"2-10-8_1_image,2-10-8_0_image,2-10-967_0_image",True,up
100,8,3-9,8,420,160,3-9-165_0_image,[ 0.0875     -0.12569444],416.2227170999977,2.3647830999980215,"3-9-585_0_image,3-9-165_0_image,3-9-585_1_image",True,down
101,8,5-30,8,721,240,5-30-5_0_image,[ 0.45625    -0.06736111],419.11583530000644,1.788283899993985,"5-30-726_1_image,5-30-726_0_image,5-30-5_0_image",True,down
