,exp_trial_num,staircase_id,staircase_trial_num,distance,current_step_size,clicked_face_id,click_position,click_time_experiment,click_time_current_trial,faces_shown,was_correct,next_direction
0,0,24-30,0,500,400,24-30-704_0_image,[0.47847222 0.00902778],2.444826299964916,1.9892879000399262,"24-30-204_0_image,24-30-204_1_image,24-30-704_0_image",True,down
1,0,7-20,0,500,400,7-20-373_0_image,[0.45277778 0.0125    ],5.0416292999871075,1.450308799976483,"7-20-873_0_image,7-20-873_1_image,7-20-373_0_image",True,down
2,0,4-20,0,500,400,4-20-863_0_image,[ 0.05833333 -0.04930556],8.76058419997571,2.5838687000214122,"4-20-363_1_image,4-20-863_0_image,4-20-363_0_image",True,down
3,0,2-10,0,500,400,2-10-387_0_image,[-0.3625     -0.04652778],11.839624399959575,1.976081000000704,"2-10-387_0_image,2-10-887_1_image,2-10-887_0_image",True,down
4,0,15-18,0,500,400,15-18-726_0_image,[-0.46319444 -0.00069444],14.781584299984388,1.8159794999519363,"15-18-726_0_image,15-18-226_0_image,15-18-226_1_image",True,down
5,0,6-7,0,500,400,6-7-980_0_image,[ 0.49930556 -0.03055556],17.669751399953384,1.7516404999769293,"6-7-480_0_image,6-7-480_1_image,6-7-980_0_image",True,down
6,0,3-9,0,500,400,3-9-632_0_image,[-0.38125    -0.04027778],20.569615499989595,1.782534800004214,"3-9-632_0_image,3-9-132_1_image,3-9-132_0_image",True,down
7,0,11-17,0,500,400,11-17-67_0_image,[0.42361111 0.05208333],23.518735399993602,1.8458397999638692,"11-17-567_1_image,11-17-567_0_image,11-17-67_0_image",True,down
8,0,3-28,0,500,400,3-28-105_0_image,[0.07013889 0.04722222],26.102723799995147,1.4773534999694675,"3-28-605_1_image,3-28-105_0_image,3-28-605_0_image",True,down
9,0,6-15,0,500,400,6-15-351_0_image,[-0.45833333 -0.01319444],30.496720600000117,3.2676571999909356,"6-15-351_0_image,6-15-851_0_image,6-15-851_1_image",True,down
10,0,13-29,0,500,400,13-29-903_0_image,[ 0.51666667 -0.00625   ],33.67272169998614,2.0415287999785505,"13-29-403_0_image,13-29-403_1_image,13-29-903_0_image",True,down
11,0,1-16,0,500,400,1-16-559_0_image,[ 0.04513889 -0.02083333],36.6365616999683,1.8361058000009507,"1-16-59_0_image,1-16-559_0_image,1-16-59_1_image",True,down
12,1,7-20,1,100,400,7-20-30_0_image,[ 0.04513889 -0.02083333],42.537267999956384,4.7508621999877505,"7-20-130_1_image,7-20-30_0_image,7-20-130_0_image",True,down
13,1,13-29,1,100,400,13-29-692_0_image,[-0.50625    -0.05277778],48.013567199988756,4.372386600007303,"13-29-692_0_image,13-29-792_0_image,13-29-792_1_image",True,down
14,1,6-15,1,100,400,6-15-855_0_image,[-0.33541667 -0.075     ],52.29455979994964,3.1820421000011265,"6-15-855_0_image,6-15-955_0_image,6-15-955_1_image",True,down
15,1,6-7,1,100,400,6-7-847_1_image,[-0.02847222 -0.08263889],56.547796199971344,3.147025800019037,"6-7-847_0_image,6-7-847_1_image,6-7-947_0_image",False,up
16,1,3-28,1,100,400,3-28-393_0_image,[-0.02916667 -0.08333333],60.71897109999554,3.0493026999756694,"3-28-293_0_image,3-28-393_0_image,3-28-293_1_image",True,down
17,1,11-17,1,100,400,11-17-185_0_image,[-0.33055556 -0.09652778],66.06355579994852,4.2238800000050105,"11-17-185_0_image,11-17-85_1_image,11-17-85_0_image",True,down
18,1,15-18,1,100,400,15-18-757_0_image,[ 0.05902778 -0.05763889],72.72677919996204,5.565952500037383,"15-18-857_0_image,15-18-757_0_image,15-18-757_1_image",False,up
19,1,4-20,1,100,400,4-20-605_1_image,[ 0.45416667 -0.02361111],77.25458069995511,3.421521299984306,"4-20-605_0_image,4-20-705_0_image,4-20-605_1_image",False,up
20,1,2-10,1,100,400,2-10-322_0_image,[ 0.42777778 -0.02361111],82.29869089997374,3.9452159000211395,"2-10-422_0_image,2-10-422_1_image,2-10-322_0_image",True,down
21,1,1-16,1,100,400,1-16-293_1_image,[0.42638889 0.00069444],86.93462469999213,3.5259194999816827,"1-16-393_0_image,1-16-293_0_image,1-16-293_1_image",False,up
22,1,24-30,1,100,400,24-30-118_1_image,[ 0.41944444 -0.00902778],90.8940983999637,2.8491648000199348,"24-30-18_0_image,24-30-118_0_image,24-30-118_1_image",False,up
23,1,3-9,1,100,400,3-9-581_0_image,[-0.39097222 -0.04097222],93.80660349997925,1.7917512000421993,"3-9-581_0_image,3-9-581_1_image,3-9-681_0_image",False,up
24,2,6-7,2,420,320,6-7-469_0_image,[ 0.02638889 -0.01180556],98.29070749995299,3.340040899987798,"6-7-889_0_image,6-7-469_0_image,6-7-889_1_image",True,up
25,2,7-20,2,1,400,7-20-511_0_image,[ 0.08402778 -0.04861111],104.1366203999496,4.71558289998211,"7-20-510_1_image,7-20-511_0_image,7-20-510_0_image",True,down
26,2,6-15,2,1,400,6-15-505_0_image,[-0.56111111 -0.04722222],109.53363809996517,4.274297700030729,"6-15-505_0_image,6-15-505_1_image,6-15-504_0_image",False,up
27,2,4-20,2,420,320,4-20-884_0_image,[ 0.55833333 -0.03194444],112.40558319998672,1.7571082999929786,"4-20-464_0_image,4-20-464_1_image,4-20-884_0_image",True,up
28,2,15-18,2,420,320,15-18-123_0_image,[ 0.08541667 -0.03125   ],116.93268359999638,3.416575899987947,"15-18-543_1_image,15-18-123_0_image,15-18-543_0_image",True,up
