0,1,2,3,4,5,6,7,8,9
0.032833498,-0.9868215,-0.0012494321,-0.0067641526,0.0020502913,0.0008886639,0.0004010446,-0.00039759048,-0.000875898,0.00091188843
0.7489383,-0.54574794,-0.00048087107,-0.32614657,-0.0016335604,-0.0010605762,0.001427502,-9.4533025e-06,-0.00051944447,-0.0009955071
1.9078286,0.31906068,0.00045622053,-0.01470191,-0.0011447966,-0.0011395899,-0.0016241195,-8.2284765e-05,-0.0018044653,-0.0008551155
-1.2698118e-05,0.47229144,1.8619506,-0.0010943608,0.00085368264,0.0018284089,-0.0013582348,-0.000652347,-0.0016961028,-0.0015916089
1.1675467,0.5553345,-0.0042359116,-0.0042752665,-0.0015135506,-0.00020057458,0.00049296144,-0.0011679477,-0.0011280872,-0.00046798517
-1.4907392,0.0012356889,-0.9521313,-0.18655662,-0.0012923309,0.00090543344,-0.0004260589,0.0013262273,0.0017475411,-0.0010264278
-0.013938261,-1.1972166,-0.22411862,-0.1569988,0.00253671,0.00052320596,0.0002804289,0.000412677,-0.0015096705,-0.00075891195
-0.00082293665,-1.1293714,-0.14835393,-0.06038954,0.0021541656,-8.8706554e-05,0.0013085344,-0.0005014895,0.0013900019,0.0010477137
0.094063565,0.004405287,0.0007689282,-0.16385235,0.0011848444,0.00033164374,0.0012601683,0.0015606227,-0.00054839725,-0.0006080165
0.547325,-0.4903187,0.121504575,-0.00021501898,-0.00038568472,0.00025371692,-0.0015293245,-0.00097192277,-0.002007593,-0.0008104462
-0.4490037,-0.035083298,0.0063879867,-0.6132878,0.0005553601,0.0019812402,0.001948043,-0.0018457932,0.00044528767,0.00031794957
1.5792711,0.4067439,0.024078254,0.0013663268,0.0016336233,-0.0019036434,0.00044018467,0.0013780029,-0.0010926803,-0.0023314427
-1.458834,1.2532675,-1.3653555,-0.25087535,0.00030766684,0.0034228277,-0.0009896227,-0.00049798965,-0.0013099937,0.00030225757
-0.891166,-1.4113077,0.00024402124,-0.006926295,-0.001756885,-0.0030350247,-0.00011158362,0.0012368988,-7.771066e-05,-0.0016331098
-0.1736578,-0.5577976,-0.03452168,-0.50261086,-0.0007928977,-0.0020046378,-0.0017539463,0.0011462211,-0.00070040044,0.0012476202
-0.5257264,0.0058543906,-0.41118416,0.11114324,-0.0016617752,0.00067659747,0.0016188477,0.0007492398,-0.0007035333,0.0018365481
1.2460539,6.113559e-05,-0.02727067,-0.001206399,-0.00038443576,0.0002425311,0.0008859782,0.0009733256,0.00057519594,-0.00012708965
0.0006083018,-0.0012119865,0.745527,0.042003717,0.001085236,-0.00081831735,-0.0020358702,0.0006946292,0.0017146589,-0.0005331738
-0.0013519372,0.5624086,0.70932597,0.49451888,0.0006787959,0.0016251042,-0.00055182946,0.0017034996,0.00065585674,0.00095310993
0.21857578,0.9319626,0.068712726,1.488689,-0.00052697497,-0.00029997522,-0.0006487264,-0.0004660004,-0.0008242321,-0.0022835745
-0.31321645,0.35295376,1.7649331,-0.038638726,0.0016281711,-0.0008300407,0.0013244132,0.0013179975,-0.0018285245,-0.0009529619
-0.00015366694,0.70971483,-0.00083957135,1.4011664,0.000664184,-0.0019341791,-0.001322445,0.0006402074,0.00065476284,-0.0004057025
-0.048852056,-0.2910094,-0.16659775,-0.7979925,-0.00017137529,-0.0007109486,0.001650732,-0.0017190399,-0.0018205316,0.0007339008
0.0012253369,-0.69459534,-0.023245186,0.7598336,-0.0036086512,0.00042525853,0.0016551216,0.0018080337,0.0011972229,0.00010341435
-0.002409407,0.7380221,-0.012040435,1.4014575,0.0017842344,-0.0014744799,-0.0018755595,-0.0005408665,-0.00070814823,-0.0010522146
-0.43765995,0.22972327,0.013834417,-0.27968988,-0.00083194417,0.00087949436,-0.00075703516,-0.0015053945,0.0012338046,0.0007982454
0.0009863316,-0.94332445,-0.00022797819,0.33403498,0.0007845907,-0.0016500888,0.00045013544,-0.001624336,0.00032396516,0.0018880593
-0.40003744,0.51766396,-0.357594,0.72480696,0.0019750735,-0.0003373829,0.00068839506,-0.0015466729,-0.0006397904,0.0005846594
1.2442751,-0.0003272331,-0.025122955,-0.00014088606,0.00092236005,-0.002344126,0.00086459,-0.0010170569,0.0010543204,-0.00044133025
-0.9366966,0.0041980455,-0.022337593,-1.020824,-0.00039866933,-0.0008695414,-0.0008135312,-0.0013958258,0.00054205325,-0.0017526444
