0.000000 0.441957 0.870833 0.843156 0.727127 0.769241 0.598574 0.385432 0.433240 0.334339 0.753840 0.733002 0.815966 0.623567 0.516761 0.680509 0.590735 0.526427 0.822258 0.751804 0.789417 0.721447 0.462446 0.425021 0.891231 0.809755 0.553652 0.548034 0.848085 0.696238
0.441957 0.000000 0.671800 0.726031 0.544860 0.734936 0.735686 0.485682 0.496194 0.243755 0.723782 0.689970 0.912761 0.646581 0.600677 0.630371 0.432551 0.444646 0.726894 0.721281 0.901888 0.844472 0.589011 0.637867 0.877520 0.685931 0.358985 0.677669 0.568681 0.841796
0.870833 0.671800 0.000000 0.664754 0.354178 0.882974 0.923742 0.772731 0.717571 0.721351 0.477575 0.450316 0.698295 0.530978 0.577859 0.740402 0.455794 0.659452 0.554166 0.565841 0.638009 0.659412 0.676072 0.862171 0.698106 0.619183 0.751386 0.905880 0.305392 0.641726
0.843156 0.726031 0.664754 0.000000 0.556245 0.578993 0.613226 0.708206 0.569566 0.752668 0.548741 0.725870 0.752204 0.731978 0.569915 0.444674 0.667851 0.397655 0.315116 0.777039 0.773090 0.553357 0.690833 0.652323 0.616843 0.252376 0.543618 0.622302 0.493622 0.744274
0.727127 0.544860 0.354178 0.556245 0.000000 0.552824 0.684871 0.754011 0.445405 0.611804 0.417852 0.501736 0.563593 0.657162 0.539520 0.726666 0.383796 0.584099 0.511899 0.429071 0.679760 0.617695 0.460477 0.772943 0.484052 0.627890 0.488347 0.744587 0.273776 0.567805
0.769241 0.734936 0.882974 0.578993 0.552824 0.000000 0.450504 0.900684 0.364781 0.770456 0.680555 0.869685 0.682965 0.991254 0.735928 0.829975 0.725929 0.682798 0.675772 0.705928 0.933578 0.743622 0.533636 0.780374 0.515436 0.778609 0.413602 0.650941 0.700701 0.756053
0.598574 0.735686 0.923742 0.613226 0.684871 0.450504 0.000000 0.671271 0.324658 0.626290 0.772145 0.705082 0.746090 0.884490 0.670160 0.628758 0.825121 0.589547 0.761381 0.616363 0.702571 0.566581 0.554802 0.628950 0.505399 0.726167 0.526315 0.258706 0.796722 0.602394
0.385432 0.485682 0.772731 0.708206 0.754011 0.900684 0.671271 0.000000 0.583384 0.349717 0.750741 0.628788 0.910739 0.459593 0.475129 0.384604 0.633894 0.342844 0.718632 0.791219 0.690396 0.639073 0.650468 0.393711 0.917864 0.574784 0.633267 0.500413 0.757902 0.725279
0.433240 0.496194 0.717571 0.569566 0.445405 0.364781 0.324658 0.583384 0.000000 0.463643 0.556152 0.618273 0.583885 0.705007 0.481430 0.631080 0.527297 0.473351 0.609977 0.519990 0.685687 0.548002 0.290883 0.526012 0.511887 0.661198 0.330577 0.435564 0.613062 0.527909
0.334339 0.243755 0.721351 0.752668 0.611804 0.770456 0.626290 0.349717 0.463643 0.000000 0.780667 0.582035 0.918407 0.626631 0.595701 0.551036 0.562912 0.442373 0.793819 0.639310 0.775003 0.764172 0.591780 0.594495 0.828243 0.698189 0.444393 0.514399 0.646865 0.751578
0.753840 0.723782 0.477575 0.548741 0.417852 0.680555 0.772145 0.750741 0.556152 0.780667 0.000000 0.671329 0.340116 0.496876 0.313672 0.744601 0.371452 0.579367 0.303878 0.695216 0.649857 0.460074 0.406490 0.600982 0.656944 0.579187 0.684549 0.835735 0.547678 0.507960
0.733002 0.689970 0.450316 0.725870 0.501736 0.869685 0.705082 0.628788 0.618273 0.582035 0.671329 0.000000 0.749409 0.585958 0.615663 0.632329 0.670668 0.652162 0.745019 0.313680 0.352770 0.533065 0.661110 0.811860 0.560057 0.684656 0.755377 0.636070 0.522075 0.458732
0.815966 0.912761 0.698295 0.752204 0.563593 0.682965 0.746090 0.910739 0.583885 0.918407 0.340116 0.749409 0.000000 0.704428 0.490045 0.942353 0.608750 0.802143 0.588166 0.676705 0.631957 0.467158 0.381767 0.719014 0.596851 0.835392 0.828193 0.877227 0.776800 0.389925
0.623567 0.646581 0.530978 0.731978 0.657162 0.991254 0.884490 0.459593 0.705007 0.626631 0.496876 0.585958 0.704428 0.000000 0.301666 0.604123 0.463618 0.510532 0.564059 0.783942 0.582297 0.540533 0.600515 0.503861 0.914144 0.583394 0.807597 0.804301 0.680294 0.605463
0.516761 0.600677 0.577859 0.569915 0.539520 0.735928 0.670160 0.475129 0.481430 0.595701 0.313672 0.615663 0.490045 0.301666 0.000000 0.569214 0.384145 0.405336 0.401002 0.708681 0.569911 0.386325 0.362722 0.324870 0.741779 0.516179 0.634808 0.662612 0.638042 0.478021
0.680509 0.630371 0.740402 0.444674 0.726666 0.829975 0.628758 0.384604 0.631080 0.551036 0.744601 0.632329 0.942353 0.604123 0.569214 0.000000 0.737651 0.267336 0.583801 0.801827 0.698287 0.588967 0.772882 0.541788 0.806403 0.298334 0.619853 0.457423 0.639511 0.773765
0.590735 0.432551 0.455794 0.667851 0.383796 0.725929 0.825121 0.633894 0.527297 0.562912 0.371452 0.670668 0.608750 0.463618 0.384145 0.737651 0.000000 0.516004 0.492487 0.701914 0.791368 0.687939 0.417479 0.602141 0.804814 0.643715 0.539604 0.841011 0.491902 0.675970
0.526427 0.444646 0.659452 0.397655 0.584099 0.682798 0.589547 0.342844 0.473351 0.442373 0.579367 0.652162 0.802143 0.510532 0.405336 0.267336 0.516004 0.000000 0.446020 0.763515 0.735085 0.572764 0.583078 0.389925 0.775074 0.304334 0.434563 0.496552 0.553038 0.721156
0.822258 0.726894 0.554166 0.315116 0.511899 0.675772 0.761381 0.718632 0.609977 0.793819 0.303878 0.745019 0.588166 0.564059 0.401002 0.583801 0.492487 0.446020 0.000000 0.815357 0.750503 0.511159 0.588760 0.583216 0.712291 0.340845 0.635980 0.787663 0.508445 0.682406
0.751804 0.721281 0.565841 0.777039 0.429071 0.705928 0.616363 0.791219 0.519990 0.639310 0.695216 0.313680 0.676705 0.783942 0.708681 0.801827 0.701914 0.763515 0.815357 0.000000 0.499767 0.612716 0.584556 0.896787 0.380527 0.830768 0.693790 0.652558 0.563003 0.446059
0.789417 0.901888 0.638009 0.773090 0.679760 0.933578 0.702571 0.690396 0.685687 0.775003 0.649857 0.352770 0.631957 0.582297 0.569911 0.698287 0.791368 0.735085 0.750503 0.499767 0.000000 0.328405 0.658858 0.751425 0.593018 0.738453 0.919733 0.662201 0.753685 0.278669
