,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
65,16,247.83891190000577,[ 0.11597222 -0.28402778],18,1,"[20, 12, 18, 0]",3,-1
66,16,248.49473889998626,[ 0.45    -0.30625],0,1,"[20, 12, 18, 0]",3,-1
67,16,249.0227700000396,[-0.10486111 -0.31666667],12,0,"[20, 12, 18, 0]",3,-1
68,17,251.68684290000238,[-0.38611111 -0.32986111],0,0,"[0, 27, 25, 21]",7,-1
69,17,258.07879890000913,[-0.12152778 -0.31527778],27,0,"[0, 27, 25, 21]",7,-1
70,17,258.87071300001116,[ 0.57847222 -0.29652778],21,1,"[0, 27, 25, 21]",7,-1
71,17,259.2946763000218,[ 0.24722222 -0.33125   ],25,0,"[0, 27, 25, 21]",7,-1
72,18,271.43081749998964,[-0.10555556 -0.28472222],29,1,"[2, 29, 12, 3]",22,-1
73,18,272.01474489999237,[-0.41875    -0.26388889],2,0,"[2, 29, 12, 3]",22,-1
74,18,272.8147401000024,[ 0.4625     -0.28333333],3,1,"[2, 29, 12, 3]",22,-1
75,18,273.15870309999445,[ 0.12152778 -0.32222222],12,0,"[2, 29, 12, 3]",22,-1
76,19,278.430843500013,[-0.46388889 -0.33888889],29,0,"[29, 23, 16, 26]",20,-1
77,19,283.8147930999985,[ 0.53611111 -0.33541667],26,2,"[29, 23, 16, 26]",20,-1
78,19,284.60685179999564,[ 0.14027778 -0.32847222],16,1,"[29, 23, 16, 26]",20,-1
79,19,284.99069629999576,[-0.16875    -0.31180556],23,0,"[29, 23, 16, 26]",20,-1
80,20,292.7027589000063,[ 0.45902778 -0.30902778],16,3,"[23, 17, 18, 16]",4,-1
81,20,293.3986851000227,[-0.55416667 -0.325     ],23,0,"[23, 17, 18, 16]",4,-1
82,20,294.90278790000593,[-0.12708333 -0.35138889],17,0,"[23, 17, 18, 16]",4,-1
83,20,295.2707274000277,[ 0.10763889 -0.34861111],18,0,"[23, 17, 18, 16]",4,-1
84,21,303.2629963000072,[ 0.5875     -0.29166667],25,3,"[6, 14, 12, 25]",19,-1
85,21,306.2228371000383,[ 0.25972222 -0.34166667],12,2,"[6, 14, 12, 25]",19,-1
86,21,306.8147745000315,[-0.4375     -0.32291667],6,0,"[6, 14, 12, 25]",19,-1
87,21,307.1909589000279,[-0.23125    -0.33541667],14,0,"[6, 14, 12, 25]",19,-1
88,22,317.294823800039,[ 0.29305556 -0.28125   ],18,2,"[7, 17, 18, 5]",24,-1
89,22,317.8387023000396,[-0.16597222 -0.30972222],17,1,"[7, 17, 18, 5]",24,-1
90,22,318.6386880000355,[ 0.59444444 -0.29097222],5,1,"[7, 17, 18, 5]",24,-1
91,22,319.10263300000224,[-0.47361111 -0.28680556],7,0,"[7, 17, 18, 5]",24,-1
92,23,324.3027119000326,[-0.49027778 -0.28055556],16,0,"[16, 19, 21, 2]",26,-1
93,23,327.0708507000236,[ 0.54097222 -0.26458333],2,2,"[16, 19, 21, 2]",26,-1
94,23,327.6227200999856,[ 0.20763889 -0.32013889],21,1,"[16, 19, 21, 2]",26,-1
95,23,327.98268770001596,[-0.12152778 -0.30833333],19,0,"[16, 19, 21, 2]",26,-1
96,24,332.5109899000381,[-0.19583333 -0.30277778],19,1,"[14, 19, 7, 22]",12,-1
97,24,343.9507815000252,[-0.43263889 -0.30555556],14,0,"[14, 19, 7, 22]",12,-1
98,24,344.59871839999687,[ 0.59930556 -0.19652778],22,1,"[14, 19, 7, 22]",12,-1
99,24,344.98268020001706,[ 0.27291667 -0.24722222],7,0,"[14, 19, 7, 22]",12,-1
100,25,349.81490810000105,[-0.09166667 -0.2875    ],23,1,"[21, 23, 4, 18]",15,-1
101,25,351.5107624999946,[ 0.56597222 -0.27916667],18,2,"[21, 23, 4, 18]",15,-1
102,25,352.1427544000326,[ 0.21736111 -0.30902778],4,1,"[21, 23, 4, 18]",15,-1
103,25,352.91065209999215,[-0.41041667 -0.29930556],21,0,"[21, 23, 4, 18]",15,-1
104,26,364.81487160001416,[ 0.59027778 -0.25277778],16,3,"[15, 24, 11, 16]",6,-1
105,26,366.3348103000317,[ 0.13958333 -0.3375    ],11,2,"[15, 24, 11, 16]",6,-1
106,26,366.99065880000126,[-0.50486111 -0.31875   ],15,0,"[15, 24, 11, 16]",6,-1
107,26,367.46277799998643,[-0.14791667 -0.32013889],24,0,"[15, 24, 11, 16]",6,-1
108,27,377.09473200002685,[-0.51597222 -0.36736111],14,0,"[14, 8, 6, 26]",23,-1
109,27,379.5748118000338,[ 0.50972222 -0.28472222],26,2,"[14, 8, 6, 26]",23,-1
110,27,380.34269740001764,[ 0.20277778 -0.29097222],6,1,"[14, 8, 6, 26]",23,-1
111,27,380.86264720000327,[-0.22222222 -0.33472222],8,0,"[14, 8, 6, 26]",23,-1
112,28,387.3988629000378,[-0.49375    -0.32708333],8,0,"[8, 12, 19, 28]",9,-1
113,28,389.2628258999903,[ 0.55208333 -0.25625   ],28,2,"[8, 12, 19, 28]",9,-1
114,28,390.17471960000694,[ 0.25       -0.27986111],19,1,"[8, 12, 19, 28]",9,-1
115,28,390.79068510001525,[-0.05208333 -0.29930556],12,0,"[8, 12, 19, 28]",9,-1
116,29,396.7668873000075,[-0.44444444 -0.39583333],7,0,"[7, 6, 4, 5]",29,-1
117,29,400.88671320001595,[ 0.54583333 -0.36597222],5,2,"[7, 6, 4, 5]",29,-1
118,29,401.71871159999864,[ 0.29861111 -0.37291667],4,1,"[7, 6, 4, 5]",29,-1
119,29,402.32678110001143,[-0.15347222 -0.35416667],6,0,"[7, 6, 4, 5]",29,-1
120,30,414.43073700001696,[ 0.41875    -0.38541667],18,3,"[10, 25, 29, 18]",2,0
121,30,415.32670080004027,[-0.25138889 -0.38125   ],25,1,"[10, 25, 29, 18]",2,0
122,30,416.1427544000326,[-0.46527778 -0.37777778],10,0,"[10, 25, 29, 18]",2,0
123,30,416.638754900021,[ 0.09722222 -0.35347222],29,0,"[10, 25, 29, 18]",2,0
124,31,425.24679270002525,[ 0.5625     -0.36041667],24,3,"[13, 26, 0, 24]",12,0
125,31,428.9267450000043,[-0.55       -0.25138889],13,0,"[13, 26, 0, 24]",12,0
126,31,431.20667230000254,[ 0.26666667 -0.33194444],0,1,"[13, 26, 0, 24]",12,0
127,31,431.79064890003065,[-0.05486111 -0.28125   ],26,0,"[13, 26, 0, 24]",12,0
128,32,444.7268141999957,[ 0.59722222 -0.35694444],22,3,"[26, 13, 29, 22]",8,0
129,32,446.358852400037,[-0.51527778 -0.23263889],26,0,"[26, 13, 29, 22]",8,0
130,32,447.15877869998803,[ 0.13472222 -0.3125    ],29,1,"[26, 13, 29, 22]",8,0
131,32,447.62260100001004,[-0.11527778 -0.23680556],13,0,"[26, 13, 29, 22]",8,0
132,33,451.32672700000694,[ 0.51597222 -0.31319444],17,3,"[1, 28, 16, 17]",25,0
133,33,460.57476300001144,[ 0.07777778 -0.30555556],16,2,"[1, 28, 16, 17]",25,0
134,33,461.4388710000203,[-0.56666667 -0.26041667],1,0,"[1, 28, 16, 17]",25,0
135,33,461.88668420002796,[-0.26875    -0.26319444],28,0,"[1, 28, 16, 17]",25,0
136,34,465.93475580000086,[-0.07638889 -0.33819444],17,1,"[28, 17, 11, 10]",14,0
137,34,472.0308365999954,[ 0.41180556 -0.29791667],10,2,"[28, 17, 11, 10]",14,0
138,34,473.29475310002454,[ 0.12361111 -0.31944444],11,1,"[28, 17, 11, 10]",14,0
139,34,473.7106141000404,[-0.46041667 -0.2625    ],28,0,"[28, 17, 11, 10]",14,0
140,35,484.88669770001434,[ 0.15833333 -0.30138889],9,2,"[18, 22, 9, 21]",26,0
141,35,490.1667061999906,[-0.09722222 -0.28194444],22,1,"[18, 22, 9, 21]",26,0
142,35,490.89481339999475,[-0.44930556 -0.27013889],18,0,"[18, 22, 9, 21]",26,0
143,35,492.16663019999396,[ 0.475      -0.33888889],21,0,"[18, 22, 9, 21]",26,0
144,36,498.5907079000026,[-0.12916667 -0.34652778],17,1,"[26, 17, 21, 8]",18,0
145,36,501.76676640001824,[ 0.40555556 -0.37569444],8,2,"[26, 17, 21, 8]",18,0
146,36,504.15871920000063,[ 0.19861111 -0.37361111],21,1,"[26, 17, 21, 8]",18,0
147,36,504.9027306000353,[-0.46527778 -0.33680556],26,0,"[26, 17, 21, 8]",18,0
148,37,518.2389099000138,[-0.46527778 -0.32291667],23,0,"[23, 19, 10, 2]",15,0
149,37,519.7189509000164,[-0.18958333 -0.33194444],19,0,"[23, 19, 10, 2]",15,0
150,37,521.6067045000382,[ 0.43194444 -0.39375   ],2,1,"[23, 19, 10, 2]",15,0
151,37,522.0706581000122,[ 0.17152778 -0.37638889],10,0,"[23, 19, 10, 2]",15,0
152,38,531.9271324999863,[ 0.27430556 -0.39097222],14,2,"[29, 10, 14, 9]",7,0
153,38,533.9506978000281,[ 0.48333333 -0.37222222],9,2,"[29, 10, 14, 9]",7,0
154,38,535.6306834000279,[-0.18541667 -0.35486111],10,1,"[29, 10, 14, 9]",7,0
155,38,536.1746469000354,[-0.39583333 -0.33263889],29,0,"[29, 10, 14, 9]",7,0
156,39,541.7666720999987,[-0.46736111 -0.34722222],9,0,"[9, 21, 28, 5]",3,0
157,39,542.8227260999847,[-0.27291667 -0.37777778],21,0,"[9, 21, 28, 5]",3,0
158,39,543.7106332000112,[ 0.09722222 -0.40486111],28,0,"[9, 21, 28, 5]",3,0
159,39,544.1986549000139,[ 0.52638889 -0.38611111],5,0,"[9, 21, 28, 5]",3,0
160,40,552.4387558000162,[ 0.21458333 -0.34097222],4,2,"[7, 5, 4, 21]",27,0
161,40,558.3347424000385,[ 0.42222222 -0.35208333],21,2,"[7, 5, 4, 21]",27,0
162,40,558.9507087999955,[-0.47986111 -0.26041667],7,0,"[7, 5, 4, 21]",27,0
163,40,559.3348621000187,[-0.12083333 -0.30347222],5,0,"[7, 5, 4, 21]",27,0
164,41,568.6307937999954,[-0.14027778 -0.35277778],6,1,"[21, 6, 22, 18]",13,0
165,41,569.4947256000014,[ 0.16666667 -0.36666667],22,1,"[21, 6, 22, 18]",13,0
166,41,570.5747485000174,[-0.51875    -0.34166667],21,0,"[21, 6, 22, 18]",13,0
167,41,571.2067007999867,[ 0.40555556 -0.32916667],18,0,"[21, 6, 22, 18]",13,0
168,42,576.2788235000335,[ 0.13819444 -0.33958333],14,2,"[29, 5, 14, 10]",23,0
169,42,579.4946298000286,[ 0.44930556 -0.36319444],10,2,"[29, 5, 14, 10]",23,0
170,42,580.3987523000105,[-0.41527778 -0.31944444],29,0,"[29, 5, 14, 10]",23,0
171,42,580.8706815000041,[-0.11875    -0.36319444],5,0,"[29, 5, 14, 10]",23,0
172,43,603.7908063000068,[ 0.18472222 -0.24791667],23,2,"[26, 3, 23, 8]",5,0
173,43,605.0626481000218,[-0.44444444 -0.27638889],26,0,"[26, 3, 23, 8]",5,0
174,43,605.8626560000121,[ 0.49444444 -0.31388889],8,1,"[26, 3, 23, 8]",5,0
175,43,606.350573200034,[-0.10555556 -0.28680556],3,0,"[26, 3, 23, 8]",5,0
176,44,616.4066984000383,[ 0.24652778 -0.26597222],26,2,"[16, 15, 26, 3]",6,0
177,44,617.6866618000204,[-0.11666667 -0.29791667],15,1,"[16, 15, 26, 3]",6,0
178,44,618.2386044000159,[-0.59236111 -0.34583333],16,0,"[16, 15, 26, 3]",6,0
179,44,619.0545387000311,[ 0.62986111 -0.325     ],3,0,"[16, 15, 26, 3]",6,0
180,45,623.7746863000211,[-0.46527778 -0.325     ],7,0,"[7, 25, 1, 13]",0,0
181,45,626.1267822000082,[ 0.19791667 -0.34097222],1,1,"[7, 25, 1, 13]",0,0
182,45,626.92670120002,[ 0.53333333 -0.34375   ],13,1,"[7, 25, 1, 13]",0,0
183,45,627.4706586000393,[-0.10555556 -0.40486111],25,0,"[7, 25, 1, 13]",0,0
184,46,636.0228136000223,[ 0.23541667 -0.37222222],11,2,"[5, 8, 11, 18]",24,0
185,46,636.5505948000355,[-0.16805556 -0.35208333],8,1,"[5, 8, 11, 18]",24,0
186,46,638.3747679000371,[ 0.53055556 -0.40486111],18,1,"[5, 8, 11, 18]",24,0
187,46,638.9507440000307,[-0.55347222 -0.325     ],5,0,"[5, 8, 11, 18]",24,0
188,47,642.2787055000081,[ 0.20902778 -0.30138889],8,2,"[18, 7, 8, 5]",22,0
189,47,646.4548669999931,[-0.22222222 -0.30347222],7,1,"[18, 7, 8, 5]",22,0
190,47,647.0706773999846,[-0.47291667 -0.31736111],18,0,"[18, 7, 8, 5]",22,0
191,47,647.6466131000197,[ 0.51736111 -0.30486111],5,0,"[18, 7, 8, 5]",22,0
192,48,658.1587188999983,[ 0.2   -0.375],29,2,"[6, 11, 29, 28]",17,0
193,48,660.5986269999994,[-0.03958333 -0.35208333],11,1,"[6, 11, 29, 28]",17,0
194,48,661.0706781999907,[-0.60833333 -0.34652778],6,0,"[6, 11, 29, 28]",17,0
195,48,661.5987322999863,[ 0.51805556 -0.29791667],28,0,"[6, 11, 29, 28]",17,0
196,49,671.6788475000067,[-0.16666667 -0.36319444],25,1,"[15, 25, 6, 26]",4,0
197,49,679.2225622000406,[ 0.50347222 -0.38194444],26,2,"[15, 25, 6, 26]",4,0
198,49,679.9506417000084,[ 0.24097222 -0.39305556],6,1,"[15, 25, 6, 26]",4,0
199,49,680.54258020001,[-0.56805556 -0.38958333],15,0,"[15, 25, 6, 26]",4,0
200,50,690.014579300012,[ 0.28541667 -0.26597222],16,2,"[5, 27, 16, 25]",1,0
201,50,690.7427124000387,[ 0.59236111 -0.25625   ],25,2,"[5, 27, 16, 25]",1,0
202,50,691.8866065000184,[-0.07638889 -0.28611111],27,1,"[5, 27, 16, 25]",1,0
203,50,692.3585942999925,[-0.48194444 -0.3125    ],5,0,"[5, 27, 16, 25]",1,0
204,51,700.3188125999877,[-0.20902778 -0.28333333],16,1,"[3, 16, 17, 13]",28,0
205,51,700.8467116000247,[-0.51111111 -0.29375   ],3,0,"[3, 16, 17, 13]",28,0
206,51,701.8707462000311,[ 0.19027778 -0.27986111],17,0,"[3, 16, 17, 13]",28,0
207,51,702.3185393000022,[ 0.52222222 -0.25347222],13,0,"[3, 16, 17, 13]",28,0
208,52,718.6226240000105,[ 0.58958333 -0.41041667],3,3,"[21, 26, 23, 3]",29,0
209,52,719.7346064000158,[-0.46736111 -0.39722222],21,0,"[21, 26, 23, 3]",29,0
210,52,720.9667878000182,[-0.22777778 -0.37777778],26,0,"[21, 26, 23, 3]",29,0
211,52,721.35052550002,[ 0.25069444 -0.33611111],23,0,"[21, 26, 23, 3]",29,0
212,53,729.2546705999994,[-0.16319444 -0.35902778],23,1,"[13, 23, 20, 15]",19,0
213,53,736.0786786000244,[ 0.22083333 -0.35      ],20,1,"[13, 23, 20, 15]",19,0
214,53,736.6225807000301,[ 0.44722222 -0.33888889],15,1,"[13, 23, 20, 15]",19,0
215,53,737.2065490999958,[-0.50138889 -0.36805556],13,0,"[13, 23, 20, 15]",19,0
216,54,747.5427442000364,[-0.19513889 -0.27777778],6,1,"[28, 6, 0, 1]",11,0
217,54,748.2786391000263,[ 0.29097222 -0.27916667],0,1,"[28, 6, 0, 1]",11,0
218,54,748.9665540999849,[ 0.55208333 -0.26458333],1,1,"[28, 6, 0, 1]",11,0
219,54,749.4389502000413,[-0.41041667 -0.27708333],28,0,"[28, 6, 0, 1]",11,0
220,55,755.9266959000379,[ 0.58263889 -0.30277778],22,3,"[23, 24, 19, 22]",10,0
221,55,763.4387683999958,[-0.13402778 -0.34097222],24,1,"[23, 24, 19, 22]",10,0
222,55,766.4066513000289,[ 0.07708333 -0.3625    ],19,1,"[23, 24, 19, 22]",10,0
223,55,766.9185929000378,[-0.45069444 -0.32291667],23,0,"[23, 24, 19, 22]",10,0
224,56,780.3586940999958,[ 0.12361111 -0.33125   ],14,2,"[12, 28, 14, 2]",21,0
225,56,787.5587218999863,[-0.18125    -0.37430556],28,1,"[12, 28, 14, 2]",21,0
226,56,788.0544755000155,[-0.45555556 -0.33680556],12,0,"[12, 28, 14, 2]",21,0
227,56,789.3744822000153,[ 0.53263889 -0.36944444],2,0,"[12, 28, 14, 2]",21,0
228,57,799.8307445000391,[ 0.14027778 -0.35694444],0,2,"[26, 13, 0, 6]",16,0
229,57,801.1825907999882,[-0.53263889 -0.275     ],26,0,"[26, 13, 0, 6]",16,0
230,57,802.3426362000173,[ 0.50277778 -0.3625    ],6,1,"[26, 13, 0, 6]",16,0
231,57,802.7745021000155,[-0.14097222 -0.34791667],13,0,"[26, 13, 0, 6]",16,0
232,58,809.8627795000211,[-0.45069444 -0.34722222],18,0,"[18, 7, 28, 5]",20,0
233,58,812.6225406000158,[-0.16597222 -0.38263889],7,0,"[18, 7, 28, 5]",20,0
234,58,814.2866492000176,[ 0.41805556 -0.40069444],5,1,"[18, 7, 28, 5]",20,0
235,58,814.6385624000104,[ 0.15972222 -0.40486111],28,0,"[18, 7, 28, 5]",20,0
236,59,822.0145934000029,[-0.11180556 -0.375     ],11,1,"[29, 11, 3, 27]",9,0
237,59,827.7665222000214,[ 0.24583333 -0.37777778],3,1,"[29, 11, 3, 27]",9,0
238,59,828.670636099996,[-0.44375    -0.32777778],29,0,"[29, 11, 3, 27]",9,0
239,59,829.3105088000302,[ 0.51319444 -0.33333333],27,0,"[29, 11, 3, 27]",9,0
240,60,837.8545960999909,[ 0.17222222 -0.30902778],18,2,"[11, 28, 18, 4]",27,1
241,60,843.5026826999965,[-0.43819444 -0.35138889],11,0,"[11, 28, 18, 4]",27,1
242,60,844.3665280999849,[-0.10972222 -0.40069444],28,0,"[11, 28, 18, 4]",27,1
243,60,845.1987003000104,[ 0.53125    -0.41736111],4,0,"[11, 28, 18, 4]",27,1
244,61,852.0147510000388,[ 0.22569444 -0.39583333],28,2,"[16, 18, 28, 0]",1,1
245,61,852.8945848000003,[-0.44722222 -0.35277778],16,0,"[16, 18, 28, 0]",1,1
246,61,855.5346904000035,[-0.25486111 -0.38263889],18,0,"[16, 18, 28, 0]",1,1
247,61,856.4704780000029,[ 0.55416667 -0.3625    ],0,0,"[16, 18, 28, 0]",1,1
248,62,863.5027070000069,[ 0.07569444 -0.35416667],11,2,"[13, 24, 11, 3]",6,1
249,62,866.2227627999964,[-0.09305556 -0.30972222],24,1,"[13, 24, 11, 3]",6,1
250,62,867.7266550000058,[ 0.40069444 -0.37847222],3,1,"[13, 24, 11, 3]",6,1
251,62,868.3505268000299,[-0.42361111 -0.33680556],13,0,"[13, 24, 11, 3]",6,1
252,63,887.1586254999856,[-0.47777778 -0.4125    ],6,0,"[6, 17, 1, 13]",5,1
253,63,888.7184936000267,[-0.13958333 -0.39930556],17,0,"[6, 17, 1, 13]",5,1
254,63,889.3666728000389,[ 0.17777778 -0.43125   ],1,0,"[6, 17, 1, 13]",5,1
255,63,889.7986153000384,[ 0.51805556 -0.41944444],13,0,"[6, 17, 1, 13]",5,1
256,64,897.7185695000226,[ 0.17638889 -0.38402778],12,2,"[11, 2, 12, 23]",25,1
257,64,903.2226110000047,[ 0.43888889 -0.41111111],23,2,"[11, 2, 12, 23]",25,1
258,64,904.9505662000156,[-0.14305556 -0.35069444],2,1,"[11, 2, 12, 23]",25,1
259,64,905.5585190000129,[-0.53402778 -0.34375   ],11,0,"[11, 2, 12, 23]",25,1
260,65,921.8307057000347,[ 0.20555556 -0.34930556],27,2,"[9, 13, 27, 23]",21,1
261,65,923.4144971999922,[-0.16666667 -0.34027778],13,1,"[9, 13, 27, 23]",21,1
262,65,926.0306535999989,[-0.57986111 -0.30763889],9,0,"[9, 13, 27, 23]",21,1
263,65,926.6544889000361,[ 0.41597222 -0.33472222],23,0,"[9, 13, 27, 23]",21,1
264,66,932.0307424000348,[-0.45277778 -0.32916667],7,0,"[7, 22, 8, 21]",26,1
265,66,940.8306313999929,[-0.13958333 -0.32638889],22,0,"[7, 22, 8, 21]",26,1
266,66,944.294550599996,[ 0.26805556 -0.33958333],8,0,"[7, 22, 8, 21]",26,1
267,66,944.6465790999937,[ 0.57361111 -0.35486111],21,0,"[7, 22, 8, 21]",26,1
268,67,949.8467410000158,[ 0.53888889 -0.37847222],23,3,"[29, 24, 7, 23]",14,1
269,67,954.9185383000295,[-0.06319444 -0.33333333],24,1,"[29, 24, 7, 23]",14,1
270,67,955.5505033000372,[ 0.08541667 -0.32569444],7,1,"[29, 24, 7, 23]",14,1
271,67,956.1346016000025,[-0.41458333 -0.32916667],29,0,"[29, 24, 7, 23]",14,1
272,68,966.318587900023,[-0.09861111 -0.37361111],24,1,"[19, 24, 3, 11]",15,1
273,68,968.8545539000188,[-0.44097222 -0.29236111],19,0,"[19, 24, 3, 11]",15,1
274,68,970.1586082000285,[ 0.42916667 -0.32777778],11,1,"[19, 24, 3, 11]",15,1
275,68,970.5504513999913,[ 0.1875     -0.32152778],3,0,"[19, 24, 3, 11]",15,1
276,69,981.7748156000162,[ 0.50347222 -0.35069444],26,3,"[8, 5, 1, 26]",7,1
277,69,985.4387217999902,[-0.50694444 -0.23472222],8,0,"[8, 5, 1, 26]",7,1
278,69,986.1905432000058,[ 0.22430556 -0.33611111],1,1,"[8, 5, 1, 26]",7,1
