,exp_trial_num,staircase_id,staircase_trial_num,distance,current_step_size,clicked_face_id,click_position,click_time_experiment,click_time_current_trial,faces_shown,was_correct,next_direction
0,0,13-29,0,500,400,13-29-32_0_image,[0.09583333 0.01944444],3.3649350001942366,2.848622899968177,"13-29-532_1_image,13-29-32_0_image,13-29-532_0_image",True,down
1,0,24-30,0,500,400,24-30-946_0_image,[-0.02638889  0.00625   ],6.628826800035313,2.12736799987033,"24-30-446_0_image,24-30-946_0_image,24-30-446_1_image",True,down
2,0,7-20,0,500,400,7-20-564_0_image,[0.04027778 0.00138889],9.756869500037283,2.0198804000392556,"7-20-64_1_image,7-20-564_0_image,7-20-64_0_image",True,down
3,0,6-15,0,500,400,6-15-529_0_image,[-0.32430556 -0.03263889],13.444783200044185,2.5886613000184298,"6-15-529_0_image,6-15-29_0_image,6-15-29_1_image",True,down
4,0,15-18,0,500,400,15-18-227_0_image,[ 0.33819444 -0.04166667],18.300986000103876,3.77524540014565,"15-18-227_1_image,15-18-727_0_image,15-18-227_0_image",False,up
5,0,3-9,0,500,400,3-9-257_0_image,[ 0.14305556 -0.06111111],21.84470280003734,2.4317230000160635,"3-9-757_1_image,3-9-257_0_image,3-9-757_0_image",True,down
6,0,4-20,0,500,400,4-20-684_0_image,[-0.35347222 -0.05208333],27.732815199997276,4.783681100001559,"4-20-684_0_image,4-20-184_1_image,4-20-184_0_image",True,down
7,0,2-10,0,500,400,2-10-459_0_image,[ 0.06041667 -0.06527778],33.244851200142875,4.4061695002019405,"2-10-459_1_image,2-10-459_0_image,2-10-959_0_image",False,up
8,0,6-7,0,500,400,6-7-11_0_image,[ 0.53680556 -0.09166667],36.58106720005162,2.23949859989807,"6-7-511_0_image,6-7-511_1_image,6-7-11_0_image",True,down
9,0,11-17,0,500,400,11-17-897_0_image,[ 0.07013889 -0.07847222],40.88477810006589,3.207224200014025,"11-17-397_1_image,11-17-897_0_image,11-17-397_0_image",True,down
10,0,1-16,0,500,400,1-16-14_0_image,[-0.30902778 -0.1       ],44.388827100163326,2.4077111000660807,"1-16-14_0_image,1-16-514_1_image,1-16-514_0_image",True,down
11,0,3-28,0,500,400,3-28-964_0_image,[-0.43402778 -0.08541667],49.81272960011847,4.328947799978778,"3-28-964_0_image,3-28-464_1_image,3-28-464_0_image",True,down
12,1,13-29,1,100,400,13-29-391_0_image,[-0.11527778 -0.06319444],54.19689809996635,3.258726399857551,"13-29-291_0_image,13-29-391_0_image,13-29-391_1_image",False,up
13,1,3-28,1,100,400,3-28-275_1_image,[-0.00277778 -0.05555556],58.54875890002586,3.2390532998833805,"3-28-175_0_image,3-28-275_1_image,3-28-275_0_image",False,up
14,1,15-18,1,900,400,15-18-907_0_image,[-0.01111111 -0.05833333],62.43691539997235,2.7918408000841737,"15-18-7_0_image,15-18-907_0_image,15-18-7_1_image",True,down
15,1,6-7,1,100,400,6-7-767_0_image,[ 0.46319444 -0.04722222],69.54879070003517,6.000554600032046,"6-7-867_0_image,6-7-767_1_image,6-7-767_0_image",False,up
16,1,11-17,1,100,400,11-17-201_0_image,[ 0.06319444 -0.05486111],72.83697429997846,2.1831104001030326,"11-17-201_1_image,11-17-201_0_image,11-17-301_0_image",False,up
17,1,24-30,1,100,400,24-30-604_0_image,[-0.06388889 -0.05972222],76.24485740019009,2.321695299819112,"24-30-704_0_image,24-30-604_0_image,24-30-604_1_image",False,up
18,1,7-20,1,100,400,7-20-46_0_image,[-0.07638889 -0.05277778],82.38890879997052,5.046338099986315,"7-20-146_1_image,7-20-46_0_image,7-20-146_0_image",True,down
19,1,6-15,1,100,400,6-15-542_0_image,[-0.00486111 -0.05138889],88.02080769999884,4.521720999851823,"6-15-642_1_image,6-15-542_0_image,6-15-642_0_image",True,down
20,1,1-16,1,100,400,1-16-742_0_image,[-0.00555556 -0.05138889],90.90886640013196,1.7902017999440432,"1-16-642_1_image,1-16-742_0_image,1-16-642_0_image",True,down
