0,1,2,3,4,5,6,7,8,9
-1.9897385,0.0021641152,-0.0031294378,0.0006756678,0.0007269392,0.00209207,0.0003084254,0.0012886331,0.0005811607,0.0022272535
-1.3815956,-0.08262288,-0.1498648,-0.0022961108,-0.0025010493,0.0020406442,0.0011114391,0.0009214341,-0.0005048828,0.0025798948
0.06714654,-0.00122934,-0.64963275,-0.5182213,0.0006578748,-0.000772417,-0.0016241288,-0.0014998685,0.0012115064,0.000618804
1.2225327,0.0025539612,1.2993094,0.01056779,-5.102587e-05,-0.0033809983,0.0032494864,-0.0007140145,-0.00096039486,-0.0007181103
0.6185464,-1.2291518,-0.00025653635,0.014568891,0.0017113527,0.0010540785,-0.00092682225,-0.0013207473,0.0016229671,-0.001181494
1.1793332,-2.2849689,0.00035138422,-0.00015496905,0.00040678878,-0.0008267764,-0.0013784032,-0.000920862,0.00082966906,-0.001591115
-1.3621701,0.002914562,-0.010829874,0.03647115,0.00024681923,0.001934521,0.0019120969,0.0005635946,0.0006171594,-0.00058563123
-1.9896309,0.0045902166,0.0030223483,0.008518732,0.00065166154,0.0021291869,-0.001009965,-0.0023511946,3.513292e-05,0.00047678722
-0.3045718,-0.067313954,0.3529165,0.25132906,-0.00037390605,-0.0017562042,0.000891965,-0.0010150162,-0.0011701343,0.0011854294
-1.4343352,0.0050618197,-0.050943617,0.0075978516,-0.0010323622,-0.0019149926,-0.0004661787,-0.00037361527,0.0012875965,-0.0013315023
-0.00015829515,0.0038284217,-0.0022515885,-1.0333937,0.0015420257,-0.0023055575,0.00025172852,-0.00104105,-0.0010675071,0.0004794192
0.42864698,-0.07200908,-0.32190806,-0.8423669,-0.0013436901,-0.00011511793,0.0004726525,0.00094561884,-0.0006015358,0.00061341916
1.6571707,0.44645235,-0.00050308544,0.003103272,0.00069088273,9.943009e-05,0.0016928206,0.00022670982,-0.0018846799,-0.0007748188
-1.1248087,1.4294484,0.0011755135,0.00030745665,-0.0014377193,0.00057136035,0.0007602805,0.0012815574,0.00035724475,0.00029496627
-1.4781343,0.19487643,0.0045035984,-0.002503704,0.0018884324,0.0004815245,0.00045937474,-0.00075174985,-0.0011575533,0.00078612915
-0.4130573,0.001452645,0.6028713,0.49029505,-0.0010495875,-0.0005141101,0.0018752138,-0.0019140382,0.001990905,0.0011789363
-0.33678085,0.0071953787,-0.87930286,-0.00035657082,-0.0011294401,0.0021403972,-0.00049761357,0.0012269602,0.0018301384,0.00073262805
-0.8043383,0.0003716594,0.20124003,-0.16250339,0.0033976259,0.0022725288,-0.0012573185,0.0010330963,-0.00087164564,0.00076139404
0.88688856,-0.0036873727,0.372174,-0.0012545257,-0.0004081364,0.0012017183,-0.0004890205,-0.0007152307,-0.00044152446,0.00058088684
1.1335721,0.089783974,0.34586605,-0.00027654553,-0.00053314544,0.00042615976,0.0015654203,-0.00085986324,-0.000534125,-0.0006612538
2.0239112,0.46272314,-1.2296164,-0.003166875,-0.0013095911,0.0010797306,0.000960424,5.3503318e-05,0.00040943653,-0.0005045283
2.0124557,0.6428018,-0.13291468,0.100072116,-0.0012283117,-0.00092555187,-0.0010255721,-0.0020058493,-0.0007393004,0.0011446173
-1.4725658,0.1908741,0.0024662032,-7.1570394e-06,0.0010678053,0.00082459376,0.0015242461,-0.0018107343,-0.0012012105,0.00076563406
-0.600119,0.31141418,0.049756765,0.14222029,0.0014178902,0.00049825973,0.00058011105,-0.0013505876,-0.0009320405,0.0008743467
1.1063056,-0.043857995,-0.015106918,-0.002885867,0.0019928385,-0.0014483752,0.00031629307,0.00074607646,0.0010376852,0.0009756958
0.7843932,-0.39248052,0.35529235,0.068146735,-0.0008613478,0.0011731073,0.0018368564,-0.0004609683,-0.00059368915,0.00060687633
0.23069529,-0.83868057,-0.027686877,-0.0049578813,0.004525829,0.0011942215,-0.0027503592,0.0023782628,0.000687093,0.0009611512
0.99134994,-0.5232045,1.034502,0.25069666,0.0014015903,-0.00014302292,0.00036835863,0.0012351021,0.00042674242,0.0016032243
-0.07105683,-0.03223949,-0.9830495,-0.0027688635,0.0020418528,-0.00072380406,0.0014653318,-5.2305404e-06,0.002136384,-0.001999402
0.069028035,0.08231396,-0.022008395,-1.0022653,0.0017411917,-0.0018265487,-0.00063356746,-0.0010325778,0.0017293094,0.0005447052
