,exp_trial_num,staircase_id,staircase_trial_num,distance,current_step_size,clicked_face_id,click_position,click_time_experiment,click_time_current_trial,faces_shown,was_correct,next_direction
0,0,4-7,0,500,400,4-7-117_0_image,[0.42361111 0.00972222],2.6723897999618202,2.200872200075537,"4-7-617_1_image,4-7-617_0_image,4-7-117_0_image",True,down
1,0,5-30,0,500,400,5-30-437_0_image,[0.02291667 0.00555556],5.624481700011529,1.8167251999257132,"5-30-937_1_image,5-30-437_0_image,5-30-937_0_image",True,down
2,0,19-20,0,500,400,19-20-73_0_image,[-0.45555556 -0.05555556],9.208308200002648,2.4649873999878764,"19-20-73_0_image,19-20-573_0_image,19-20-573_1_image",True,down
3,0,11-22,0,500,400,11-22-729_0_image,[0.51041667 0.00486111],13.135356499929912,2.8049217000370845,"11-22-229_0_image,11-22-229_1_image,11-22-729_0_image",True,down
4,0,14-30,0,500,400,14-30-409_0_image,[ 0.04652778 -0.04791667],16.172344299964607,1.9226800000760704,"14-30-909_1_image,14-30-409_0_image,14-30-909_0_image",True,down
5,0,20-27,0,500,400,20-27-727_0_image,[0.53958333 0.00277778],19.727370899985544,2.425250600092113,"20-27-227_1_image,20-27-227_0_image,20-27-727_0_image",True,down
6,0,15-19,0,500,400,15-19-135_0_image,[ 0.52361111 -0.00347222],22.43237389996648,1.577360299997963,"15-19-635_1_image,15-19-635_0_image,15-19-135_0_image",True,down
7,0,9-14,0,500,400,9-14-510_0_image,[-0.41111111  0.07361111],25.61438329995144,2.0737020999658853,"9-14-510_0_image,9-14-10_0_image,9-14-10_1_image",True,down
8,0,3-4,0,500,400,3-4-264_0_image,[ 0.45277778 -0.03541667],28.28839879995212,1.5617085000267252,"3-4-764_1_image,3-4-764_0_image,3-4-264_0_image",True,down
9,0,3-13,0,500,400,3-13-606_0_image,[0.06041667 0.00555556],32.1883604999166,2.7913784999400377,"3-13-106_1_image,3-13-606_0_image,3-13-106_0_image",True,down
10,0,7-28,0,500,400,7-28-821_0_image,[ 0.39444444 -0.0375    ],35.71041189995594,2.378226700006053,"7-28-321_1_image,7-28-321_0_image,7-28-821_0_image",True,down
11,0,6-14,0,500,400,6-14-238_0_image,[-0.46666667  0.08402778],39.19132949993946,2.3562935000518337,"6-14-238_0_image,6-14-738_1_image,6-14-738_0_image",True,down
12,1,7-28,1,100,400,7-28-831_0_image,[-0.41041667  0.06319444],43.37942999997176,3.058085300028324,"7-28-831_0_image,7-28-731_0_image,7-28-731_1_image",True,down
13,1,14-30,1,100,400,14-30-595_1_image,[ 0.41805556 -0.04583333],46.91434219991788,2.242154199979268,"14-30-595_0_image,14-30-695_0_image,14-30-595_1_image",False,up
14,1,4-7,1,100,400,4-7-468_0_image,[-0.54930556 -0.01041667],51.66627259994857,3.6552032000618055,"4-7-468_0_image,4-7-568_0_image,4-7-468_1_image",False,up
15,1,5-30,1,100,400,5-30-526_0_image,[ 0.39236111 -0.04861111],58.25031479995232,5.468659800011665,"5-30-426_0_image,5-30-526_1_image,5-30-526_0_image",False,up
16,1,3-13,1,100,400,3-13-263_0_image,[ 0.42916667 -0.02569444],64.0374011999229,4.665547400014475,"3-13-363_1_image,3-13-363_0_image,3-13-263_0_image",True,down
17,1,19-20,1,100,400,19-20-437_1_image,[0.05763889 0.00972222],69.18631689995527,4.044370100018568,"19-20-537_0_image,19-20-437_1_image,19-20-437_0_image",False,up
18,1,20-27,1,100,400,20-27-890_1_image,[0.04861111 0.00416667],74.75139059999492,4.438497999915853,"20-27-790_0_image,20-27-890_1_image,20-27-890_0_image",False,up
19,1,9-14,1,100,400,9-14-770_1_image,[-0.01111111 -0.03263889],80.29850089992397,4.430817399988882,"9-14-870_0_image,9-14-770_1_image,9-14-770_0_image",False,up
20,1,3-4,1,100,400,3-4-937_0_image,[ 0.425      -0.06597222],85.98332140001003,4.5609554999973625,"3-4-837_1_image,3-4-837_0_image,3-4-937_0_image",True,down
21,1,6-14,1,100,400,6-14-890_1_image,[ 0.40486111 -0.04861111],90.288493799977,3.178176900022663,"6-14-890_0_image,6-14-790_0_image,6-14-890_1_image",False,up
22,1,11-22,1,100,400,11-22-614_0_image,[-0.31736111 -0.01597222],95.12530849990435,3.7114185999380425,"11-22-614_0_image,11-22-614_1_image,11-22-714_0_image",False,up
23,1,15-19,1,100,400,15-19-492_1_image,[ 0.10069444 -0.05486111],99.78435219998937,3.531650200020522,"15-19-492_0_image,15-19-492_1_image,15-19-392_0_image",False,up
24,2,4-7,2,420,320,4-7-432_0_image,[ 0.06041667 -0.05486111],102.82534119999036,1.9201553000602871,"4-7-852_1_image,4-7-432_0_image,4-7-852_0_image",True,up
25,2,5-30,2,420,320,5-30-951_1_image,[ 0.06111111 -0.05416667],107.17374150000978,3.2327473999466747,"5-30-951_0_image,5-30-951_1_image,5-30-531_0_image",False,up
26,2,3-4,2,1,400,3-4-207_0_image,[ 0.07222222 -0.07847222],111.2263272999553,2.9317006000783294,"3-4-208_0_image,3-4-207_0_image,3-4-208_1_image",True,down
27,2,3-13,2,1,400,3-13-57_0_image,[-0.31736111 -0.02777778],114.27332639996894,1.9086663000052795,"3-13-57_0_image,3-13-58_1_image,3-13-58_0_image",True,down
28,2,7-28,2,1,400,7-28-274_0_image,[ 0.13194444 -0.09236111],119.07030769996345,3.68643590004649,"7-28-273_1_image,7-28-274_0_image,7-28-273_0_image",True,down
29,2,20-27,2,420,320,20-27-516_0_image,[ 0.10763889 -0.08125   ],121.98135009990074,1.8101823999313638,"20-27-96_0_image,20-27-516_0_image,20-27-96_1_image",True,up
30,2,14-30,2,420,320,14-30-732_0_image,[ 0.43055556 -0.10555556],126.17718050000258,3.0848281999351457,"14-30-312_0_image,14-30-312_1_image,14-30-732_0_image",True,up
31,2,15-19,2,420,320,15-19-404_0_image,[ 0.33888889 -0.09027778],130.3173841999378,3.0235368999419734,"15-19-824_1_image,15-19-824_0_image,15-19-404_0_image",True,up
32,2,11-22,2,420,320,11-22-515_0_image,[-0.2875     -0.03819444],134.26630719995592,2.8357656999723986,"11-22-515_0_image,11-22-935_0_image,11-22-935_1_image",True,up
33,2,9-14,2,420,320,9-14-61_0_image,[ 0.39722222 -0.08541667],138.04840619990136,2.6645404999144375,"9-14-481_1_image,9-14-481_0_image,9-14-61_0_image",True,up
34,2,19-20,2,420,320,19-20-881_0_image,[ 0.30625    -0.07847222],143.72727779997513,4.556921900017187,"19-20-461_0_image,19-20-461_1_image,19-20-881_0_image",True,up
35,2,6-14,2,420,320,6-14-499_0_image,[ 0.29583333 -0.07361111],146.55441839993,1.729379800031893,"6-14-919_0_image,6-14-919_1_image,6-14-499_0_image",True,up
36,3,15-19,3,420,320,15-19-302_0_image,[-0.27361111 -0.05902778],150.35728709993418,2.663211500039324,"15-19-302_0_image,15-19-722_1_image,15-19-722_0_image",True,down
37,3,9-14,3,420,320,9-14-234_0_image,[-0.32361111 -0.05347222],153.6162661999697,2.1507527000503615,"9-14-234_0_image,9-14-654_0_image,9-14-654_1_image",True,down
38,3,20-27,3,420,320,20-27-539_0_image,[ 0.43611111 -0.11041667],156.46532670001034,1.7321297999005765,"20-27-119_1_image,20-27-119_0_image,20-27-539_0_image",True,down
39,3,3-13,3,1,400,3-13-975_1_image,[ 0.36458333 -0.09305556],161.71332789992448,4.127501099952497,"3-13-975_0_image,3-13-976_0_image,3-13-975_1_image",False,up
40,3,11-22,3,420,320,11-22-139_0_image,[ 0.08819444 -0.0875    ],167.51725709997118,4.677152600022964,"11-22-559_0_image,11-22-139_0_image,11-22-559_1_image",True,down
41,3,6-14,3,420,320,6-14-915_0_image,[-0.33819444 -0.03472222],171.254259099951,2.6259955000132322,"6-14-915_0_image,6-14-495_1_image,6-14-495_0_image",True,down
42,3,4-7,3,420,320,4-7-465_0_image,[ 0.6        -0.11527778],174.0055995999137,1.6409202999202535,"4-7-45_1_image,4-7-45_0_image,4-7-465_0_image",True,down
43,3,14-30,3,420,320,14-30-74_0_image,[-0.37986111 -0.03680556],178.3441835999256,3.2105575000168756,"14-30-74_0_image,14-30-494_0_image,14-30-494_1_image",True,down
44,3,3-4,3,1,400,3-4-728_1_image,[ 0.44861111 -0.10416667],183.36331569997128,3.907549299998209,"3-4-729_0_image,3-4-728_0_image,3-4-728_1_image",False,up
45,3,5-30,3,740,320,5-30-55_0_image,[ 0.30416667 -0.09166667],186.3264830999542,1.8350208000047132,"5-30-795_1_image,5-30-795_0_image,5-30-55_0_image",True,up
