0.000000 0.207657 0.723618 0.557256 0.857201 0.869187 0.489635 0.343522 0.690455 0.243527 0.915781 0.808438 0.923411 0.543910 0.481671 0.652873 0.491576 0.505203 0.781829 0.808456 0.783882 0.863906 0.580660 0.600163 0.816864 0.782221 0.624154 0.782872 0.709193 0.715450
0.207657 0.000000 0.697785 0.400784 0.794116 0.835830 0.499593 0.324184 0.560379 0.315984 0.835997 0.666808 0.799334 0.571105 0.501402 0.696108 0.567223 0.373314 0.738191 0.646132 0.663900 0.836349 0.503755 0.612982 0.726891 0.661615 0.622069 0.661320 0.729045 0.549826
0.723618 0.697785 0.000000 0.597832 0.890949 0.828093 0.895695 0.786474 0.737337 0.597126 0.614252 0.691651 0.824425 0.492364 0.775397 0.537758 0.735750 0.628647 0.557370 0.829308 0.623239 0.517054 0.670086 0.576115 0.323985 0.853059 0.891752 0.607399 0.563593 0.674604
0.557256 0.400784 0.597832 0.000000 0.695605 0.764869 0.668355 0.594180 0.360523 0.482333 0.676221 0.569183 0.636876 0.574807 0.657785 0.671522 0.733244 0.193313 0.535539 0.513041 0.601023 0.758045 0.611588 0.568889 0.527737 0.456007 0.709101 0.333579 0.762790 0.446999
0.857201 0.794116 0.890949 0.695605 0.000000 0.402479 0.488559 0.641736 0.391050 0.707669 0.626110 0.614563 0.785282 0.763381 0.615464 0.573959 0.641022 0.704631 0.601064 0.662359 0.716711 0.707096 0.606882 0.655666 0.708271 0.422713 0.416887 0.506711 0.560980 0.734968
0.869187 0.835830 0.828093 0.764869 0.402479 0.000000 0.577252 0.711900 0.484322 0.747771 0.828956 0.639383 1.060514 0.571536 0.466732 0.508579 0.762605 0.843530 0.760514 0.907832 0.860215 0.836453 0.623399 0.805983 0.730097 0.717243 0.666393 0.606298 0.556745 0.887413
0.489635 0.499593 0.895695 0.668355 0.488559 0.577252 0.000000 0.277683 0.522481 0.445750 0.837875 0.711833 0.909292 0.646035 0.335635 0.576118 0.411918 0.637435 0.755051 0.746992 0.775572 0.830866 0.490867 0.631977 0.849037 0.606343 0.290474 0.713637 0.576584 0.752848
0.343522 0.324184 0.786474 0.594180 0.641736 0.711900 0.277683 0.000000 0.563647 0.386344 0.786816 0.609691 0.820019 0.636873 0.381338 0.642798 0.402539 0.555861 0.771842 0.645264 0.619782 0.768650 0.334182 0.628859 0.761077 0.658434 0.413830 0.724507 0.568985 0.590552
0.690455 0.560379 0.737337 0.360523 0.391050 0.484322 0.522481 0.563647 0.000000 0.587370 0.651398 0.450565 0.707954 0.604975 0.539082 0.610228 0.713060 0.450685 0.570704 0.518292 0.619392 0.759091 0.527640 0.641958 0.573069 0.334164 0.570652 0.273743 0.665150 0.530524
0.243527 0.315984 0.597126 0.482333 0.707669 0.747771 0.445750 0.386344 0.587370 0.000000 0.747613 0.763757 0.809351 0.445462 0.472891 0.445738 0.358491 0.409332 0.558675 0.744278 0.714654 0.688496 0.568543 0.373091 0.676338 0.643955 0.501735 0.627939 0.556713 0.676521
0.915781 0.835997 0.614252 0.676221 0.626110 0.828956 0.837875 0.786816 0.651398 0.747613 0.000000 0.601127 0.396891 0.867427 0.919388 0.670802 0.678027 0.629272 0.408783 0.501309 0.383355 0.249438 0.649872 0.519788 0.376817 0.562059 0.665941 0.521332 0.542804 0.509970
0.808438 0.666808 0.691651 0.569183 0.614563 0.639383 0.711833 0.609691 0.450565 0.763757 0.601127 0.000000 0.705885 0.745749 0.661229 0.777777 0.809004 0.655042 0.766278 0.481866 0.373736 0.694025 0.338592 0.822977 0.474185 0.636958 0.743020 0.528692 0.637044 0.381173
0.923411 0.799334 0.824425 0.636876 0.785282 1.060514 0.909292 0.820019 0.707954 0.809351 0.396891 0.705885 0.000000 1.047581 1.055294 0.921927 0.801742 0.540700 0.567751 0.310987 0.442984 0.582991 0.769223 0.632170 0.613920 0.506939 0.740178 0.609455 0.838760 0.415021
0.543910 0.571105 0.492364 0.574807 0.763381 0.571536 0.646035 0.636873 0.604975 0.445462 0.867427 0.745749 1.047581 0.000000 0.422119 0.380616 0.667511 0.645008 0.675769 0.948317 0.847411 0.794830 0.642195 0.631732 0.629839 0.823391 0.775128 0.621863 0.576945 0.834643
0.481671 0.501402 0.775397 0.657785 0.615464 0.466732 0.335635 0.381338 0.539082 0.472891 0.919388 0.661229 1.055294 0.422119 0.000000 0.522183 0.566827 0.703241 0.824753 0.873738 0.818684 0.879903 0.458746 0.734459 0.791254 0.767934 0.574481 0.717237 0.561479 0.802233
0.652873 0.696108 0.537758 0.671522 0.573959 0.508579 0.576118 0.642798 0.610228 0.445738 0.670802 0.777777 0.921927 0.380616 0.522183 0.000000 0.469325 0.665860 0.469031 0.892117 0.788877 0.567764 0.650926 0.417473 0.589582 0.709532 0.570445 0.587533 0.347142 0.839962
0.491576 0.567223 0.735750 0.733244 0.641022 0.762605 0.411918 0.402539 0.713060 0.358491 0.678027 0.809004 0.801742 0.667511 0.566827 0.469325 0.000000 0.632883 0.609343 0.771477 0.695581 0.577101 0.553818 0.394828 0.750541 0.698068 0.317906 0.767872 0.409738 0.748790
0.505203 0.373314 0.628647 0.193313 0.704631 0.843530 0.637435 0.555861 0.450685 0.409332 0.629272 0.655042 0.540700 0.645008 0.703241 0.665860 0.632883 0.000000 0.473167 0.475426 0.585007 0.700689 0.634236 0.450842 0.572874 0.419179 0.624541 0.414493 0.744883 0.443976
0.781829 0.738191 0.557370 0.535539 0.601064 0.760514 0.755051 0.771842 0.570704 0.558675 0.408783 0.766278 0.567751 0.675769 0.824753 0.469031 0.609343 0.473167 0.000000 0.656981 0.653315 0.441601 0.764077 0.268591 0.467686 0.475083 0.620868 0.392724 0.581359 0.666236
0.808456 0.646132 0.829308 0.513041 0.662359 0.907832 0.746992 0.645264 0.518292 0.744278 0.501309 0.481866 0.310987 0.948317 0.873738 0.892117 0.771477 0.475426 0.656981 0.000000 0.352522 0.679850 0.573987 0.701030 0.601856 0.414351 0.655949 0.529963 0.794875 0.226079
0.783882 0.663900 0.623239 0.601023 0.716711 0.860215 0.775572 0.619782 0.619392 0.714654 0.383355 0.373736 0.442984 0.847411 0.818684 0.788877 0.695581 0.585007 0.653315 0.352522 0.000000 0.471518 0.419239 0.674007 0.412535 0.632110 0.696320 0.596724 0.599211 0.235561
0.863906 0.836349 0.517054 0.758045 0.707096 0.836453 0.830866 0.768650 0.759091 0.688496 0.249438 0.694025 0.582991 0.794830 0.879903 0.567764 0.577101 0.700689 0.441601 0.679850 0.471518 0.000000 0.645418 0.464122 0.404277 0.719116 0.671443 0.645872 0.405257 0.633902
0.580660 0.503755 0.670086 0.611588 0.606882 0.623399 0.490867 0.334182 0.527640 0.568543 0.649872 0.338592 0.769223 0.642195 0.458746 0.650926 0.553818 0.634236 0.764077 0.573987 0.419239 0.645418 0.000000 0.708109 0.573285 0.687221 0.557124 0.654288 0.464872 0.466878
0.600163 0.612982 0.576115 0.568889 0.655666 0.805983 0.631977 0.628859 0.641958 0.373091 0.519788 0.822977 0.632170 0.631732 0.734459 0.417473 0.394828 0.450842 0.268591 0.701030 0.674007 0.464122 0.708109 0.000000 0.583501 0.556872 0.501202 0.558408 0.519910 0.690166
0.816864 0.726891 0.323985 0.527737 0.708271 0.730097 0.849037 0.761077 0.573069 0.676338 0.376817 0.474185 0.613920 0.629839 0.791254 0.589582 0.750541 0.572874 0.467686 0.601856 0.412535 0.404277 0.573285 0.583501 0.000000 0.660840 0.799206 0.419914 0.533604 0.483917
0.782221 0.661615 0.853059 0.456007 0.422713 0.717243 0.606343 0.658434 0.334164 0.643955 0.562059 0.636958 0.506939 0.823391 0.767934 0.709532 0.698068 0.419179 0.475083 0.414351 0.632110 0.719116 0.687221 0.556872 0.660840 0.000000 0.506111 0.352903 0.751224 0.542354
0.624154 0.622069 0.891752 0.709101 0.416887 0.666393 0.290474 0.413830 0.570652 0.501735 0.665941 0.743020 0.740178 0.775128 0.574481 0.570445 0.317906 0.624541 0.620868 0.655949 0.696320 0.671443 0.557124 0.501202 0.799206 0.506111 0.000000 0.685668 0.520211 0.713982
0.782872 0.661320 0.607399 0.333579 0.506711 0.606298 0.713637 0.724507 0.273743 0.627939 0.521332 0.528692 0.609455 0.621863 0.717237 0.587533 0.767872 0.414493 0.392724 0.529963 0.596724 0.645872 0.654288 0.558408 0.419914 0.352903 0.685668 0.000000 0.676484 0.528938
0.709193 0.729045 0.563593 0.762790 0.560980 0.556745 0.576584 0.568985 0.665150 0.556713 0.542804 0.637044 0.838760 0.576945 0.561479 0.347142 0.409738 0.744883 0.581359 0.794875 0.599211 0.405257 0.464872 0.519910 0.533604 0.751224 0.520211 0.676484 0.000000 0.730936
0.715450 0.549826 0.674604 0.446999 0.734968 0.887413 0.752848 0.590552 0.530524 0.676521 0.509970 0.381173 0.415021 0.834643 0.802233 0.839962 0.748790 0.443976 0.666236 0.226079 0.235561 0.633902 0.466878 0.690166 0.483917 0.542354 0.713982 0.528938 0.730936 0.000000
