0,1,2,3,4,5,6,7,8,9
0.5661789,1.4853271,0.0020986851,0.0010503551,-0.0009461242,0.0016585034,0.00024004327,8.999021e-06,0.0001808579,-0.000426027
0.56775117,1.478511,0.00100044,0.0011628215,-0.0012401546,0.0016776418,0.0003355752,0.00059468066,0.00041739317,-0.001604304
-1.5253209,-0.0019251977,0.29875943,0.0012621807,-0.0012681636,0.00071506435,-0.0015360849,0.0010618768,0.0017036896,0.00063685625
-2.965891,0.00084595033,-0.0013837352,-0.0005085649,-0.0007739281,-0.0005571636,0.00033134263,-0.0018581159,0.000685918,-1.0234158e-05
1.3596351,-0.48159546,0.0002850314,0.002017737,0.0020746435,-0.0012693345,4.2892818e-05,-0.0009316276,0.00015599062,-0.0016849036
1.7740748,-1.7448416,0.0005053052,0.00023673684,0.00066797284,0.0015120428,0.0016613692,-0.0010635054,-0.00093587174,-0.00015460467
1.9349636,0.14899004,-8.56783e-05,6.5737404e-05,-0.0022270288,0.00029970412,-0.0013624232,0.00076073245,0.00087150186,-0.00025272774
1.3072308,0.89756835,0.16263501,0.0021048337,0.0013070904,0.0012876944,0.0006596899,-0.0004272217,0.0010267965,0.0005966183
0.07778847,0.32078925,-0.2672399,0.002492368,0.0005584914,-0.00034251338,-0.00085010094,0.0008463126,-0.0004015835,-0.0007919441
0.3625522,1.0990454,-0.0020369857,-0.00032829648,0.0031176065,0.0010048867,-0.00066182046,-0.0006446733,-0.00044446398,0.000625296
-0.982496,-0.18280585,-0.00018125291,-0.0012300678,0.00201166,-0.002022068,0.0014304477,0.0015465429,0.0027507115,-0.00079939904
-1.5236733,-0.0010833138,0.29150885,0.0012846865,-0.0015413943,-0.0002708584,0.0011007253,0.001946099,-0.00095954206,0.00062027865
-0.0654695,-1.6925321,0.0032357287,-0.0015108724,-0.001171071,0.0009125017,0.00094449316,0.0011977311,-0.00056474993,-0.0009445999
1.6111623,-0.0010199954,1.2440548,0.00055804674,-0.00035497124,0.001981484,-0.00015057027,-0.00028446445,0.001786341,-3.9334293e-05
1.4126059,0.23173615,0.26760775,0.0022900295,0.0012378745,0.0006134561,-0.00027608828,0.002380729,-0.0012405012,0.0006701728
-5.8893056e-05,0.26879805,-1.3264288,-0.00018919283,0.00094299996,0.00082070683,0.0021790988,-0.0016539503,0.00063137093,-0.0013764015
0.4090038,1.1923662,-8.111447e-05,-0.0020645205,-0.0015090732,-0.00063389324,0.0004676776,-0.00035953274,0.00055750547,-0.0010759108
-0.265725,-0.4115744,0.014013527,0.00036732806,0.0013777948,0.00060814235,0.00026720169,0.0007438152,-0.00029022346,0.0016831747
-1.4051939,-0.0146256285,-0.028710306,-0.0014901527,0.001484291,0.002072968,-0.00033977628,-0.0022696878,-0.0009927155,-0.0013872614
-1.5316792,-0.06304792,0.0028862597,-0.0014456308,0.00033460307,0.00042898953,0.0014947105,0.00053001207,0.001419326,-0.0019559953
-0.6209399,-0.9567605,0.0011892746,-0.0008369013,0.0013345021,-0.0002936655,0.00051980215,0.00038875456,-0.0006728629,-0.00025681034
-0.6214893,-0.95656985,-0.00026202085,-0.0013728944,-8.52808e-05,0.0009051778,0.000591115,0.00016815847,0.00024399225,-7.111109e-05
1.2757233,0.38154757,0.0030565152,0.0011464993,0.0015086122,-0.0013121922,0.002273763,0.0004794015,0.0008723071,0.0011018607
-0.012576912,-0.29275605,0.0078108995,-0.0005117691,-0.00041302407,0.0008009767,-0.00076059595,-0.0003939636,0.0024804538,-0.00067073747
-0.26417276,-0.4222822,0.026580483,6.770002e-05,-0.00043949482,0.0007132882,-0.002479129,0.0002767878,0.0015346665,-0.0016616606
-0.019431762,0.00017972651,-1.2361441,0.0021369746,0.0010564325,0.00032146074,0.0018539035,0.0009917764,0.0026791904,0.001760386
0.81877506,0.0019245774,0.0037865583,-0.00086660555,0.0004366032,-0.00013742194,0.0009540767,-0.001383787,0.00017117537,-0.0007187752
-0.86504734,-0.016903047,-1.3026417,0.0020007072,0.00011020535,0.00056554377,0.00049476355,0.00038491224,-0.0003958592,0.0007733804
0.54131985,0.061834473,-0.028188523,-0.0010103512,0.0006580644,0.0007839263,-0.0007717383,0.0007685325,0.0007117665,-0.0014267219
-0.41452438,-0.66981983,-0.00051556044,0.0014129479,-0.0014572609,-0.0030294876,-0.00039267028,0.0012559986,0.000482294,0.00041902193
