,exp_trial_num,staircase_id,staircase_trial_num,distance,current_step_size,clicked_face_id,click_position,click_time_experiment,click_time_current_trial,faces_shown,was_correct,next_direction
0,0,3-13,0,500,400,3-13-373_0_image,[-0.08888889 -0.03194444],2.7310826999892015,2.2580575000029057,"3-13-873_1_image,3-13-373_0_image,3-13-873_0_image",True,down
1,0,11-22,0,500,400,11-22-249_0_image,[ 0.425      -0.09097222],5.985189300001366,2.1092252999951597,"11-22-749_1_image,11-22-749_0_image,11-22-249_0_image",True,down
2,0,15-19,0,500,400,15-19-575_0_image,[0.02361111 0.08541667],8.73713389999466,1.625375699979486,"15-19-75_1_image,15-19-575_0_image,15-19-75_0_image",True,down
3,0,3-4,0,500,400,3-4-847_0_image,[-0.59652778 -0.13541667],13.219910299987532,3.339064999978291,"3-4-847_0_image,3-4-347_1_image,3-4-347_0_image",True,down
4,0,20-27,0,500,400,20-27-549_0_image,[-0.0375     -0.04930556],15.982157799997367,1.6476369999872986,"20-27-49_0_image,20-27-549_0_image,20-27-549_1_image",False,up
5,0,4-20,0,500,400,4-20-490_0_image,[0.39652778 0.05      ],19.78407930000685,2.662806400010595,"4-20-990_1_image,4-20-990_0_image,4-20-490_0_image",True,down
6,0,11-17,0,500,400,11-17-261_0_image,[ 0.03055556 -0.03402778],22.994206100003794,2.087578599981498,"11-17-261_1_image,11-17-261_0_image,11-17-761_0_image",False,up
7,0,6-14,0,500,400,6-14-235_0_image,[-0.44305556 -0.07013889],26.212095700000646,2.102806899987627,"6-14-235_0_image,6-14-735_0_image,6-14-735_1_image",True,down
8,0,14-30,0,500,400,14-30-868_0_image,[-0.06527778 -0.00208333],28.910023700009333,1.5813745000050403,"14-30-368_1_image,14-30-868_0_image,14-30-368_0_image",True,down
9,0,6-7,0,500,400,6-7-925_0_image,[-0.27430556 -0.05833333],31.08909880000283,1.0415301999892108,"6-7-925_0_image,6-7-425_1_image,6-7-425_0_image",True,down
10,0,15-18,0,500,400,15-18-992_0_image,[0.03055556 0.00555556],34.498145199991995,2.2821773999894504,"15-18-492_1_image,15-18-992_0_image,15-18-492_0_image",True,down
11,0,9-14,0,500,400,9-14-89_0_image,[0.40416667 0.05972222],37.88431379999383,2.2821894999942742,"9-14-589_0_image,9-14-589_1_image,9-14-89_0_image",True,down
12,0,7-20,0,500,400,7-20-53_0_image,[-0.36805556 -0.04791667],41.129173399996944,2.1242102999822237,"7-20-53_0_image,7-20-553_0_image,7-20-553_1_image",True,down
13,1,6-14,1,100,400,6-14-698_1_image,[0.00347222 0.04305556],46.49128290000954,4.215464400011115,"6-14-798_0_image,6-14-698_1_image,6-14-698_0_image",False,up
14,1,9-14,1,100,400,9-14-264_0_image,[ 0.38263889 -0.03888889],49.14915159999509,1.553671299974667,"9-14-364_1_image,9-14-364_0_image,9-14-264_0_image",True,down
15,1,6-7,1,100,400,6-7-828_1_image,[ 0.11527778 -0.08402778],51.391147199989064,1.1267860000079963,"6-7-828_0_image,6-7-828_1_image,6-7-928_0_image",False,up
