0,1,2,3,4,5,6,7,8,9
1.7250992,-0.00055041944,-0.0011260838,0.0012569041,-0.00043357763,0.00073151814,0.0028463528,0.0005935877,0.00013248142,-0.0012829235
1.7355753,0.00029944256,-0.003052148,0.0063790046,-0.0028993727,0.0007404541,-0.0025499365,0.00062615634,0.000722896,-0.0018191137
0.013955361,0.19098596,2.1504354,0.0007008057,-0.0029135528,0.0004175307,0.0015090534,0.00048435078,-0.0014151544,0.0007534211
-0.020617714,2.2616892,0.001362359,0.0011877802,-0.0008158861,-0.0029324302,0.0011953532,0.002276577,0.00020256298,-0.0006039139
-0.16889517,0.7520232,0.97810894,-0.12976557,0.00020303723,-0.0005161842,-0.00044164085,0.0009875018,0.00063197536,0.0006541485
-0.19910564,-2.8133063,0.0047662016,-0.001859236,0.0020567505,0.00014038547,0.0003822291,-0.0012582943,-0.0011012054,-0.00062470906
0.28336802,-0.029817497,-0.002184461,0.0018179219,0.00048681122,0.001913025,-0.0005736195,-0.0005330886,-0.0020006087,0.0013054056
1.5130966,-0.09036505,-0.00034756088,0.01665435,-0.00013710809,-0.0011507452,-0.0009051951,0.0005330055,-0.0019650839,0.00049336284
0.06771671,0.03957445,-0.026510175,-0.032196265,-0.0015733535,-0.0017245203,-0.00052695256,-0.0002271629,-0.0009143347,-0.0018583076
1.7326831,-0.0002917226,-0.00010596437,0.0036789225,-0.00056023453,-0.0013049719,0.0021313573,0.00061381166,0.0014950371,-0.0020121946
-0.81049526,0.3143324,-0.7747592,1.0167632,-0.0018954598,-0.0033082752,-0.00021432887,-0.0011120546,0.0009123648,0.0006856721
-0.6366208,1.5792147,0.47623518,-0.001535604,-0.0009771624,-0.0007221422,-0.0010403658,0.0003812312,0.00035702402,0.00085386477
-2.1386263,0.00088677515,-0.8517352,-0.00081345433,-0.0008724133,0.0004878391,0.000350232,-0.001279109,-0.0017112987,-0.00035869773
0.4361462,-0.5579941,-0.0019392372,0.08184316,-0.002341568,-0.0020292366,-0.0005362521,0.0020588692,0.00096401176,-0.0006519797
-0.037236914,-0.16725393,-0.1789366,0.14412065,0.0007102222,0.0010033648,0.00063428696,0.0010791034,-0.0006576533,-0.0014718203
0.9446402,0.010709782,0.0005300434,-0.7248515,0.0009210168,0.0016967313,-0.00064715644,-0.0037877033,6.229931e-05,0.00086248096
0.8912822,-0.0044090743,0.124355614,-0.0018917668,-0.0005997146,-0.0009188559,-0.00053049537,0.00018038845,0.0007941801,-0.0007337594
0.005227587,0.0095160445,-0.20611702,-0.000102842925,0.0008300077,0.0014066752,0.00031289321,-0.0008401288,-0.0003515542,-0.0005719448
-0.221666,0.44209963,0.0011322706,-1.019069,-0.0018248649,-0.00079396274,0.0009715396,0.0020141737,-0.002694121,-0.0011005681
-0.6870059,0.19829845,-0.7024381,-0.0005791654,-0.0015944511,0.0024176175,-0.0027334015,0.00066289527,0.00067376904,0.0010754329
-1.6541784,0.3390158,-0.57708144,0.0030450819,-0.0016388942,-0.00061951403,-0.0025370752,0.00088646455,0.0008437483,0.00094168313
-1.6242554,-0.004339108,-0.85062546,0.0005491688,0.0013805904,-0.0004812936,-0.0017607529,-0.0016253436,-0.00030246988,-0.00044619985
0.091268376,-0.008927463,-0.073974006,-0.00096210913,0.001094722,-0.0024208166,0.0016521363,0.0004976046,0.0015698667,-0.0006777623
0.44224995,-0.6161097,-0.0074984324,0.039416958,0.0010776413,0.00062406313,-0.0012311866,-0.0023674355,-0.00026186102,-0.0006058988
-1.1246532,-0.050231975,-0.6861515,-0.0005312545,-0.0011024929,0.00071461615,-0.00014804356,-0.00033556658,-0.0003067084,0.00017574843
-0.17595589,-0.0027564787,0.023356007,-0.6355351,0.00047838205,-0.00066599745,-0.00050359603,0.00079425285,-0.0012401007,0.00034677208
0.73523015,-1.0728939,0.78281796,-0.004201957,-0.0024751863,0.00054139714,0.00079197617,0.00033392396,-0.0016396669,8.20228e-05
-0.07904789,-0.48735306,1.4012163,-1.5962963,0.0009788509,-0.001770668,0.0009020437,0.00097590656,0.00027782033,0.0006436005
0.11960843,0.3726453,1.6828811,-0.0008757716,0.0020112759,-0.0020093718,-0.00028058668,0.00061211124,0.0021281852,0.00042339653
-1.1318095,-0.051562194,-0.6949779,0.008391227,0.001188875,-0.001109646,0.0006482625,-0.000322407,-0.0006148978,0.00019308936
