,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
0,0,18.003263799997512,[-0.12083333 -0.26527778],17,1,"[29, 17, 16, 14]",0,-1
1,0,25.779174399998737,[ 0.20694444 -0.32847222],16,1,"[29, 17, 16, 14]",0,-1
2,0,28.259160599991446,[ 0.49930556 -0.32430556],14,1,"[29, 17, 16, 14]",0,-1
3,0,29.498929199995473,[-0.5        -0.29583333],29,0,"[29, 17, 16, 14]",0,-1
4,1,44.29098749998957,[-0.07986111 -0.35972222],17,1,"[0, 17, 14, 23]",5,-1
5,1,47.23515859998588,[ 0.06805556 -0.36180556],14,1,"[0, 17, 14, 23]",5,-1
6,1,52.77145099999325,[ 0.44513889 -0.34722222],23,1,"[0, 17, 14, 23]",5,-1
7,1,53.49098319999757,[-0.48472222 -0.29791667],0,0,"[0, 17, 14, 23]",5,-1
8,2,64.67547469999408,[ 0.08958333 -0.36666667],17,2,"[2, 15, 17, 16]",13,-1
9,2,72.21904229999927,[-0.10277778 -0.35      ],15,1,"[2, 15, 17, 16]",13,-1
10,2,74.81095299999288,[ 0.50833333 -0.29305556],16,1,"[2, 15, 17, 16]",13,-1
11,2,75.61887979999301,[-0.54861111 -0.26666667],2,0,"[2, 15, 17, 16]",13,-1
12,3,95.61901129999023,[-0.21111111 -0.34652778],16,1,"[18, 16, 11, 27]",17,-1
13,3,96.5629845999938,[-0.43333333 -0.34305556],18,0,"[18, 16, 11, 27]",17,-1
14,3,98.23511059999873,[ 0.16458333 -0.33055556],11,0,"[18, 16, 11, 27]",17,-1
15,3,98.95498519999092,[ 0.43819444 -0.32013889],27,0,"[18, 16, 11, 27]",17,-1
16,4,104.0192098999978,[ 0.17916667 -0.35555556],16,2,"[14, 18, 16, 15]",11,-1
17,4,109.18710679998912,[-0.42291667 -0.34027778],14,0,"[14, 18, 16, 15]",11,-1
18,4,116.18709629999648,[ 0.45486111 -0.30277778],15,1,"[14, 18, 16, 15]",11,-1
19,4,117.12294319999637,[-0.08194444 -0.31458333],18,0,"[14, 18, 16, 15]",11,-1
20,5,121.52339749998646,[-0.41041667 -0.35208333],24,0,"[24, 13, 0, 7]",19,-1
21,5,133.26718679998885,[-0.06527778 -0.33958333],13,0,"[24, 13, 0, 7]",19,-1
22,5,139.00312909999047,[ 0.47083333 -0.33402778],7,1,"[24, 13, 0, 7]",19,-1
23,5,139.49083869998867,[ 0.27986111 -0.33541667],0,0,"[24, 13, 0, 7]",19,-1
24,6,149.81113539999933,[-0.20486111 -0.34097222],8,1,"[23, 8, 24, 12]",15,-1
25,6,150.76290809999045,[-0.41527778 -0.33819444],23,0,"[23, 8, 24, 12]",15,-1
26,6,152.5551262999943,[ 0.20625    -0.33194444],24,0,"[23, 8, 24, 12]",15,-1
27,6,153.23495329999423,[ 0.43819444 -0.32361111],12,0,"[23, 8, 24, 12]",15,-1
28,7,160.6671420999919,[-0.06944444 -0.31180556],3,1,"[28, 3, 5, 22]",12,-1
29,7,167.00299999999697,[ 0.42291667 -0.29722222],22,2,"[28, 3, 5, 22]",12,-1
30,7,170.4110406999971,[-0.40694444 -0.31458333],28,0,"[28, 3, 5, 22]",12,-1
31,7,171.0828662999993,[ 0.03333333 -0.30763889],5,0,"[28, 3, 5, 22]",12,-1
32,8,180.4911068999936,[-0.43680556 -0.32152778],29,0,"[29, 11, 4, 9]",22,-1
33,8,181.89895689999685,[-0.09166667 -0.31597222],11,0,"[29, 11, 4, 9]",22,-1
34,8,184.0350080999924,[ 0.47708333 -0.29930556],9,1,"[29, 11, 4, 9]",22,-1
35,8,184.74692509998567,[ 0.29791667 -0.31041667],4,0,"[29, 11, 4, 9]",22,-1
36,9,193.43503449999844,[-0.075      -0.33055556],9,1,"[21, 9, 20, 17]",6,-1
37,9,194.6110931999865,[ 0.50555556 -0.31319444],17,2,"[21, 9, 20, 17]",6,-1
38,9,199.00309379999817,[-0.41875 -0.3375 ],21,0,"[21, 9, 20, 17]",6,-1
39,9,199.8828829999984,[ 0.07013889 -0.31041667],20,0,"[21, 9, 20, 17]",6,-1
40,10,206.90708779999113,[ 0.11944444 -0.32638889],11,2,"[3, 18, 11, 21]",1,-1
41,10,207.90699759998824,[-0.49861111 -0.35069444],3,0,"[3, 18, 11, 21]",1,-1
42,10,212.05898899999738,[ 0.47916667 -0.32847222],21,1,"[3, 18, 11, 21]",1,-1
43,10,212.76296159999038,[-0.07708333 -0.33055556],18,0,"[3, 18, 11, 21]",1,-1
44,11,219.8032366999978,[-0.16458333 -0.33541667],28,1,"[22, 28, 25, 0]",4,-1
45,11,230.69112449999375,[ 0.26388889 -0.32986111],25,1,"[22, 28, 25, 0]",4,-1
46,11,234.34696909999184,[-0.41875    -0.33402778],22,0,"[22, 28, 25, 0]",4,-1
47,11,235.18689659998927,[ 0.47847222 -0.26805556],0,0,"[22, 28, 25, 0]",4,-1
48,12,241.15514229999098,[ 0.12916667 -0.29097222],1,2,"[12, 20, 1, 29]",8,-1
49,12,245.22701219998999,[ 0.42916667 -0.29027778],29,2,"[12, 20, 1, 29]",8,-1
50,12,248.7069843999925,[-0.14375    -0.31180556],20,1,"[12, 20, 1, 29]",8,-1
51,12,249.31492649999564,[-0.41458333 -0.31805556],12,0,"[12, 20, 1, 29]",8,-1
52,13,261.98710619998747,[ 0.52013889 -0.33194444],7,3,"[13, 0, 23, 7]",27,-1
53,13,263.4749715999933,[ 0.21597222 -0.34027778],23,2,"[13, 0, 23, 7]",27,-1
54,13,268.12315499999386,[-0.1625     -0.33611111],0,1,"[13, 0, 23, 7]",27,-1
55,13,268.6589050999901,[-0.42638889 -0.34166667],13,0,"[13, 0, 23, 7]",27,-1
56,14,275.81895169999916,[-0.06944444 -0.27916667],9,1,"[11, 9, 20, 8]",26,-1
57,14,280.71510789998865,[ 0.45138889 -0.30069444],8,2,"[11, 9, 20, 8]",26,-1
58,14,281.59495099999185,[-0.47430556 -0.29305556],11,0,"[11, 9, 20, 8]",26,-1
59,14,282.4509554999968,[ 0.06597222 -0.28263889],20,0,"[11, 9, 20, 8]",26,-1
60,15,290.1069137999875,[ 0.47777778 -0.31041667],11,3,"[15, 4, 29, 11]",2,-1
61,15,290.9469603999896,[-0.09791667 -0.34583333],4,1,"[15, 4, 29, 11]",2,-1
62,15,294.8269941999897,[-0.41666667 -0.33402778],15,0,"[15, 4, 29, 11]",2,-1
63,15,295.4508866999968,[ 0.125      -0.32708333],29,0,"[15, 4, 29, 11]",2,-1
64,16,303.3790123999788,[ 0.24305556 -0.34027778],11,2,"[2, 5, 11, 3]",24,-1
65,16,311.8590584999911,[ 0.52638889 -0.31597222],3,2,"[2, 5, 11, 3]",24,-1
66,16,312.8428644999949,[-0.41041667 -0.31111111],2,0,"[2, 5, 11, 3]",24,-1
67,16,313.3228900999966,[-0.24652778 -0.30972222],5,0,"[2, 5, 11, 3]",24,-1
68,17,322.6831317999895,[-0.07430556 -0.32013889],4,1,"[21, 4, 23, 24]",28,-1
69,17,327.27509339999233,[ 0.44097222 -0.3125    ],24,2,"[21, 4, 23, 24]",28,-1
70,17,331.07501200000115,[ 0.16805556 -0.31458333],23,1,"[21, 4, 23, 24]",28,-1
71,17,331.7149128999881,[-0.44444444 -0.30833333],21,0,"[21, 4, 23, 24]",28,-1
72,18,340.8351260000054,[-0.16875    -0.33333333],8,1,"[10, 8, 9, 12]",29,-1
73,18,341.8189540000021,[ 0.41041667 -0.27847222],12,2,"[10, 8, 9, 12]",29,-1
74,18,343.6671199999837,[-0.425      -0.30347222],10,0,"[10, 8, 9, 12]",29,-1
75,18,344.4670150999882,[ 0.06041667 -0.30486111],9,0,"[10, 8, 9, 12]",29,-1
76,19,359.92315360000066,[-0.41041667 -0.32083333],26,0,"[26, 27, 14, 17]",9,-1
77,19,362.01897699998517,[ 0.49652778 -0.31319444],17,2,"[26, 27, 14, 17]",9,-1
78,19,363.45904209998844,[ 0.21666667 -0.33958333],14,1,"[26, 27, 14, 17]",9,-1
79,19,364.30694460000086,[-0.05555556 -0.34097222],27,0,"[26, 27, 14, 17]",9,-1
80,20,375.4510185999825,[-0.19791667 -0.33541667],28,1,"[17, 28, 6, 7]",10,-1
81,20,377.1150078000064,[-0.43333333 -0.31111111],17,0,"[17, 28, 6, 7]",10,-1
82,20,382.63513070000045,[ 0.43402778 -0.325     ],7,1,"[17, 28, 6, 7]",10,-1
83,20,383.10687849998067,[ 0.275      -0.32916667],6,0,"[17, 28, 6, 7]",10,-1
84,21,389.0431936999812,[ 0.13263889 -0.38402778],7,2,"[2, 0, 7, 4]",23,-1
85,21,399.0432211999869,[-0.49444444 -0.32430556],2,0,"[2, 0, 7, 4]",23,-1
86,21,400.7070968999906,[ 0.41805556 -0.31041667],4,1,"[2, 0, 7, 4]",23,-1
87,21,401.3148910000018,[-0.21805556 -0.33125   ],0,0,"[2, 0, 7, 4]",23,-1
88,22,411.50699029998214,[ 0.43888889 -0.31875   ],2,3,"[27, 3, 7, 2]",16,-1
89,22,415.11504940000304,[ 0.26597222 -0.33888889],7,2,"[27, 3, 7, 2]",16,-1
90,22,420.77927099999215,[-0.22708333 -0.33125   ],3,1,"[27, 3, 7, 2]",16,-1
91,22,421.33087160000287,[-0.44583333 -0.30833333],27,0,"[27, 3, 7, 2]",16,-1
92,23,432.307241699993,[ 0.10208333 -0.34305556],16,2,"[2, 25, 16, 0]",14,-1
93,23,433.85907200000656,[ 0.42986111 -0.33055556],0,2,"[2, 25, 16, 0]",14,-1
94,23,435.2669161999802,[-0.43263889 -0.29027778],2,0,"[2, 25, 16, 0]",14,-1
95,23,435.7869056000054,[-0.20208333 -0.32291667],25,0,"[2, 25, 16, 0]",14,-1
96,24,449.8190354999824,[ 0.13263889 -0.375     ],11,2,"[19, 15, 11, 18]",20,-1
97,24,450.4989522999822,[-0.53611111 -0.29791667],19,0,"[19, 15, 11, 18]",20,-1
98,24,454.4111007999891,[ 0.43819444 -0.29305556],18,1,"[19, 15, 11, 18]",20,-1
99,24,454.9308758999832,[-0.14652778 -0.31388889],15,0,"[19, 15, 11, 18]",20,-1
100,25,470.01922129998275,[ 0.11805556 -0.31527778],10,2,"[29, 6, 10, 9]",21,-1
101,25,470.7870358000073,[-0.49027778 -0.29097222],29,0,"[29, 6, 10, 9]",21,-1
102,25,475.1711498999939,[-0.08888889 -0.30486111],6,0,"[29, 6, 10, 9]",21,-1
103,25,475.739144999985,[ 0.42847222 -0.29791667],9,0,"[29, 6, 10, 9]",21,-1
104,26,485.3634225999849,[ 0.50138889 -0.33541667],10,3,"[6, 20, 3, 10]",25,-1
105,26,495.41920879999816,[ 0.09097222 -0.3375    ],3,2,"[6, 20, 3, 10]",25,-1
106,26,495.89893419998407,[-0.0625     -0.33402778],20,1,"[6, 20, 3, 10]",25,-1
107,26,496.4509216000006,[-0.48819444 -0.32777778],6,0,"[6, 20, 3, 10]",25,-1
108,27,512.2752412999835,[ 0.08680556 -0.32152778],14,2,"[4, 12, 14, 5]",3,-1
109,27,513.0750304999965,[-0.06388889 -0.31875   ],12,1,"[4, 12, 14, 5]",3,-1
110,27,515.2671784999984,[-0.41458333 -0.30555556],4,0,"[4, 12, 14, 5]",3,-1
111,27,516.1309499000054,[ 0.5875     -0.28333333],5,0,"[4, 12, 14, 5]",3,-1
112,28,525.5390245999879,[ 0.25972222 -0.33333333],22,2,"[29, 20, 22, 1]",7,-1
113,28,527.8031733999815,[ 0.48402778 -0.33194444],1,2,"[29, 20, 22, 1]",7,-1
114,28,531.202987599987,[-0.45694444 -0.33472222],29,0,"[29, 20, 22, 1]",7,-1
115,28,531.7628840999823,[-0.30277778 -0.35138889],20,0,"[29, 20, 22, 1]",7,-1
116,29,538.30708459999,[ 0.28611111 -0.32291667],23,2,"[0, 13, 23, 11]",18,-1
117,29,544.699206699981,[-0.41875    -0.32638889],0,0,"[0, 13, 23, 11]",18,-1
118,29,551.0109448000003,[-0.10625 -0.3375 ],13,0,"[0, 13, 23, 11]",18,-1
119,29,551.5389239999786,[ 0.48541667 -0.32638889],11,0,"[0, 13, 23, 11]",18,-1
120,30,558.0270082999923,[-0.13194444 -0.34166667],22,1,"[12, 22, 20, 21]",0,0
121,30,561.9630882000056,[ 0.40416667 -0.33819444],21,2,"[12, 22, 20, 21]",0,0
122,30,566.4269205999881,[ 0.04861111 -0.35902778],20,1,"[12, 22, 20, 21]",0,0
123,30,567.0268824999948,[-0.49861111 -0.34305556],12,0,"[12, 22, 20, 21]",0,0
124,31,580.7551456999936,[-0.46944444 -0.31875   ],7,0,"[7, 24, 18, 0]",26,0
125,31,581.715069599988,[ 0.44375    -0.33263889],0,2,"[7, 24, 18, 0]",26,0
126,31,582.3389494999865,[ 0.30069444 -0.34236111],18,1,"[7, 24, 18, 0]",26,0
127,31,582.8109936999826,[-0.21041667 -0.30902778],24,0,"[7, 24, 18, 0]",26,0
128,32,594.7871246999857,[ 0.16736111 -0.32291667],2,2,"[29, 23, 2, 9]",25,0
129,32,595.867093599998,[-0.44305556 -0.32361111],29,0,"[29, 23, 2, 9]",25,0
130,32,597.2990870999784,[ 0.42777778 -0.29236111],9,1,"[29, 23, 2, 9]",25,0
131,32,598.8110551999853,[-0.06805556 -0.31041667],23,0,"[29, 23, 2, 9]",25,0
132,33,605.4672036999982,[ 0.22291667 -0.33541667],3,2,"[22, 12, 3, 7]",17,0
133,33,608.2110739000054,[ 0.53055556 -0.32847222],7,2,"[22, 12, 3, 7]",17,0
134,33,609.4989840999915,[-0.46041667 -0.35416667],22,0,"[22, 12, 3, 7]",17,0
135,33,610.0188612000056,[-0.25972222 -0.33680556],12,0,"[22, 12, 3, 7]",17,0
136,34,622.2589860999869,[-0.07638889 -0.36180556],7,1,"[16, 7, 17, 3]",14,0
137,34,622.8029698000028,[ 0.11875    -0.35972222],17,1,"[16, 7, 17, 3]",14,0
138,34,625.2750171999942,[-0.47986111 -0.35069444],16,0,"[16, 7, 17, 3]",14,0
139,34,625.9948914999986,[ 0.54722222 -0.33055556],3,0,"[16, 7, 17, 3]",14,0
140,35,631.3709284999786,[ 0.52916667 -0.32013889],10,3,"[1, 3, 17, 10]",12,0
141,35,632.4109076000022,[-0.06944444 -0.33680556],3,1,"[1, 3, 17, 10]",12,0
142,35,633.1629380999802,[ 0.08888889 -0.33541667],17,1,"[1, 3, 17, 10]",12,0
143,35,633.9308653999906,[-0.40555556 -0.34513889],1,0,"[1, 3, 17, 10]",12,0
144,36,638.0351205000043,[ 0.49722222 -0.28472222],16,3,"[18, 28, 21, 16]",8,0
145,36,641.1790323000023,[-0.09166667 -0.35902778],28,1,"[18, 28, 21, 16]",8,0
146,36,644.6189091999986,[-0.44027778 -0.34513889],18,0,"[18, 28, 21, 16]",8,0
147,36,645.2188914999861,[ 0.17777778 -0.33333333],21,0,"[18, 28, 21, 16]",8,0
148,37,651.8032094999944,[-0.40694444 -0.33958333],26,0,"[26, 13, 0, 14]",5,0
149,37,654.8512652999925,[-0.08819444 -0.32708333],13,0,"[26, 13, 0, 14]",5,0
150,37,655.7229447999998,[ 0.5125     -0.29166667],14,1,"[26, 13, 0, 14]",5,0
