,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
216,54,1084.2620986000002,[ 0.55277778 -0.28703704],12,1,"[23, 19, 28, 12]",24,0
217,54,1084.8217364000002,[ 0.1712963  -0.28333333],28,0,"[23, 19, 28, 12]",24,0
218,55,1097.8780597000004,[-0.49722222 -0.26018519],8,0,"[8, 22, 28, 10]",11,0
219,55,1100.453759,[ 0.56759259 -0.28148148],10,2,"[8, 22, 28, 10]",11,0
220,55,1107.8859898,[-0.10092593 -0.27685185],22,0,"[8, 22, 28, 10]",11,0
221,55,1108.3581729999996,[ 0.17592593 -0.27037037],28,0,"[8, 22, 28, 10]",11,0
222,56,1121.3180230999997,[ 0.08611111 -0.28518519],10,2,"[12, 5, 10, 24]",9,0
223,56,1123.8777461999998,[ 0.54444444 -0.27592593],24,2,"[12, 5, 10, 24]",9,0
224,56,1127.2382266000004,[-0.47685185 -0.29537037],12,0,"[12, 5, 10, 24]",9,0
225,56,1127.6540796,[-0.19074074 -0.28055556],5,0,"[12, 5, 10, 24]",9,0
226,57,1131.9099119000002,[ 0.56666667 -0.30925926],23,3,"[12, 8, 1, 23]",13,0
227,57,1142.8140034999997,[-0.13518519 -0.30833333],8,1,"[12, 8, 1, 23]",13,0
228,57,1148.8938951,[ 0.1712963  -0.28055556],1,1,"[12, 8, 1, 23]",13,0
229,57,1149.3738712000004,[-0.55277778 -0.28425926],12,0,"[12, 8, 1, 23]",13,0
230,58,1154.9899047,[-0.53148148 -0.31203704],21,0,"[21, 15, 27, 9]",20,0
231,58,1166.6302916000004,[ 0.15277778 -0.30925926],27,1,"[21, 15, 27, 9]",20,0
232,58,1167.7581255000005,[-0.16296296 -0.31018519],15,0,"[21, 15, 27, 9]",20,0
233,58,1168.2699046999996,[ 0.50925926 -0.30462963],9,0,"[21, 15, 27, 9]",20,0
234,59,1178.9501397000004,[-0.49537037 -0.30648148],10,0,"[10, 3, 20, 4]",19,0
235,59,1187.3098965,[-0.15925926 -0.32407407],3,0,"[10, 3, 20, 4]",19,0
236,59,1190.3898885999997,[ 0.19444444 -0.31759259],20,0,"[10, 3, 20, 4]",19,0
237,59,1190.8857257999998,[ 0.50648148 -0.29537037],4,0,"[10, 3, 20, 4]",19,0
238,60,1199.4538310999997,[ 0.13240741 -0.31851852],26,2,"[24, 27, 26, 13]",1,0
239,60,1204.7981645,[ 0.52962963 -0.30185185],13,2,"[24, 27, 26, 13]",1,0
240,60,1208.5098353000003,[-0.46388889 -0.30925926],24,0,"[24, 27, 26, 13]",1,0
241,60,1209.0780364000002,[-0.25925926 -0.28888889],27,0,"[24, 27, 26, 13]",1,0
242,61,1219.8699110999996,[-0.12962963 -0.30833333],1,1,"[5, 1, 22, 4]",28,1
243,61,1221.7977468999998,[ 0.53333333 -0.32222222],4,2,"[5, 1, 22, 4]",28,1
244,61,1233.7419136999997,[ 0.1712963  -0.29351852],22,1,"[5, 1, 22, 4]",28,1
245,61,1234.2057526999997,[-0.58148148 -0.28981481],5,0,"[5, 1, 22, 4]",28,1
246,62,1238.5181178000003,[ 0.13240741 -0.32592593],14,2,"[23, 17, 14, 28]",1,1
247,62,1247.0458555000005,[-0.13148148 -0.30648148],17,1,"[23, 17, 14, 28]",1,1
248,62,1257.3578052000003,[ 0.47222222 -0.26851852],28,1,"[23, 17, 14, 28]",1,1
249,62,1257.9978284999997,[-0.42777778 -0.27407407],23,0,"[23, 17, 14, 28]",1,1
250,63,1263.2700074000004,[ 0.08240741 -0.33148148],13,2,"[8, 20, 13, 12]",23,1
251,63,1267.1417652,[-0.51851852 -0.28611111],8,0,"[8, 20, 13, 12]",23,1
252,63,1269.8784827999998,[ 0.4537037  -0.30833333],12,1,"[8, 20, 13, 12]",23,1
253,63,1270.5258471999996,[-0.13611111 -0.27962963],20,0,"[8, 20, 13, 12]",23,1
254,64,1284.0941291999998,[ 0.49166667 -0.29166667],17,3,"[16, 15, 7, 17]",10,1
255,64,1284.6858275000004,[-0.54259259 -0.2787037 ],16,0,"[16, 15, 7, 17]",10,1
256,64,1289.1177665000005,[-0.15648148 -0.31111111],15,0,"[16, 15, 7, 17]",10,1
257,64,1289.7577511999998,[ 0.10277778 -0.30092593],7,0,"[16, 15, 7, 17]",10,1
258,65,1297.2939463000002,[ 0.54074074 -0.27962963],19,3,"[10, 0, 21, 19]",3,1
259,65,1302.1420261000003,[ 0.20555556 -0.29814815],21,2,"[10, 0, 21, 19]",3,1
260,65,1303.1177854999996,[-0.50462963 -0.29444444],10,0,"[10, 0, 21, 19]",3,1
261,65,1303.6622690000004,[-0.18611111 -0.2712963 ],0,0,"[10, 0, 21, 19]",3,1
262,66,1317.1900695000004,[-0.45462963 -0.3212963 ],17,0,"[17, 8, 21, 1]",13,1
263,66,1319.6781173999998,[-0.12407407 -0.325     ],8,0,"[17, 8, 21, 1]",13,1
264,66,1320.941672,[ 0.18703704 -0.31203704],21,0,"[17, 8, 21, 1]",13,1
265,66,1321.4379962000003,[ 0.57314815 -0.27592593],1,0,"[17, 8, 21, 1]",13,1
266,67,1333.1579253999998,[-0.4962963  -0.29722222],15,0,"[15, 17, 5, 27]",7,1
267,67,1338.8377400999998,[-0.26759259 -0.29907407],17,0,"[15, 17, 5, 27]",7,1
268,67,1343.0297971999998,[ 0.42962963 -0.31018519],27,1,"[15, 17, 5, 27]",7,1
269,67,1343.4937916999997,[ 0.22037037 -0.30648148],5,0,"[15, 17, 5, 27]",7,1
270,68,1351.4778548000004,[ 0.48611111 -0.28518519],25,3,"[2, 5, 4, 25]",11,1
271,68,1358.7978292999996,[ 0.18148148 -0.29907407],4,2,"[2, 5, 4, 25]",11,1
272,68,1367.7580742999999,[-0.46018519 -0.31481481],2,0,"[2, 5, 4, 25]",11,1
273,68,1368.2059065000003,[-0.16018519 -0.28333333],5,0,"[2, 5, 4, 25]",11,1
274,69,1376.1979975000004,[-0.525      -0.30648148],14,0,"[14, 3, 6, 2]",29,1
275,69,1381.3903811999999,[ 0.44444444 -0.32314815],2,2,"[14, 3, 6, 2]",29,1
276,69,1390.5901875999998,[ 0.18888889 -0.2962963 ],6,1,"[14, 3, 6, 2]",29,1
277,69,1391.0937519999998,[-0.13425926 -0.28148148],3,0,"[14, 3, 6, 2]",29,1
