,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
43,10,163.4821668000004,[-0.18194444 -0.31666667],27,0,"[13, 27, 22, 28]",26,-1
44,11,170.42582320000292,[ 0.49375    -0.26666667],15,3,"[11, 12, 19, 15]",3,-1
45,11,171.3141082000002,[-0.52361111 -0.31597222],11,0,"[11, 12, 19, 15]",3,-1
46,11,172.59418890000234,[ 0.14791667 -0.27083333],19,1,"[11, 12, 19, 15]",3,-1
47,11,173.33783440000116,[-0.10069444 -0.25833333],12,0,"[11, 12, 19, 15]",3,-1
48,12,181.85831370000233,[-0.17638889 -0.29444444],6,1,"[9, 6, 4, 19]",0,-1
49,12,182.50611070000014,[-0.43472222 -0.30555556],9,0,"[9, 6, 4, 19]",0,-1
50,12,184.24185220000072,[ 0.20486111 -0.33125   ],4,0,"[9, 6, 4, 19]",0,-1
51,12,184.60177100000146,[ 0.44930556 -0.30694444],19,0,"[9, 6, 4, 19]",0,-1
52,13,194.68182920000254,[-0.46319444 -0.27152778],29,0,"[29, 20, 17, 28]",19,-1
53,13,195.60184850000223,[ 0.13125    -0.27291667],17,1,"[29, 20, 17, 28]",19,-1
54,13,195.9622872,[ 0.57777778 -0.31388889],28,1,"[29, 20, 17, 28]",19,-1
55,13,196.76974260000134,[-0.27708333 -0.325     ],20,0,"[29, 20, 17, 28]",19,-1
56,14,202.63420640000186,[ 0.12916667 -0.27430556],6,2,"[13, 28, 6, 5]",22,-1
57,14,203.06609709999975,[-0.13819444 -0.29375   ],28,1,"[13, 28, 6, 5]",22,-1
58,14,203.75375130000248,[-0.41388889 -0.27569444],13,0,"[13, 28, 6, 5]",22,-1
59,14,204.3376930000013,[ 0.45625    -0.26041667],5,0,"[13, 28, 6, 5]",22,-1
60,15,213.15406430000075,[ 0.23541667 -0.32430556],15,2,"[27, 10, 15, 13]",23,-1
61,15,213.60978800000157,[ 0.46180556 -0.31319444],13,2,"[27, 10, 15, 13]",23,-1
62,15,213.98578869999983,[-0.18194444 -0.32569444],10,1,"[27, 10, 15, 13]",23,-1
63,15,214.29766180000297,[-0.56875    -0.29236111],27,0,"[27, 10, 15, 13]",23,-1
64,16,218.9704726000018,[-0.50347222 -0.29583333],11,0,"[11, 23, 14, 29]",10,-1
65,16,220.63423690000127,[ 0.52847222 -0.30972222],29,2,"[11, 23, 14, 29]",10,-1
66,16,222.21815369999968,[ 0.18055556 -0.31041667],14,1,"[11, 23, 14, 29]",10,-1
67,16,222.5536826000025,[-0.15833333 -0.29305556],23,0,"[11, 23, 14, 29]",10,-1
68,17,230.6904883999996,[-0.13958333 -0.28680556],26,1,"[17, 26, 13, 18]",5,-1
69,17,231.4182703000006,[ 0.48472222 -0.30625   ],18,2,"[17, 26, 13, 18]",5,-1
70,17,235.21772030000284,[-0.42847222 -0.35277778],17,0,"[17, 26, 13, 18]",5,-1
71,17,235.6657176000008,[ 0.19375    -0.24791667],13,0,"[17, 26, 13, 18]",5,-1
72,18,247.81808420000016,[-0.12361111 -0.29097222],19,1,"[14, 19, 7, 15]",8,-1
73,18,248.60998360000303,[ 0.47013889 -0.28958333],15,2,"[14, 19, 7, 15]",8,-1
74,18,249.7457327000011,[-0.52083333 -0.31388889],14,0,"[14, 19, 7, 15]",8,-1
75,18,250.21768480000173,[ 0.15347222 -0.27569444],7,0,"[14, 19, 7, 15]",8,-1
76,19,258.9464097000018,[ 0.15347222 -0.2875    ],29,2,"[13, 4, 29, 15]",20,-1
77,19,262.72987060000014,[ 0.52638889 -0.275     ],15,2,"[13, 4, 29, 15]",20,-1
78,19,263.2737091000017,[-0.09375    -0.31527778],4,1,"[13, 4, 29, 15]",20,-1
79,19,263.585844600002,[-0.43402778 -0.29236111],13,0,"[13, 4, 29, 15]",20,-1
80,20,269.9059570999998,[ 0.17708333 -0.3125    ],12,2,"[4, 8, 12, 20]",25,-1
81,20,273.0421970000025,[ 0.4625     -0.27916667],20,2,"[4, 8, 12, 20]",25,-1
82,20,275.6978450000024,[-0.47291667 -0.33125   ],4,0,"[4, 8, 12, 20]",25,-1
83,20,276.0259181000001,[-0.20833333 -0.30902778],8,0,"[4, 8, 12, 20]",25,-1
84,21,282.1303370000023,[-0.54652778 -0.32847222],4,0,"[4, 17, 16, 22]",27,-1
85,21,283.7059984000007,[ 0.19166667 -0.30833333],16,1,"[4, 17, 16, 22]",27,-1
86,21,285.0899215000027,[ 0.51041667 -0.28819444],22,1,"[4, 17, 16, 22]",27,-1
87,21,285.42622590000246,[-0.08402778 -0.29097222],17,0,"[4, 17, 16, 22]",27,-1
88,22,289.95387870000195,[ 0.22708333 -0.28263889],8,2,"[21, 18, 8, 16]",2,-1
89,22,292.37791110000035,[ 0.57638889 -0.35694444],16,2,"[21, 18, 8, 16]",2,-1
90,22,296.2500433000023,[-0.42291667 -0.31041667],21,0,"[21, 18, 8, 16]",2,-1
91,22,296.62573950000296,[-0.25416667 -0.3       ],18,0,"[21, 18, 8, 16]",2,-1
92,23,300.3301126000006,[-0.21527778 -0.29583333],12,1,"[23, 12, 28, 0]",29,-1
93,23,301.77805720000106,[ 0.19583333 -0.28541667],28,1,"[23, 12, 28, 0]",29,-1
94,23,302.906095600003,[-0.45416667 -0.32638889],23,0,"[23, 12, 28, 0]",29,-1
95,23,303.34575530000075,[ 0.41597222 -0.28888889],0,0,"[23, 12, 28, 0]",29,-1
96,24,307.6419055000006,[ 0.57152778 -0.27222222],4,3,"[29, 5, 28, 4]",1,-1
97,24,309.16227360000266,[ 0.14236111 -0.29305556],28,2,"[29, 5, 28, 4]",1,-1
98,24,311.7698503000029,[-0.44791667 -0.31388889],29,0,"[29, 5, 28, 4]",1,-1
99,24,312.0576234,[-0.22361111 -0.30208333],5,0,"[29, 5, 28, 4]",1,-1
100,25,318.61789580000186,[-0.51319444 -0.3375    ],10,0,"[10, 1, 20, 24]",15,-1
101,25,319.657812700003,[ 0.2375     -0.34097222],20,1,"[10, 1, 20, 24]",15,-1
102,25,321.2019125000006,[-0.16527778 -0.33888889],1,0,"[10, 1, 20, 24]",15,-1
103,25,321.5536890000003,[ 0.45416667 -0.29444444],24,0,"[10, 1, 20, 24]",15,-1
104,26,326.2257763000016,[-0.17013889 -0.31527778],5,1,"[29, 5, 0, 10]",12,-1
105,26,328.2578183000005,[-0.46666667 -0.32638889],29,0,"[29, 5, 0, 10]",12,-1
106,26,330.70629050000207,[ 0.49375    -0.32986111],10,1,"[29, 5, 0, 10]",12,-1
107,26,331.04962100000193,[ 0.13819444 -0.30069444],0,0,"[29, 5, 0, 10]",12,-1
108,27,336.18589970000176,[-0.51180556 -0.33680556],22,0,"[22, 24, 27, 2]",17,-1
109,27,340.4660623000018,[-0.13819444 -0.31388889],24,0,"[22, 24, 27, 2]",17,-1
110,27,343.8176702000019,[ 0.18888889 -0.31388889],27,0,"[22, 24, 27, 2]",17,-1
111,27,344.10604260000036,[ 0.60347222 -0.28819444],2,0,"[22, 24, 27, 2]",17,-1
112,28,361.0420711000006,[-0.11805556 -0.31319444],8,1,"[5, 8, 7, 1]",28,-1
113,28,361.52198359999966,[ 0.43958333 -0.31180556],1,2,"[5, 8, 7, 1]",28,-1
114,28,361.88979590000235,[ 0.15069444 -0.31111111],7,1,"[5, 8, 7, 1]",28,-1
115,28,362.32165370000075,[-0.41319444 -0.29722222],5,0,"[5, 8, 7, 1]",28,-1
116,29,369.61839340000006,[-0.12083333 -0.28263889],6,1,"[9, 6, 2, 5]",21,-1
117,29,376.0021334000012,[ 0.16319444 -0.34652778],2,1,"[9, 6, 2, 5]",21,-1
118,29,377.1377448000021,[ 0.51111111 -0.30486111],5,1,"[9, 6, 2, 5]",21,-1
119,29,377.66565400000036,[-0.43263889 -0.30555556],9,0,"[9, 6, 2, 5]",21,-1
120,30,383.91387570000006,[-0.21041667 -0.33263889],25,1,"[15, 25, 9, 7]",8,0
121,30,389.05789300000106,[-0.49305556 -0.325     ],15,0,"[15, 25, 9, 7]",8,0
122,30,389.5938290000013,[ 0.15763889 -0.29791667],9,0,"[15, 25, 9, 7]",8,0
123,30,390.0417974000011,[ 0.49166667 -0.27916667],7,0,"[15, 25, 9, 7]",8,0
124,31,394.6338098000015,[ 0.13888889 -0.30277778],6,2,"[3, 28, 6, 25]",27,0
125,31,398.3938940000007,[-0.54652778 -0.29930556],3,0,"[3, 28, 6, 25]",27,0
126,31,400.5298933000013,[ 0.46041667 -0.26597222],25,1,"[3, 28, 6, 25]",27,0
127,31,400.8977621000013,[-0.12569444 -0.30416667],28,0,"[3, 28, 6, 25]",27,0
128,32,414.45006920000014,[-0.17986111 -0.31666667],23,1,"[12, 23, 25, 8]",1,0
129,32,415.99376810000103,[ 0.49652778 -0.27986111],8,2,"[12, 23, 25, 8]",1,0
130,32,416.59377010000026,[ 0.22638889 -0.31805556],25,1,"[12, 23, 25, 8]",1,0
131,32,417.04970930000127,[-0.43194444 -0.27152778],12,0,"[12, 23, 25, 8]",1,0
132,33,424.897913300003,[-0.12777778 -0.31458333],0,1,"[2, 0, 7, 9]",26,0
133,33,425.4420452000013,[ 0.11527778 -0.30625   ],7,1,"[2, 0, 7, 9]",26,0
134,33,426.3856927000015,[ 0.51041667 -0.25902778],9,1,"[2, 0, 7, 9]",26,0
135,33,426.9058815999997,[-0.50277778 -0.32708333],2,0,"[2, 0, 7, 9]",26,0
136,34,438.985891100001,[ 0.53472222 -0.32569444],24,3,"[15, 13, 4, 24]",29,0
137,34,440.1057268000004,[-0.54930556 -0.34861111],15,0,"[15, 13, 4, 24]",29,0
138,34,440.5137345000003,[ 0.15902778 -0.3125    ],4,1,"[15, 13, 4, 24]",29,0
139,34,440.7780855000019,[-0.09930556 -0.3125    ],13,0,"[15, 13, 4, 24]",29,0
140,35,451.4819201999999,[-0.21527778 -0.28402778],15,1,"[6, 15, 19, 16]",17,0
141,35,452.5940799000018,[ 0.51944444 -0.27083333],16,2,"[6, 15, 19, 16]",17,0
142,35,453.0979719999996,[-0.49097222 -0.32361111],6,0,"[6, 15, 19, 16]",17,0
143,35,453.36170910000146,[ 0.14097222 -0.26736111],19,0,"[6, 15, 19, 16]",17,0
144,36,464.09822859999986,[-0.46180556 -0.26666667],16,0,"[16, 26, 0, 13]",3,0
145,36,464.98601690000214,[ 0.14027778 -0.275     ],0,1,"[16, 26, 0, 13]",3,0
146,36,465.3536563000016,[ 0.50555556 -0.27847222],13,1,"[16, 26, 0, 13]",3,0
147,36,465.73767040000166,[-0.10833333 -0.26527778],26,0,"[16, 26, 0, 13]",3,0
148,37,470.53773960000035,[ 0.17013889 -0.29375   ],4,2,"[24, 19, 4, 20]",5,0
149,37,474.57820560000255,[ 0.53611111 -0.31944444],20,2,"[24, 19, 4, 20]",5,0
150,37,479.5699362000014,[-0.475 -0.3  ],24,0,"[24, 19, 4, 20]",5,0
151,37,479.86556060000294,[-0.17013889 -0.30902778],19,0,"[24, 19, 4, 20]",5,0
152,38,483.4337918000019,[-0.53611111 -0.29305556],20,0,"[20, 28, 4, 6]",21,0
153,38,490.75378009999986,[-0.14097222 -0.29444444],28,0,"[20, 28, 4, 6]",21,0
154,38,491.32963700000255,[ 0.51805556 -0.31805556],6,1,"[20, 28, 4, 6]",21,0
155,38,491.54589470000064,[ 0.23402778 -0.32847222],4,0,"[20, 28, 4, 6]",21,0
156,39,505.1697688000022,[-0.19652778 -0.29583333],1,1,"[26, 1, 6, 0]",22,0
157,39,508.9379165999999,[ 0.48611111 -0.29097222],0,2,"[26, 1, 6, 0]",22,0
158,39,509.26564770000186,[ 0.25625 -0.325  ],6,1,"[26, 1, 6, 0]",22,0
159,39,509.56962940000085,[-0.48611111 -0.3       ],26,0,"[26, 1, 6, 0]",22,0
160,40,516.8980900999995,[-0.17777778 -0.31666667],2,1,"[0, 2, 4, 27]",11,0
161,40,517.2905782000016,[ 0.08819444 -0.31527778],4,1,"[0, 2, 4, 27]",11,0
162,40,517.7297725000026,[ 0.42430556 -0.29513889],27,1,"[0, 2, 4, 27]",11,0
163,40,518.0896864999995,[-0.56458333 -0.3       ],0,0,"[0, 2, 4, 27]",11,0
164,41,520.6497749000009,[-0.51527778 -0.29513889],6,0,"[6, 21, 9, 17]",14,0
165,41,522.1298429000017,[ 0.1625     -0.28611111],9,1,"[6, 21, 9, 17]",14,0
166,41,522.5777011000027,[ 0.42847222 -0.2875    ],17,1,"[6, 21, 9, 17]",14,0
167,41,522.9056206000023,[-0.19236111 -0.28333333],21,0,"[6, 21, 9, 17]",14,0
168,42,529.4178283000001,[ 0.62152778 -0.26875   ],8,3,"[4, 15, 7, 8]",6,0
169,42,535.6657962000027,[ 0.14166667 -0.28472222],7,2,"[4, 15, 7, 8]",6,0
170,42,538.1456152000028,[-0.23402778 -0.32291667],15,1,"[4, 15, 7, 8]",6,0
171,42,538.3456781000023,[-0.39375    -0.31736111],4,0,"[4, 15, 7, 8]",6,0
172,43,549.4498115999995,[ 0.17777778 -0.34166667],19,2,"[8, 6, 19, 17]",2,0
173,43,551.2821678,[-0.43819444 -0.31388889],8,0,"[8, 6, 19, 17]",2,0
174,43,551.6416945000019,[-0.18541667 -0.31319444],6,0,"[8, 6, 19, 17]",2,0
175,43,552.0495664000009,[ 0.42222222 -0.30416667],17,0,"[8, 6, 19, 17]",2,0
176,44,557.5460339000019,[-0.13958333 -0.32638889],24,1,"[7, 24, 13, 11]",23,0
177,44,559.4340636000015,[ 0.16180556 -0.29583333],13,1,"[7, 24, 13, 11]",23,0
178,44,559.7220822000018,[ 0.4375     -0.29583333],11,1,"[7, 24, 13, 11]",23,0
179,44,560.0099393000019,[-0.45694444 -0.28263889],7,0,"[7, 24, 13, 11]",23,0
180,45,570.5458343999999,[-0.09375    -0.29791667],25,1,"[7, 25, 29, 27]",28,0
181,45,572.7136586000015,[ 0.07847222 -0.29513889],29,1,"[7, 25, 29, 27]",28,0
182,45,573.3216108000015,[-0.47847222 -0.32013889],7,0,"[7, 25, 29, 27]",28,0
183,45,573.6736316000024,[ 0.4875     -0.28958333],27,0,"[7, 25, 29, 27]",28,0
184,46,581.0579042000027,[-0.10347222 -0.31666667],29,1,"[1, 29, 22, 28]",12,0
185,46,583.065634300001,[ 0.19652778 -0.28541667],22,1,"[1, 29, 22, 28]",12,0
186,46,583.322189100003,[ 0.40486111 -0.29305556],28,1,"[1, 29, 22, 28]",12,0
187,46,583.7220261000002,[-0.41944444 -0.28055556],1,0,"[1, 29, 22, 28]",12,0
188,47,588.7777810000007,[ 0.16458333 -0.25763889],18,2,"[26, 5, 18, 2]",24,0
189,47,595.994112700002,[-0.44375    -0.30138889],26,0,"[26, 5, 18, 2]",24,0
190,47,596.761690000003,[ 0.57777778 -0.28263889],2,1,"[26, 5, 18, 2]",24,0
191,47,597.3137263999997,[-0.23541667 -0.31388889],5,0,"[26, 5, 18, 2]",24,0
192,48,601.2816944000006,[-0.5125     -0.28819444],12,0,"[12, 18, 8, 9]",20,0
193,48,602.9299928,[-0.17430556 -0.3125    ],18,0,"[12, 18, 8, 9]",20,0
194,48,604.4337143000012,[ 0.23958333 -0.29722222],8,0,"[12, 18, 8, 9]",20,0
195,48,604.6736471000004,[ 0.57083333 -0.27083333],9,0,"[12, 18, 8, 9]",20,0
196,49,606.9457570000013,[-0.11041667 -0.27777778],0,1,"[27, 0, 24, 19]",7,0
197,49,616.6016197999998,[-0.4875     -0.29791667],27,0,"[27, 0, 24, 19]",7,0
198,49,617.1856737000016,[ 0.50555556 -0.30486111],19,1,"[27, 0, 24, 19]",7,0
199,49,617.4175426000002,[ 0.20833333 -0.31944444],24,0,"[27, 0, 24, 19]",7,0
200,50,628.1779678000021,[ 0.18888889 -0.31944444],23,2,"[5, 3, 23, 14]",18,0
201,50,628.6176796,[-0.0875     -0.32013889],3,1,"[5, 3, 23, 14]",18,0
202,50,629.0015865000023,[ 0.59375    -0.29791667],14,1,"[5, 3, 23, 14]",18,0
203,50,629.5295680000017,[-0.42638889 -0.29861111],5,0,"[5, 3, 23, 14]",18,0
204,51,642.2657013999997,[ 0.175  -0.2875],25,2,"[12, 5, 25, 11]",4,0
205,51,643.3376822000027,[ 0.49305556 -0.30972222],11,2,"[12, 5, 25, 11]",4,0
206,51,648.0096997,[-0.41875    -0.27361111],12,0,"[12, 5, 25, 11]",4,0
207,51,648.4176069000023,[-0.14652778 -0.29861111],5,0,"[12, 5, 25, 11]",4,0
208,52,652.1302756000005,[-0.4375     -0.30138889],25,0,"[25, 24, 11, 19]",10,0
209,52,660.0020381000031,[ 0.24097222 -0.32361111],11,1,"[25, 24, 11, 19]",10,0
210,52,660.6176459000017,[ 0.46180556 -0.30763889],19,1,"[25, 24, 11, 19]",10,0
211,52,660.9535751000003,[-0.16944444 -0.31944444],24,0,"[25, 24, 11, 19]",10,0
212,53,671.0497343999996,[ 0.54791667 -0.30694444],3,3,"[28, 4, 26, 3]",0,0
213,53,673.4501915000001,[-0.47916667 -0.35138889],28,0,"[28, 4, 26, 3]",0,0
214,53,673.8020233000025,[-0.26041667 -0.34166667],4,0,"[28, 4, 26, 3]",0,0
215,53,674.217981400001,[ 0.06597222 -0.31041667],26,0,"[28, 4, 26, 3]",0,0
216,54,680.2740035999996,[-0.10416667 -0.31805556],0,1,"[3, 0, 21, 28]",9,0
217,54,682.3147485000009,[ 0.51666667 -0.31111111],28,2,"[3, 0, 21, 28]",9,0
218,54,684.1457289999998,[-0.49930556 -0.33263889],3,0,"[3, 0, 21, 28]",9,0
219,54,684.5135688000009,[ 0.15138889 -0.3       ],21,0,"[3, 0, 21, 28]",9,0
220,55,695.2099847000027,[ 0.50902778 -0.30972222],6,3,"[5, 19, 9, 6]",13,0
221,55,696.0417085000008,[ 0.23263889 -0.30347222],9,2,"[5, 19, 9, 6]",13,0
222,55,697.0897189999996,[-0.09861111 -0.27708333],19,1,"[5, 19, 9, 6]",13,0
223,55,697.3854939000012,[-0.47152778 -0.33194444],5,0,"[5, 19, 9, 6]",13,0
224,56,707.6741664000001,[ 0.48958333 -0.27152778],28,3,"[2, 3, 21, 28]",15,0
225,56,710.3535977000029,[-0.12986111 -0.33333333],3,1,"[2, 3, 21, 28]",15,0
226,56,710.8260948000025,[-0.39791667 -0.33472222],2,0,"[2, 3, 21, 28]",15,0
227,56,711.0656464000022,[ 0.17847222 -0.26666667],21,0,"[2, 3, 21, 28]",15,0
228,57,714.3219696000015,[-0.49305556 -0.31527778],12,0,"[12, 13, 28, 1]",25,0
229,57,723.1695981000012,[ 0.20208333 -0.30416667],28,1,"[12, 13, 28, 1]",25,0
230,57,724.8417923000015,[ 0.40138889 -0.31111111],1,1,"[12, 13, 28, 1]",25,0
231,57,725.3695843000023,[-0.24791667 -0.27638889],13,0,"[12, 13, 28, 1]",25,0
232,58,731.5059779000003,[-0.11597222 -0.26180556],18,1,"[10, 18, 12, 8]",19,0
233,58,737.7141670000019,[ 0.19444444 -0.28680556],12,1,"[10, 18, 12, 8]",19,0
234,58,738.2818783000002,[ 0.51736111 -0.26805556],8,1,"[10, 18, 12, 8]",19,0
235,58,738.8096769000003,[-0.51527778 -0.33194444],10,0,"[10, 18, 12, 8]",19,0
236,59,748.2257936000024,[-0.43611111 -0.33819444],13,0,"[13, 23, 9, 3]",16,0
237,59,753.8336908000019,[ 0.21736111 -0.30069444],9,1,"[13, 23, 9, 3]",16,0
238,59,756.1942090000011,[-0.11875    -0.31666667],23,0,"[13, 23, 9, 3]",16,0
239,59,756.5536704000006,[ 0.59236111 -0.28055556],3,0,"[13, 23, 9, 3]",16,0
240,60,763.4657549000003,[-0.10972222 -0.26805556],15,1,"[24, 15, 10, 0]",25,1
241,60,767.929763600001,[ 0.16666667 -0.27083333],10,1,"[24, 15, 10, 0]",25,1
242,60,768.8895814999996,[ 0.45486111 -0.27291667],0,1,"[24, 15, 10, 0]",25,1
243,60,769.3216944000014,[-0.39861111 -0.28541667],24,0,"[24, 15, 10, 0]",25,1
244,61,776.8261581000006,[ 0.525      -0.28055556],0,3,"[3, 8, 6, 0]",7,1
245,61,783.5615634000023,[ 0.23263889 -0.27222222],6,2,"[3, 8, 6, 0]",7,1
246,61,784.5857807000029,[-0.55138889 -0.29513889],3,0,"[3, 8, 6, 0]",7,1
247,61,784.825490700001,[-0.32708333 -0.27777778],8,0,"[3, 8, 6, 0]",7,1
248,62,794.7616381000007,[-0.13125 -0.30625],20,1,"[19, 20, 16, 6]",21,1
249,62,795.3776880000005,[-0.50902778 -0.32083333],19,0,"[19, 20, 16, 6]",21,1
250,62,804.0975991000014,[ 0.29791667 -0.30208333],16,0,"[19, 20, 16, 6]",21,1
251,62,804.3056204000022,[ 0.55694444 -0.27986111],6,0,"[19, 20, 16, 6]",21,1
252,63,811.9376946000011,[-0.51180556 -0.25486111],22,0,"[22, 13, 21, 10]",23,1
253,63,812.2415777999995,[-0.30208333 -0.28680556],13,0,"[22, 13, 21, 10]",23,1
254,63,812.6415885999995,[ 0.52847222 -0.29097222],10,1,"[22, 13, 21, 10]",23,1
255,63,812.8657746999997,[ 0.26666667 -0.28125   ],21,0,"[22, 13, 21, 10]",23,1
256,64,822.5857701000023,[-0.15694444 -0.31458333],8,1,"[11, 8, 19, 24]",18,1
257,64,825.2656811000015,[ 0.19375    -0.31111111],19,1,"[11, 8, 19, 24]",18,1
258,64,826.0656211000023,[ 0.48194444 -0.30694444],24,1,"[11, 8, 19, 24]",18,1
259,64,826.5377275000028,[-0.63125 -0.34375],11,0,"[11, 8, 19, 24]",18,1
260,65,839.0337221000009,[ 0.51111111 -0.31805556],28,3,"[4, 19, 2, 28]",11,1
261,65,840.153469300003,[-0.12638889 -0.33263889],19,1,"[4, 19, 2, 28]",11,1
262,65,840.4895477999999,[-0.45416667 -0.30902778],4,0,"[4, 19, 2, 28]",11,1
263,65,840.8654844000012,[ 0.12222222 -0.29513889],2,0,"[4, 19, 2, 28]",11,1
264,66,846.5856880000028,[-0.18472222 -0.31527778],7,1,"[13, 7, 19, 17]",0,1
265,66,848.5295791000026,[-0.52986111 -0.32777778],13,0,"[13, 7, 19, 17]",0,1
266,66,848.9857225000014,[ 0.45277778 -0.32708333],17,1,"[13, 7, 19, 17]",0,1
267,66,849.2015250000004,[ 0.22569444 -0.30555556],19,0,"[13, 7, 19, 17]",0,1
268,67,856.7056780000021,[-0.15208333 -0.32569444],13,1,"[27, 13, 28, 9]",10,1
269,67,861.5699050000003,[-0.45138889 -0.34375   ],27,0,"[27, 13, 28, 9]",10,1
270,67,861.9856531000005,[ 0.07013889 -0.30763889],28,0,"[27, 13, 28, 9]",10,1
271,67,862.2094596000024,[ 0.49305556 -0.29444444],9,0,"[27, 13, 28, 9]",10,1
272,68,867.1776978000016,[-0.46180556 -0.33333333],2,0,"[2, 0, 16, 22]",3,1
273,68,875.0416499000021,[-0.17847222 -0.29722222],0,0,"[2, 0, 16, 22]",3,1
274,68,876.825638600003,[ 0.54097222 -0.28541667],22,1,"[2, 0, 16, 22]",3,1
275,68,877.1057559000001,[ 0.24583333 -0.30486111],16,0,"[2, 0, 16, 22]",3,1
276,69,881.6179680000023,[-0.49375 -0.3125 ],2,0,"[2, 26, 28, 16]",4,1
277,69,882.6657821000008,[ 0.16041667 -0.33402778],28,1,"[2, 26, 28, 16]",4,1
278,69,883.4335103000012,[-0.14097222 -0.34027778],26,0,"[2, 26, 28, 16]",4,1
