,exp_trial_num,staircase_id,staircase_trial_num,distance,current_step_size,clicked_face_id,click_position,click_time_experiment,click_time_current_trial,faces_shown,was_correct,next_direction
0,0,15-19,0,500,400,15-19-525_0_image,[-0.00069444 -0.06111111],2.9194797999989532,2.4177199000005203,"15-19-25_1_image,15-19-525_0_image,15-19-25_0_image",True,down
1,0,3-4,0,500,400,3-4-319_0_image,[ 0.05555556 -0.08055556],7.085207899999659,3.030377099999896,"3-4-819_1_image,3-4-319_0_image,3-4-819_0_image",True,down
2,0,11-22,0,500,400,11-22-556_0_image,[-0.39097222 -0.00138889],10.627321300002222,2.4192411999974865,"11-22-556_0_image,11-22-56_0_image,11-22-56_1_image",True,down
3,0,14-30,0,500,400,14-30-129_0_image,[ 0.44375    -0.07916667],13.949283099998866,2.187421099999483,"14-30-629_0_image,14-30-629_1_image,14-30-129_0_image",True,down
4,0,19-20,0,500,400,19-20-539_0_image,[-0.00069444 -0.07152778],16.7143481000021,1.6672280999991926,"19-20-39_1_image,19-20-539_0_image,19-20-39_0_image",True,down
5,0,7-28,0,500,400,7-28-489_0_image,[ 0.02708333 -0.07152778],19.468328300001303,1.652280399997835,"7-28-989_1_image,7-28-489_0_image,7-28-989_0_image",True,down
6,0,6-14,0,500,400,6-14-858_0_image,[-0.32291667 -0.04027778],22.951393899998948,2.349656900001719,"6-14-858_0_image,6-14-358_1_image,6-14-358_0_image",True,down
7,0,5-30,0,500,400,5-30-779_0_image,[ 0.00486111 -0.11736111],25.770343299998785,1.6990522999985842,"5-30-279_1_image,5-30-779_0_image,5-30-279_0_image",True,down
8,0,3-13,0,500,400,3-13-538_0_image,[ 0.44444444 -0.02291667],28.858310300001904,1.9680714000023727,"3-13-38_1_image,3-13-38_0_image,3-13-538_0_image",True,down
9,0,4-7,0,500,400,4-7-411_0_image,[ 0.48333333 -0.10208333],31.511310500001855,1.5339472999985446,"4-7-911_1_image,4-7-911_0_image,4-7-411_0_image",True,down
10,0,20-27,0,500,400,20-27-677_0_image,[ 0.43819444 -0.04444444],35.20029400000203,2.5719159999971453,"20-27-177_1_image,20-27-177_0_image,20-27-677_0_image",True,down
11,0,9-14,0,500,400,9-14-212_0_image,[-0.01319444 -0.0125    ],40.36328180000055,4.048437500001455,"9-14-712_0_image,9-14-212_0_image,9-14-712_1_image",True,down
