,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
172,43,580.7715087000106,[ 0.51875 -0.25625],14,3,"[0, 1, 8, 14]",13,0
173,43,582.4222002000024,[ 0.22430556 -0.24652778],8,2,"[0, 1, 8, 14]",13,0
174,43,584.2184018999978,[-0.43125   -0.2534722],0,0,"[0, 1, 8, 14]",13,0
175,43,584.5093771000102,[-0.23541667 -0.2576389 ],1,0,"[0, 1, 8, 14]",13,0
176,44,590.8764640000009,[-0.16527778 -0.23055555],13,1,"[4, 13, 18, 25]",14,0
177,44,596.6503755000012,[ 0.23402777 -0.26666668],18,1,"[4, 13, 18, 25]",14,0
178,44,596.9484329999977,[ 0.47430557 -0.2701389 ],25,1,"[4, 13, 18, 25]",14,0
179,44,597.6283562000026,[-0.44444445 -0.20416667],4,0,"[4, 13, 18, 25]",14,0
180,45,607.3842620000069,[ 0.18194444 -0.25902778],14,2,"[7, 8, 14, 26]",15,0
181,45,607.8600863000029,[-0.15486111 -0.25069445],8,1,"[7, 8, 14, 26]",15,0
182,45,608.1953294999985,[-0.5152778  -0.21736111],7,0,"[7, 8, 14, 26]",15,0
183,45,608.8160688000062,[ 0.3951389  -0.25694445],26,0,"[7, 8, 14, 26]",15,0
184,46,618.4741638999985,[ 0.25416666 -0.23055555],17,2,"[5, 10, 17, 26]",16,0
185,46,618.8222586000047,[ 0.4451389  -0.23472223],26,2,"[5, 10, 17, 26]",16,0
186,46,620.2881151000038,[-0.25555557 -0.20972222],10,1,"[5, 10, 17, 26]",16,0
187,46,620.5520147000061,[-0.48819444 -0.16458334],5,0,"[5, 10, 17, 26]",16,0
188,47,636.6449613000004,[ 0.22638889 -0.22708334],22,2,"[14, 16, 22, 29]",17,0
189,47,638.1207557000016,[-0.5875     -0.20763889],14,0,"[14, 16, 22, 29]",17,0
190,47,638.9588527000014,[ 0.40625    -0.24791667],29,1,"[14, 16, 22, 29]",17,0
191,47,639.4548781000049,[-0.12152778 -0.26527777],16,0,"[14, 16, 22, 29]",17,0
192,48,646.1938441000093,[ 0.59652776 -0.2638889 ],27,3,"[0, 15, 26, 27]",18,0
193,48,648.7387438000005,[-0.1625     -0.22430556],15,1,"[0, 15, 26, 27]",18,0
194,48,649.1896314000041,[ 0.17986111 -0.24513888],26,1,"[0, 15, 26, 27]",18,0
195,48,649.6596493000106,[-0.44444445 -0.18888889],0,0,"[0, 15, 26, 27]",18,0
196,49,654.0657499000081,[ 0.20277777 -0.19861111],27,2,"[1, 8, 27, 29]",19,0
197,49,660.105724699999,[-0.10625    -0.20277777],8,1,"[1, 8, 27, 29]",19,0
198,49,660.4995258999988,[ 0.5277778  -0.34583333],29,1,"[1, 8, 27, 29]",19,0
199,49,662.0984991000005,[-0.47916666 -0.19236112],1,0,"[1, 8, 27, 29]",19,0
200,50,671.7404386999988,[ 0.49861112 -0.22986111],23,3,"[8, 15, 18, 23]",20,0
201,50,675.9904224000056,[ 0.17083333 -0.22847222],18,2,"[8, 15, 18, 23]",20,0
202,50,676.5944204999978,[-0.45       -0.19583334],8,0,"[8, 15, 18, 23]",20,0
203,50,676.8753987000091,[-0.2638889  -0.25138888],15,0,"[8, 15, 18, 23]",20,0
204,51,687.0902559000097,[ 0.21180555 -0.21944444],19,2,"[0, 10, 19, 27]",21,0
205,51,687.8182821000082,[ 0.475      -0.28263888],27,2,"[0, 10, 19, 27]",21,0
206,51,688.470163799997,[-0.20555556 -0.19652778],10,1,"[0, 10, 19, 27]",21,0
207,51,688.7201598000102,[-0.54236114 -0.17847222],0,0,"[0, 10, 19, 27]",21,0
208,52,697.7842272999987,[ 0.18263888 -0.2576389 ],17,2,"[4, 9, 17, 19]",22,0
209,52,702.4319671999983,[-0.46875   -0.3090278],4,0,"[4, 9, 17, 19]",22,0
210,52,706.6410468999966,[ 0.47361112 -0.24861111],19,1,"[4, 9, 17, 19]",22,0
211,52,707.1189000000013,[-0.15138888 -0.30763888],9,0,"[4, 9, 17, 19]",22,0
212,53,712.1119397000002,[-0.07638889 -0.3       ],18,1,"[2, 18, 20, 27]",23,0
213,53,715.4827966000012,[ 0.47569445 -0.24027778],27,2,"[2, 18, 20, 27]",23,0
214,53,717.8759212000004,[-0.4375    -0.3013889],2,0,"[2, 18, 20, 27]",23,0
215,53,718.3047919000091,[ 0.05277778 -0.28194445],20,0,"[2, 18, 20, 27]",23,0
216,54,723.2179663999996,[ 0.23888889 -0.3201389 ],16,2,"[0, 12, 16, 22]",24,0
217,54,729.1367146999983,[ 0.52569443 -0.2375    ],22,2,"[0, 12, 16, 22]",24,0
218,54,733.0736073000007,[-0.13263889 -0.27222222],12,1,"[0, 12, 16, 22]",24,0
219,54,733.4225814000092,[-0.50277776 -0.3361111 ],0,0,"[0, 12, 16, 22]",24,0
220,55,745.3925305000012,[ 0.13263889 -0.26319444],19,2,"[6, 14, 19, 21]",25,0
221,55,747.4654165000102,[-0.5048611 -0.25625  ],6,0,"[6, 14, 19, 21]",25,0
222,55,750.2787608000071,[ 0.48402777 -0.29444444],21,1,"[6, 14, 19, 21]",25,0
223,55,751.0143605000048,[-0.08888889 -0.30277777],14,0,"[6, 14, 19, 21]",25,0
224,56,760.4544137000048,[-0.12291667 -0.24652778],17,1,"[11, 17, 20, 21]",26,0
225,56,767.1938862000097,[-0.38125    -0.30347222],11,0,"[11, 17, 20, 21]",26,0
226,56,768.3654135999968,[ 0.44236112 -0.24166666],21,1,"[11, 17, 20, 21]",26,0
227,56,768.5972624999995,[ 0.22361112 -0.2534722 ],20,0,"[11, 17, 20, 21]",26,0
228,57,779.5710887000023,[ 0.08680555 -0.29305556],15,2,"[0, 12, 15, 17]",27,0
229,57,781.0610720999975,[ 0.45416668 -0.28194445],17,2,"[0, 12, 15, 17]",27,0
230,57,781.6610229000071,[-0.43125    -0.35972223],0,0,"[0, 12, 15, 17]",27,0
231,57,781.9819822999998,[-0.17083333 -0.32152778],12,0,"[0, 12, 15, 17]",27,0
232,58,790.9881122000079,[-0.22152779 -0.21388888],16,1,"[11, 16, 17, 18]",28,0
233,58,793.7228848000086,[-0.45277777 -0.26875   ],11,0,"[11, 16, 17, 18]",28,0
234,58,796.0849640000088,[ 0.49166667 -0.26597223],18,1,"[11, 16, 17, 18]",28,0
235,58,796.6597986999986,[ 0.22916667 -0.26527777],17,0,"[11, 16, 17, 18]",28,0
236,59,809.5948462000088,[ 0.48333332 -0.20625   ],18,3,"[1, 4, 11, 18]",29,0
237,59,813.6437335000082,[-0.12916666 -0.32222223],4,1,"[1, 4, 11, 18]",29,0
238,59,814.0176958000084,[ 0.175     -0.2611111],11,1,"[1, 4, 11, 18]",29,0
239,59,814.3963277000003,[-0.3951389  -0.36527777],1,0,"[1, 4, 11, 18]",29,0
240,60,819.1598642000026,[-0.5        -0.31319445],9,0,"[9, 22, 28, 29]",0,1
241,60,827.3775678000093,[ 0.10486111 -0.27152777],28,1,"[9, 22, 28, 29]",0,1
242,60,828.3995477999997,[-0.10833333 -0.23958333],22,0,"[9, 22, 28, 29]",0,1
243,60,828.8294030000106,[ 0.43541667 -0.28680557],29,0,"[9, 22, 28, 29]",0,1
244,61,834.268601600008,[-0.4826389  -0.29930556],0,0,"[0, 7, 8, 15]",1,1
245,61,841.4443055000011,[ 0.16319445 -0.30347222],8,1,"[0, 7, 8, 15]",1,1
246,61,842.0942675999977,[-0.18125    -0.31041667],7,0,"[0, 7, 8, 15]",1,1
247,61,842.7182926000096,[ 0.43958333 -0.26180556],15,0,"[0, 7, 8, 15]",1,1
248,62,857.764250200009,[ 0.175      -0.30972221],19,2,"[6, 14, 19, 25]",2,1
249,62,859.7062751000049,[ 0.45277777 -0.24166666],25,2,"[6, 14, 19, 25]",2,1
250,62,863.9600752999977,[-0.5208333 -0.3625   ],6,0,"[6, 14, 19, 25]",2,1
251,62,864.2380777000071,[-0.20972222 -0.31875   ],14,0,"[6, 14, 19, 25]",2,1
252,63,872.581105899997,[ 0.5576389  -0.24236111],11,3,"[1, 5, 7, 11]",3,1
253,63,875.9759338000003,[-0.5       -0.2534722],1,0,"[1, 5, 7, 11]",3,1
254,63,876.6638282000058,[ 0.13472222 -0.20833333],7,1,"[1, 5, 7, 11]",3,1
255,63,876.9678503000032,[-0.22847222 -0.20694445],5,0,"[1, 5, 7, 11]",3,1
256,64,891.0799423999997,[ 0.15694444 -0.19375   ],8,2,"[0, 2, 8, 27]",4,1
257,64,893.7828343000001,[ 0.45347223 -0.18055555],27,2,"[0, 2, 8, 27]",4,1
258,64,894.2958264000044,[-0.15277778 -0.3       ],2,1,"[0, 2, 8, 27]",4,1
259,64,894.6847494000103,[-0.49027777 -0.31111112],0,0,"[0, 2, 8, 27]",4,1
260,65,905.2567188999965,[ 0.10902778 -0.3326389 ],20,2,"[9, 12, 20, 21]",5,1
261,65,905.5365555000026,[-0.10486111 -0.31944445],12,1,"[9, 12, 20, 21]",5,1
262,65,905.7925327999983,[-0.48958334 -0.2777778 ],9,0,"[9, 12, 20, 21]",5,1
263,65,906.3095414999989,[ 0.42152777 -0.32569444],21,0,"[9, 12, 20, 21]",5,1
264,66,916.9826389000082,[ 0.52847224 -0.22222222],29,3,"[9, 11, 13, 29]",6,1
265,66,918.7446329000086,[-0.53541666 -0.24236111],9,0,"[9, 11, 13, 29]",6,1
266,66,919.0883273000072,[-0.18680556 -0.25625   ],11,0,"[9, 11, 13, 29]",6,1
267,66,919.3793315000075,[ 0.16180556 -0.26527777],13,0,"[9, 11, 13, 29]",6,1
268,67,931.8013408999977,[-0.5159722  -0.27083334],13,0,"[13, 22, 24, 26]",7,1
269,67,932.6132715999993,[-0.20416667 -0.24097222],22,0,"[13, 22, 24, 26]",7,1
270,67,933.5701796000067,[ 0.45069444 -0.18958333],26,1,"[13, 22, 24, 26]",7,1
271,67,933.9091278999986,[ 0.24513888 -0.20069444],24,0,"[13, 22, 24, 26]",7,1
272,68,939.769145600003,[ 0.4611111  -0.21180555],27,3,"[0, 1, 5, 27]",8,1
273,68,946.492019199999,[-0.45277777 -0.27083334],0,0,"[0, 1, 5, 27]",8,1
274,68,947.1329805999994,[-0.19861111 -0.27222222],1,0,"[0, 1, 5, 27]",8,1
275,68,947.5600093000103,[ 0.19652778 -0.25902778],5,0,"[0, 1, 5, 27]",8,1
