,exp_trial_num,staircase_id,staircase_trial_num,distance,current_step_size,clicked_face_id,click_position,click_time_experiment,click_time_current_trial,faces_shown,was_correct,next_direction
0,0,4-7,0,500,400,4-7-499_0_image,[-0.01875    -0.07777778],4.718670000002021,4.256471000000602,"4-7-999_0_image,4-7-499_0_image,4-7-499_1_image",False,up
1,0,5-30,0,500,400,,,,,"5-30-820_0_image,5-30-320_0_image,5-30-320_1_image",timeout,timeout
2,0,19-20,0,500,400,19-20-558_0_image,[ 0.4375     -0.05416667],16.572638199984794,2.232492299983278,"19-20-58_0_image,19-20-58_1_image,19-20-558_0_image",True,down
3,0,15-19,0,500,400,15-19-359_0_image,[0.49027778 0.01111111],20.725462499976857,3.032490100013092,"15-19-359_1_image,15-19-859_0_image,15-19-359_0_image",False,up
4,0,3-4,0,500,400,3-4-25_0_image,[ 0.00555556 -0.03541667],24.31646879998152,2.486283000005642,"3-4-525_1_image,3-4-25_0_image,3-4-525_0_image",True,down
5,0,20-27,0,500,400,20-27-867_0_image,[-0.37638889 -0.00555556],28.573426299990388,3.140683200006606,"20-27-867_0_image,20-27-367_1_image,20-27-367_0_image",True,down
6,0,7-28,0,500,400,7-28-487_0_image,[ 0.43125    -0.01319444],33.28351829998428,3.6139330999867525,"7-28-487_1_image,7-28-987_0_image,7-28-487_0_image",False,up
7,0,14-30,0,500,400,14-30-156_0_image,[0.01666667 0.01527778],36.82035549997818,2.4301404999860097,"14-30-656_1_image,14-30-156_0_image,14-30-656_0_image",True,down
8,0,9-14,0,500,400,9-14-562_0_image,[ 0.04097222 -0.02847222],40.74350029998459,2.800248899991857,"9-14-62_1_image,9-14-562_0_image,9-14-62_0_image",True,down
9,0,6-14,0,500,400,6-14-398_0_image,[ 0.04097222 -0.02847222],43.845002399990335,1.9818380999786314,"6-14-898_0_image,6-14-398_0_image,6-14-898_1_image",True,down
10,0,3-13,0,500,400,3-13-729_0_image,[ 0.04305556 -0.02291667],50.33463209998445,5.367233299999498,"3-13-229_0_image,3-13-729_0_image,3-13-729_1_image",False,up
11,0,11-22,0,500,400,11-22-361_1_image,[ 0.49305556 -0.01666667],56.15057299999171,4.6961182999948505,"11-22-361_0_image,11-22-861_0_image,11-22-361_1_image",False,up
12,0,5-30,0,500,400,5-30-136_0_image,[ 0.47986111 -0.04513889],58.86241849997896,1.586442400002852,"5-30-636_0_image,5-30-636_1_image,5-30-136_0_image",True,down
13,1,20-27,1,100,400,20-27-322_0_image,[ 0.45069444 -0.03819444],62.453465799975675,2.4418435000116006,"20-27-322_1_image,20-27-222_0_image,20-27-322_0_image",False,up
14,1,15-19,1,900,400,15-19-29_0_image,[0.37708333 0.00208333],65.12150599999586,1.5401690999860875,"15-19-929_0_image,15-19-929_1_image,15-19-29_0_image",True,down
15,1,19-20,1,100,400,19-20-253_1_image,[-0.45416667  0.03125   ],72.71737869997742,6.483864400011953,"19-20-253_1_image,19-20-353_0_image,19-20-253_0_image",False,up
16,1,14-30,1,100,400,14-30-90_1_image,[ 0.44097222 -0.00833333],79.57370039998204,5.749172600015299,"14-30-90_0_image,14-30-190_0_image,14-30-90_1_image",False,up
17,1,3-4,1,100,400,3-4-324_0_image,[ 0.43819444 -0.01805556],86.26647949998733,5.587666299979901,"3-4-424_0_image,3-4-424_1_image,3-4-324_0_image",True,down
18,1,9-14,1,100,400,9-14-79_0_image,[0.00138889 0.00347222],91.88442749998649,4.516651799989631,"9-14-79_1_image,9-14-79_0_image,9-14-179_0_image",False,up
19,1,6-14,1,100,400,6-14-90_1_image,[ 0.05208333 -0.00069444],99.06442019998212,6.058593499998096,"6-14-90_0_image,6-14-90_1_image,6-14-190_0_image",False,up
20,1,7-28,1,900,400,7-28-919_0_image,[0.45208333 0.00555556],101.67134229998919,1.4761634999886155,"7-28-19_1_image,7-28-19_0_image,7-28-919_0_image",True,down
21,1,11-22,1,900,400,11-22-4_0_image,[-0.4625     -0.08263889],104.58039059999282,1.7831181999936234,"11-22-4_0_image,11-22-904_0_image,11-22-904_1_image",True,down
22,1,3-13,1,900,400,3-13-902_0_image,[0.52916667 0.        ],107.60042299999623,1.899364799988689,"3-13-2_0_image,3-13-2_1_image,3-13-902_0_image",True,down
23,1,5-30,1,100,400,5-30-299_0_image,[ 0.00972222 -0.01805556],114.22231009998359,5.520478799997363,"5-30-399_0_image,5-30-299_0_image,5-30-399_1_image",True,down
24,1,4-7,1,900,400,4-7-919_0_image,[0.41111111 0.03125   ],116.69045759999426,1.349305000010645,"4-7-19_0_image,4-7-19_1_image,4-7-919_0_image",True,down
25,2,14-30,2,420,320,14-30-982_0_image,[0.41111111 0.03125   ],119.72490239999024,1.8983718999952544,"14-30-562_1_image,14-30-562_0_image,14-30-982_0_image",True,up
26,2,5-30,2,1,400,5-30-529_0_image,[ 0.45972222 -0.03958333],126.89545199999702,6.049752799997805,"5-30-530_0_image,5-30-530_1_image,5-30-529_0_image",True,down
27,2,15-19,2,580,320,15-19-230_0_image,[-0.44583333  0.00347222],129.72045219998108,1.7188096000172663,"15-19-230_0_image,15-19-810_1_image,15-19-810_0_image",True,down
28,2,7-28,2,580,320,7-28-618_0_image,[ 0.07569444 -0.04583333],133.8714269999764,3.049560700019356,"7-28-38_1_image,7-28-618_0_image,7-28-38_0_image",True,down
29,2,19-20,2,420,320,19-20-13_0_image,[-0.47361111 -0.00208333],139.19037739999476,4.182855099992594,"19-20-13_0_image,19-20-433_1_image,19-20-433_0_image",True,up
30,2,4-7,2,580,320,4-7-600_0_image,[-0.07152778  0.00694444],142.79139279999072,2.4795155999890994,"4-7-20_0_image,4-7-600_0_image,4-7-20_1_image",True,down
31,2,9-14,2,420,320,9-14-289_0_image,[-0.0375     -0.01736111],145.89238269999623,1.9774911999993492,"9-14-709_0_image,9-14-289_0_image,9-14-709_1_image",True,up
32,2,3-4,2,1,400,3-4-243_0_image,[0.43611111 0.00416667],152.87955729998066,5.878754199977266,"3-4-244_1_image,3-4-244_0_image,3-4-243_0_image",True,down
