,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
0,0,27.108143399993423,[-0.17013889 -0.30347222],14,1,"[26, 14, 19, 8]",0,-1
1,0,28.674156199995195,[ 0.40972222 -0.30069444],8,2,"[26, 14, 19, 8]",0,-1
2,0,29.4841075999866,[ 0.25694444 -0.32916667],19,1,"[26, 14, 19, 8]",0,-1
3,0,29.860150099993916,[-0.4375     -0.27847222],26,0,"[26, 14, 19, 8]",0,-1
4,1,31.845208599988837,[ 0.55694444 -0.34027778],19,3,"[24, 15, 29, 19]",3,-1
5,1,32.94926089998626,[ 0.14375    -0.34027778],29,2,"[24, 15, 29, 19]",3,-1
6,1,33.677125499991234,[-0.1375     -0.32152778],15,1,"[24, 15, 29, 19]",3,-1
7,1,33.91207389999181,[-0.5        -0.30416667],24,0,"[24, 15, 29, 19]",3,-1
8,2,38.330169199995,[ 0.56875 -0.3125 ],24,3,"[11, 12, 4, 24]",7,-1
9,2,38.96911399999226,[-0.51527778 -0.31666667],11,0,"[11, 12, 4, 24]",7,-1
10,2,39.796108199996524,[ 0.23958333 -0.31319444],4,1,"[11, 12, 4, 24]",7,-1
11,2,40.14910379999492,[-0.18055556 -0.30486111],12,0,"[11, 12, 4, 24]",7,-1
12,3,42.64818349998677,[-0.17638889 -0.30763889],9,1,"[19, 9, 6, 3]",14,-1
13,3,43.85608479999064,[ 0.1625  -0.34375],6,1,"[19, 9, 6, 3]",14,-1
14,3,44.28555809998943,[-0.38472222 -0.3125    ],19,0,"[19, 9, 6, 3]",14,-1
15,3,44.80100829999719,[ 0.55763889 -0.27222222],3,0,"[19, 9, 6, 3]",14,-1
16,4,46.83518749999348,[ 0.19722222 -0.28472222],7,2,"[2, 21, 7, 5]",9,-1
17,4,48.64610859999084,[-0.4125     -0.30347222],2,0,"[2, 21, 7, 5]",9,-1
18,4,48.892038299993146,[-0.19930556 -0.30277778],21,0,"[2, 21, 7, 5]",9,-1
19,4,49.23107799999707,[ 0.58263889 -0.26875   ],5,0,"[2, 21, 7, 5]",9,-1
20,5,54.04532749998907,[-0.17986111 -0.32777778],14,1,"[15, 14, 10, 29]",16,-1
21,5,54.57112139998935,[-0.48958333 -0.31805556],15,0,"[15, 14, 10, 29]",16,-1
22,5,55.33912199999031,[ 0.14930556 -0.32013889],10,0,"[15, 14, 10, 29]",16,-1
23,5,55.56799169999431,[ 0.49513889 -0.30833333],29,0,"[15, 14, 10, 29]",16,-1
24,6,58.45022639998933,[-0.10902778 -0.33194444],18,1,"[22, 18, 28, 6]",20,-1
25,6,59.952197399994475,[ 0.22916667 -0.32638889],28,1,"[22, 18, 28, 6]",20,-1
26,6,60.1389949000004,[ 0.50208333 -0.30416667],6,1,"[22, 18, 28, 6]",20,-1
27,6,60.51002069999231,[-0.44791667 -0.27708333],22,0,"[22, 18, 28, 6]",20,-1
28,7,62.80419089998759,[-0.12638889 -0.29722222],29,1,"[6, 29, 0, 2]",24,-1
29,7,68.77917669998715,[-0.49583333 -0.29305556],6,0,"[6, 29, 0, 2]",24,-1
30,7,69.30311499998788,[ 0.40138889 -0.28888889],2,1,"[6, 29, 0, 2]",24,-1
31,7,69.53905889998714,[ 0.15555556 -0.30763889],0,0,"[6, 29, 0, 2]",24,-1
32,8,74.25920979998773,[ 0.51527778 -0.31736111],17,3,"[7, 21, 24, 17]",27,-1
33,8,75.04216859998996,[-0.13541667 -0.30972222],21,1,"[7, 21, 24, 17]",27,-1
34,8,75.26100339999539,[ 0.11805556 -0.29861111],24,1,"[7, 21, 24, 17]",27,-1
35,8,75.57299889999558,[-0.5        -0.26388889],7,0,"[7, 21, 24, 17]",27,-1
36,9,81.60822769999504,[ 0.1875     -0.33888889],21,2,"[0, 16, 21, 11]",26,-1
37,9,82.00605349999387,[ 0.44236111 -0.33472222],11,2,"[0, 16, 21, 11]",26,-1
38,9,82.53105249999498,[-0.10416667 -0.32430556],16,1,"[0, 16, 21, 11]",26,-1
39,9,82.81898139999248,[-0.49027778 -0.28055556],0,0,"[0, 16, 21, 11]",26,-1
40,10,88.84430759999668,[-0.20902778 -0.29097222],17,1,"[1, 17, 25, 28]",22,-1
41,10,90.52519949999987,[ 0.19166667 -0.31944444],25,1,"[1, 17, 25, 28]",22,-1
42,10,90.74500729999272,[ 0.54583333 -0.29791667],28,1,"[1, 17, 25, 28]",22,-1
43,10,91.16200849998859,[-0.55347222 -0.26597222],1,0,"[1, 17, 25, 28]",22,-1
44,11,96.28203849999409,[ 0.16319444 -0.32430556],29,2,"[21, 2, 29, 5]",8,-1
45,11,96.86113989999285,[-0.54652778 -0.30625   ],21,0,"[21, 2, 29, 5]",8,-1
46,11,97.12201279999863,[-0.24166667 -0.29652778],2,0,"[21, 2, 29, 5]",8,-1
47,11,97.46601949998876,[ 0.52152778 -0.225     ],5,0,"[21, 2, 29, 5]",8,-1
48,12,99.78720919998887,[-0.57361111 -0.28333333],25,0,"[25, 0, 9, 1]",12,-1
49,12,101.263215199986,[ 0.19513889 -0.30902778],9,1,"[25, 0, 9, 1]",12,-1
50,12,101.52801559999352,[ 0.51805556 -0.25      ],1,1,"[25, 0, 9, 1]",12,-1
51,12,101.86109609999403,[-0.06875 -0.26875],0,0,"[25, 0, 9, 1]",12,-1
52,13,107.28617819999636,[ 0.57708333 -0.27152778],25,3,"[10, 28, 9, 25]",19,-1
53,13,107.93919149998692,[-0.52986111 -0.30277778],10,0,"[10, 28, 9, 25]",19,-1
54,13,108.45714099999168,[ 0.13055556 -0.325     ],9,1,"[10, 28, 9, 25]",19,-1
55,13,108.73405169999751,[-0.20138889 -0.33333333],28,0,"[10, 28, 9, 25]",19,-1
56,14,112.7882694999862,[ 0.48611111 -0.30833333],18,3,"[27, 22, 24, 18]",25,-1
