0,1,2,3,4,5,6,7,8,9
1.582799,-0.9006893,-0.012328943,0.0017515732,-0.00068513094,-0.00089355285,-0.00087994663,-0.0014751334,-0.00076507963,-0.0012638149
1.4274919,-0.8441473,-7.307288e-05,0.0008695727,0.001392209,-0.001100436,-0.00036084699,-0.0010253503,-0.0008247871,0.002487197
-1.7441456,-0.0006761446,1.04651,-0.0013497015,0.0020707662,-0.0011119152,-0.002794304,-0.0015985069,-0.00061795925,-0.0012992742
-0.11445912,0.24119927,0.0010174622,-0.00047487422,-0.00047922833,-0.00096429454,-0.00088669057,0.0011013785,-0.0019498512,0.00031529443
-1.8661741,0.0034386183,-0.032535356,-0.0009875535,-0.0009966913,-0.0018130158,-0.0013557818,0.0012051049,-0.0010578497,-0.0013455383
-2.1975648,-0.0011769976,-1.1143926,-0.0024904278,-0.0018655066,-0.00045905303,-0.0012464189,0.00022113218,-0.0012693695,-0.0012955917
0.021850456,-0.21953514,0.0015810275,-0.0009517523,-0.0016473158,-0.000461551,0.0008751749,7.4276475e-05,-0.00048749748,-1.1266791e-05
1.4503207,-0.6664121,-0.004920653,-0.0020507253,-0.0012401829,-0.0020591214,-0.0006570648,0.00025563798,-0.0007720813,0.00059408776
0.018419681,-0.21648763,-0.00023206181,-0.0013715322,-0.0011586035,-0.0004036805,0.0016931229,0.00052599,-0.0003940702,-0.0004109682
1.4269878,-0.8450693,-0.00035057522,0.00010848255,-0.0013801754,-0.0011580208,0.0007298199,0.00069744524,0.00030746468,0.0005302272
-0.0072918474,0.86017,-0.0050554974,-0.0007162821,0.00023010583,-0.0006862406,0.0024959778,-0.0008883752,-0.0005128331,0.0005631756
-1.165422,0.3403723,1.7477055,-0.0023191473,-0.00018203934,0.0013386502,1.8575054e-05,0.0014646009,-0.0008262293,2.7552305e-05
-0.56739354,1.7910247,0.63459677,-0.00092874386,-0.0016388416,-0.0008317575,0.0020762214,-0.001187506,-0.0012892857,-0.0004397186
2.0890048,-0.12601066,-0.005139934,-0.0009948194,-0.00015827199,0.0013509913,-0.00034492425,0.0012506531,-0.00044977106,-0.001673249
1.1119667,-0.22362317,-0.04299941,0.0019010131,-0.0006675378,-0.00067641155,0.001244384,-0.0018647267,0.0006669799,0.00049466034
0.026131295,-0.2583,-0.32569,-0.0011238849,0.0007732677,-0.0009149036,0.00012190372,0.0013183616,-0.0014980645,-0.0012335032
1.1841514,-0.47050482,0.3114364,-0.0005541508,0.0017517054,-0.0010052724,-0.0005576956,0.0011251515,-0.001375739,0.0010132273
0.19923837,-0.0024696446,-0.06560363,-0.00036897848,-0.0009097214,0.0005485133,-0.0018703763,0.001611378,-0.0005764751,-0.00060027034
-0.23033944,0.0038567798,0.8290012,0.00086303713,-0.0017633291,0.0008614456,0.00033784192,0.00015828779,-0.00033224543,0.0014043641
0.03435261,1.0402937,-0.052708473,0.0022499382,0.0016475973,-0.0019971365,-0.0010370754,0.0006516662,-0.000517966,0.000679793
-0.00084845826,1.687952,0.0050942115,0.00090024865,7.861841e-05,-0.0028423315,-3.0232768e-05,-5.1943236e-05,0.002342286,-0.00063502206
-0.005573325,1.0580802,-0.144919,-0.0009173159,-8.2776765e-05,0.0016561749,-0.000683487,0.0004773391,0.0020876657,0.0001913039
1.2653065,-0.12609343,-0.0026418706,0.0012532505,0.001716566,0.001182632,-0.0006788225,-0.0010780472,0.0012887267,0.0008234004
0.55318403,-0.32403427,-0.12358767,-0.00041715812,-0.0008469518,0.00071378483,0.00075310015,-0.00079546846,-0.0011046953,-0.00067973015
-0.22694774,0.5456438,0.3073726,-0.0011892039,0.00057671714,0.00080025755,0.00058556936,-0.00070513104,0.0017491187,0.00033470234
-0.49912024,0.24959989,-0.028513923,-0.0012855579,-0.0011450715,0.00045280863,0.00031088333,-0.00054413563,0.0003205574,0.00084190356
-0.53526527,-0.12721741,-0.6030812,-0.0012460249,0.0004389566,0.0017105617,-0.0012792627,0.0012262526,-0.001193811,-0.001157332
-1.5010072,-0.003380002,-0.0021677036,5.103319e-05,-0.0026252388,0.0005354682,-0.002068439,0.0019399197,7.038942e-05,0.00049464905
-1.4065157,-0.26627183,1.1474657,4.787487e-05,0.0021966805,-0.0017324886,-0.0007675312,0.00040415488,5.0045666e-05,-0.0005524632
-0.0036529135,1.0088712,-0.0020254452,0.0021530013,0.00023074972,-0.0018475286,-0.001344717,0.00034873455,-0.0006378406,-0.00206782
