,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
0,0,17.58297190000303,[-0.44236111 -0.38402778],8,0,"[8, 7, 27, 4]",1,-1
1,0,20.742946300189942,[-0.16666667 -0.38333333],7,0,"[8, 7, 27, 4]",1,-1
2,0,23.847057700157166,[ 0.26597222 -0.33055556],27,0,"[8, 7, 27, 4]",1,-1
3,0,24.23902690014802,[ 0.41736111 -0.28194444],4,0,"[8, 7, 27, 4]",1,-1
4,1,31.039124900009483,[ 0.48402778 -0.22013889],22,3,"[15, 7, 17, 22]",21,-1
5,1,33.791014900198206,[ 0.06736111 -0.32708333],17,2,"[15, 7, 17, 22]",21,-1
6,1,35.32696290011518,[-0.46736111 -0.36180556],15,0,"[15, 7, 17, 22]",21,-1
7,1,35.646885600173846,[-0.20347222 -0.3       ],7,0,"[15, 7, 17, 22]",21,-1
8,2,41.49508980009705,[-0.49791667 -0.325     ],7,0,"[7, 10, 22, 5]",19,-1
9,2,42.38302690000273,[ 0.08472222 -0.24027778],22,1,"[7, 10, 22, 5]",19,-1
10,2,44.35904230014421,[ 0.47361111 -0.22777778],5,1,"[7, 10, 22, 5]",19,-1
11,2,44.80681510013528,[-0.14791667 -0.28263889],10,0,"[7, 10, 22, 5]",19,-1
12,3,49.02299540000968,[ 0.50972222 -0.25625   ],15,3,"[0, 6, 28, 15]",13,-1
13,3,50.838962899986655,[ 0.22708333 -0.29722222],28,2,"[0, 6, 28, 15]",13,-1
14,3,52.47093509999104,[-0.14027778 -0.30763889],6,1,"[0, 6, 28, 15]",13,-1
15,3,52.86282210005447,[-0.44305556 -0.34583333],0,0,"[0, 6, 28, 15]",13,-1
16,4,60.479120900155976,[-0.19722222 -0.30972222],26,1,"[19, 26, 6, 11]",28,-1
17,4,63.25497550005093,[-0.48888889 -0.31944444],19,0,"[19, 26, 6, 11]",28,-1
18,4,65.0550500000827,[ 0.41180556 -0.25625   ],11,1,"[19, 26, 6, 11]",28,-1
19,4,65.4468928000424,[ 0.19375    -0.27847222],6,0,"[19, 26, 6, 11]",28,-1
20,5,71.72692640009336,[-0.11736111 -0.30972222],25,1,"[17, 25, 5, 19]",7,-1
21,5,74.27904380019754,[-0.52986111 -0.36597222],17,0,"[17, 25, 5, 19]",7,-1
22,5,76.31089340010658,[ 0.42013889 -0.26805556],19,1,"[17, 25, 5, 19]",7,-1
23,5,76.63082220009528,[ 0.18125    -0.30277778],5,0,"[17, 25, 5, 19]",7,-1
24,6,81.05492570018396,[-0.10277778 -0.33125   ],1,1,"[3, 1, 4, 18]",0,-1
25,6,83.91098659997806,[ 0.45       -0.27013889],18,2,"[3, 1, 4, 18]",0,-1
26,6,84.90304530016147,[ 0.14930556 -0.31041667],4,1,"[3, 1, 4, 18]",0,-1
27,6,85.79090160015039,[-0.48263889 -0.38333333],3,0,"[3, 1, 4, 18]",0,-1
28,7,89.03905730019324,[ 0.62569444 -0.2375    ],25,3,"[17, 8, 1, 25]",12,-1
29,7,92.30289550009184,[-0.12569444 -0.36111111],8,1,"[17, 8, 1, 25]",12,-1
30,7,94.51888410001993,[-0.56111111 -0.40833333],17,0,"[17, 8, 1, 25]",12,-1
31,7,95.24683540011756,[ 0.06388889 -0.25833333],1,0,"[17, 8, 1, 25]",12,-1
32,8,103.55105060013011,[-0.1375     -0.36388889],15,1,"[18, 15, 7, 4]",10,-1
33,8,105.43102440005168,[-0.47847222 -0.38263889],18,0,"[18, 15, 7, 4]",10,-1
34,8,106.87888540001586,[ 0.46111111 -0.30972222],4,1,"[18, 15, 7, 4]",10,-1
35,8,107.17481230013072,[ 0.24583333 -0.34722222],7,0,"[18, 15, 7, 4]",10,-1
36,9,111.89503260003403,[ 0.14166667 -0.32777778],28,2,"[1, 17, 28, 3]",24,-1
37,9,114.1829364001751,[ 0.50277778 -0.33194444],3,2,"[1, 17, 28, 3]",24,-1
38,9,116.2309565001633,[-0.45347222 -0.36944444],1,0,"[1, 17, 28, 3]",24,-1
39,9,116.50297350017354,[-0.25833333 -0.34097222],17,0,"[1, 17, 28, 3]",24,-1
40,10,123.262992199976,[-0.20972222 -0.34444444],29,1,"[9, 29, 23, 16]",5,-1
41,10,126.71099870000035,[ 0.25763889 -0.24236111],23,1,"[9, 29, 23, 16]",5,-1
42,10,128.3108724001795,[ 0.56319444 -0.22986111],16,1,"[9, 29, 23, 16]",5,-1
43,10,129.0868602001574,[-0.5375     -0.25277778],9,0,"[9, 29, 23, 16]",5,-1
44,11,132.78300100006163,[-0.62013889 -0.29444444],2,0,"[2, 19, 22, 27]",3,-1
45,11,135.24686249997467,[ 0.45555556 -0.24305556],27,2,"[2, 19, 22, 27]",3,-1
46,11,137.67091580014676,[ 0.14652778 -0.30347222],22,1,"[2, 19, 22, 27]",3,-1
47,11,137.9268718000967,[-0.24722222 -0.30486111],19,0,"[2, 19, 22, 27]",3,-1
48,12,143.05479960003868,[-0.2        -0.34236111],14,1,"[5, 14, 13, 23]",8,-1
49,12,147.31089429999702,[ 0.40416667 -0.31388889],23,2,"[5, 14, 13, 23]",8,-1
50,12,147.62287180009298,[ 0.17986111 -0.31527778],13,1,"[5, 14, 13, 23]",8,-1
51,12,148.25476520019583,[-0.54236111 -0.30347222],5,0,"[5, 14, 13, 23]",8,-1
52,13,153.51896330015734,[ 0.51736111 -0.24444444],24,3,"[5, 0, 29, 24]",27,-1
53,13,160.07132190000266,[-0.10833333 -0.35625   ],0,1,"[5, 0, 29, 24]",27,-1
54,13,162.01484120008536,[-0.48541667 -0.32986111],5,0,"[5, 0, 29, 24]",27,-1
55,13,162.47066760016605,[ 0.28472222 -0.20625   ],29,0,"[5, 0, 29, 24]",27,-1
56,14,178.3909200001508,[-0.49652778 -0.34236111],8,0,"[8, 6, 10, 1]",16,-1
57,14,180.08709960011765,[ 0.45       -0.25277778],1,2,"[8, 6, 10, 1]",16,-1
58,14,181.61484440020286,[ 0.06666667 -0.29930556],10,1,"[8, 6, 10, 1]",16,-1
59,14,181.87883500009775,[-0.08055556 -0.31180556],6,0,"[8, 6, 10, 1]",16,-1
60,15,189.8068432,[ 0.17847222 -0.30763889],25,2,"[18, 20, 25, 4]",6,-1
61,15,191.51886710012332,[-0.43541667 -0.31805556],18,0,"[18, 20, 25, 4]",6,-1
62,15,195.6389004001394,[ 0.40625    -0.32152778],4,1,"[18, 20, 25, 4]",6,-1
63,15,196.150828700047,[-0.07291667 -0.35208333],20,0,"[18, 20, 25, 4]",6,-1
64,16,201.4389639000874,[ 0.10833333 -0.34375   ],28,2,"[18, 21, 28, 20]",23,-1
65,16,202.8869152001571,[-0.4125     -0.32916667],18,0,"[18, 21, 28, 20]",23,-1
66,16,203.98325869999826,[ 0.43402778 -0.29722222],20,1,"[18, 21, 28, 20]",23,-1
67,16,204.46279850020073,[-0.05277778 -0.35625   ],21,0,"[18, 21, 28, 20]",23,-1
68,17,208.3669223000761,[ 0.44652778 -0.33611111],15,3,"[1, 12, 18, 15]",25,-1
69,17,211.60693560005166,[-0.45       -0.36736111],1,0,"[1, 12, 18, 15]",25,-1
70,17,212.32683100015856,[ 0.15833333 -0.32361111],18,1,"[1, 12, 18, 15]",25,-1
71,17,212.62258710013703,[-0.04652778 -0.35833333],12,0,"[1, 12, 18, 15]",25,-1
72,18,220.2468074001372,[ 0.18263889 -0.36319444],18,2,"[28, 27, 18, 24]",22,-1
73,18,221.894868100062,[-0.47569444 -0.30902778],28,0,"[28, 27, 18, 24]",22,-1
74,18,222.29474990000017,[-0.30902778 -0.275     ],27,0,"[28, 27, 18, 24]",22,-1
75,18,223.07075740001164,[ 0.43055556 -0.35416667],24,0,"[28, 27, 18, 24]",22,-1
76,19,227.3667816000525,[-0.20486111 -0.31597222],27,1,"[25, 27, 17, 15]",4,-1
77,19,228.7509245001711,[-0.45069444 -0.30138889],25,0,"[25, 27, 17, 15]",4,-1
78,19,230.91916740010493,[ 0.18333333 -0.34444444],17,0,"[25, 27, 17, 15]",4,-1
79,19,231.30270240013488,[ 0.44166667 -0.27361111],15,0,"[25, 27, 17, 15]",4,-1
80,20,237.76705560018308,[ 0.26319444 -0.32152778],29,2,"[2, 5, 29, 19]",20,-1
81,20,238.18285159999505,[ 0.43611111 -0.27916667],19,2,"[2, 5, 29, 19]",20,-1
82,20,241.2468697000295,[-0.22916667 -0.35416667],5,1,"[2, 5, 29, 19]",20,-1
83,20,241.67876680009067,[-0.42013889 -0.35208333],2,0,"[2, 5, 29, 19]",20,-1
84,21,250.87092530005611,[ 0.17708333 -0.31180556],1,2,"[19, 16, 1, 28]",2,-1
85,21,252.14281049999408,[ 0.50555556 -0.31736111],28,2,"[19, 16, 1, 28]",2,-1
86,21,252.7827892000787,[-0.25763889 -0.34166667],16,1,"[19, 16, 1, 28]",2,-1
87,21,253.2948557001073,[-0.49513889 -0.34513889],19,0,"[19, 16, 1, 28]",2,-1
88,22,260.6148388001602,[ 0.15347222 -0.31944444],8,2,"[21, 29, 8, 19]",18,-1
89,22,264.430922199972,[ 0.48472222 -0.32222222],19,2,"[21, 29, 8, 19]",18,-1
90,22,267.77491500019096,[-0.3875     -0.33194444],21,0,"[21, 29, 8, 19]",18,-1
91,22,268.30281530017965,[-0.14444444 -0.31041667],29,0,"[21, 29, 8, 19]",18,-1
92,23,284.00690530007705,[ 0.16805556 -0.32638889],0,2,"[5, 2, 0, 18]",14,-1
93,23,288.6949620000087,[ 0.46736111 -0.31666667],18,2,"[5, 2, 0, 18]",14,-1
94,23,289.6629097000696,[-0.51666667 -0.31736111],5,0,"[5, 2, 0, 18]",14,-1
95,23,290.04681770014577,[-0.19166667 -0.28958333],2,0,"[5, 2, 0, 18]",14,-1
96,24,293.7110072001815,[ 0.20694444 -0.32638889],0,2,"[4, 13, 0, 21]",9,-1
97,24,299.4149047001265,[-0.49236111 -0.31736111],4,0,"[4, 13, 0, 21]",9,-1
98,24,300.3028922001831,[-0.12916667 -0.32361111],13,0,"[4, 13, 0, 21]",9,-1
99,24,300.8468155001756,[ 0.52430556 -0.26736111],21,0,"[4, 13, 0, 21]",9,-1
100,25,307.3828462001402,[ 0.49027778 -0.22430556],2,3,"[11, 7, 15, 2]",17,-1
101,25,308.1269090999849,[-0.03680556 -0.28125   ],7,1,"[11, 7, 15, 2]",17,-1
102,25,309.8068119001109,[ 0.17916667 -0.27986111],15,1,"[11, 7, 15, 2]",17,-1
103,25,310.62276010005735,[-0.52222222 -0.3       ],11,0,"[11, 7, 15, 2]",17,-1
104,26,316.311103500193,[-0.21527778 -0.31180556],8,1,"[28, 8, 3, 20]",26,-1
105,26,318.782787400065,[ 0.06666667 -0.28194444],3,1,"[28, 8, 3, 20]",26,-1
106,26,320.5507324000355,[-0.45555556 -0.29861111],28,0,"[28, 8, 3, 20]",26,-1
107,26,322.4147338999901,[ 0.43680556 -0.21527778],20,0,"[28, 8, 3, 20]",26,-1
108,27,330.6229740001727,[ 0.48055556 -0.24791667],22,3,"[13, 25, 12, 22]",29,-1
109,27,333.22285820008256,[-0.13402778 -0.30763889],25,1,"[13, 25, 12, 22]",29,-1
110,27,334.3587523000315,[ 0.22222222 -0.28888889],12,1,"[13, 25, 12, 22]",29,-1
111,27,335.2067575000692,[-0.46527778 -0.33125   ],13,0,"[13, 25, 12, 22]",29,-1
112,28,344.8149588999804,[-0.18888889 -0.29305556],16,1,"[0, 16, 25, 10]",11,-1
