,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
0,0,27.9150335000013,[ 0.16666667 -0.26388889],1,2,"[6, 27, 1, 0]",9,-1
1,0,31.40380919998279,[-0.41388889 -0.23263889],6,0,"[6, 27, 1, 0]",9,-1
2,0,32.587914400035515,[ 0.39236111 -0.28055556],0,1,"[6, 27, 1, 0]",9,-1
3,0,33.31774090003455,[-0.06875 -0.25   ],27,0,"[6, 27, 1, 0]",9,-1
4,1,42.18594699999085,[ 0.24583333 -0.29444444],0,2,"[15, 12, 0, 11]",14,-1
5,1,45.96989690000191,[ 0.49236111 -0.32083333],11,2,"[15, 12, 0, 11]",14,-1
6,1,47.111944300006144,[-0.40555556 -0.24930556],15,0,"[15, 12, 0, 11]",14,-1
7,1,47.635205500002485,[-0.2125     -0.27777778],12,0,"[15, 12, 0, 11]",14,-1
8,2,59.26897299999837,[-0.47083333 -0.27013889],25,0,"[25, 22, 18, 29]",2,-1
9,2,60.43590480001876,[ 0.08611111 -0.34513889],18,1,"[25, 22, 18, 29]",2,-1
10,2,64.45391069998732,[ 0.45972222 -0.32777778],29,1,"[25, 22, 18, 29]",2,-1
11,2,65.18877700000303,[-0.07430556 -0.29652778],22,0,"[25, 22, 18, 29]",2,-1
12,3,77.31499939999776,[-0.13611111 -0.30694444],20,1,"[5, 20, 16, 22]",24,-1
13,3,84.4028589000227,[ 0.25486111 -0.35694444],16,1,"[5, 20, 16, 22]",24,-1
14,3,85.19987890002085,[ 0.41527778 -0.37569444],22,1,"[5, 20, 16, 22]",24,-1
15,3,85.96779279998736,[-0.44791667 -0.26111111],5,0,"[5, 20, 16, 22]",24,-1
16,4,89.19493110000622,[-0.46319444 -0.25833333],21,0,"[21, 16, 23, 17]",20,-1
17,4,92.83892960002413,[ 0.47152778 -0.27013889],17,2,"[21, 16, 23, 17]",20,-1
18,4,95.26898990001064,[ 0.18611111 -0.27916667],23,1,"[21, 16, 23, 17]",20,-1
19,4,95.89886760001536,[-0.17361111 -0.24583333],16,0,"[21, 16, 23, 17]",20,-1
20,5,108.39501360000577,[-0.44583333 -0.24930556],17,0,"[17, 5, 14, 21]",16,-1
21,5,109.84293530002469,[ 0.08333333 -0.26805556],14,1,"[17, 5, 14, 21]",16,-1
22,5,112.09585149999475,[ 0.47152778 -0.29236111],21,1,"[17, 5, 14, 21]",16,-1
23,5,112.73271850001765,[-0.11111111 -0.27083333],5,0,"[17, 5, 14, 21]",16,-1
24,6,122.04492220003158,[-0.41944444 -0.24861111],8,0,"[8, 12, 4, 25]",15,-1
25,6,124.24897960003,[ 0.41111111 -0.24027778],25,2,"[8, 12, 4, 25]",15,-1
26,6,129.50800199998775,[ 0.22152778 -0.25347222],4,1,"[8, 12, 4, 25]",15,-1
27,6,129.9648191999877,[-0.15625    -0.25069444],12,0,"[8, 12, 4, 25]",15,-1
28,7,138.2598795000231,[-0.42361111 -0.24930556],26,0,"[26, 10, 25, 0]",21,-1
29,7,142.47894440003438,[-0.12986111 -0.275     ],10,0,"[26, 10, 25, 0]",21,-1
30,7,143.30580820003524,[ 0.12847222 -0.26736111],25,0,"[26, 10, 25, 0]",21,-1
31,7,143.89376280002762,[ 0.42708333 -0.27083333],0,0,"[26, 10, 25, 0]",21,-1
32,8,153.43021279998356,[ 0.225      -0.26527778],27,2,"[10, 28, 27, 19]",3,-1
33,8,156.25008790002903,[ 0.43819444 -0.27986111],19,2,"[10, 28, 27, 19]",3,-1
34,8,161.96098810003605,[-0.08819444 -0.27013889],28,1,"[10, 28, 27, 19]",3,-1
35,8,162.4747522000107,[-0.4625     -0.25347222],10,0,"[10, 28, 27, 19]",3,-1
36,9,170.3510933999787,[-0.51805556 -0.25277778],14,0,"[14, 13, 12, 6]",11,-1
37,9,172.02187729999423,[ 0.42430556 -0.3125    ],6,2,"[14, 13, 12, 6]",11,-1
38,9,178.25198280002223,[-0.08611111 -0.28680556],13,0,"[14, 13, 12, 6]",11,-1
39,9,178.81789950001985,[ 0.10138889 -0.29236111],12,0,"[14, 13, 12, 6]",11,-1
40,10,186.35897070000647,[-0.10208333 -0.30833333],20,1,"[26, 20, 27, 0]",18,-1
41,10,188.18895490001887,[ 0.06805556 -0.3125    ],27,1,"[26, 20, 27, 0]",18,-1
42,10,190.92493700003251,[-0.42013889 -0.29166667],26,0,"[26, 20, 27, 0]",18,-1
43,10,191.63372360001085,[ 0.45625    -0.33680556],0,0,"[26, 20, 27, 0]",18,-1
44,11,206.41405429999577,[-0.42083333 -0.30625   ],3,0,"[3, 5, 2, 0]",12,-1
45,11,208.5808339000214,[ 0.06180556 -0.32013889],2,1,"[3, 5, 2, 0]",12,-1
46,11,210.4808739,[ 0.45416667 -0.33055556],0,1,"[3, 5, 2, 0]",12,-1
47,11,210.98170150001533,[-0.07986111 -0.30555556],5,0,"[3, 5, 2, 0]",12,-1
48,12,217.6309677999816,[-0.15138889 -0.30069444],8,1,"[17, 8, 4, 23]",28,-1
49,12,220.5831240999978,[-0.40694444 -0.31805556],17,0,"[17, 8, 4, 23]",28,-1
50,12,222.80588599998737,[ 0.07430556 -0.33333333],4,0,"[17, 8, 4, 23]",28,-1
51,12,224.35784389998298,[ 0.45416667 -0.35069444],23,0,"[17, 8, 4, 23]",28,-1
52,13,234.1839895999874,[ 0.51527778 -0.325     ],27,3,"[2, 26, 8, 27]",25,-1
53,13,238.580022500013,[ 0.25694444 -0.33055556],8,2,"[2, 26, 8, 27]",25,-1
54,13,239.5089447000064,[-0.08263889 -0.31597222],26,1,"[2, 26, 8, 27]",25,-1
55,13,240.13102849997813,[-0.43819444 -0.29791667],2,0,"[2, 26, 8, 27]",25,-1
56,14,249.22093330003554,[-0.46736111 -0.26041667],0,0,"[0, 13, 5, 29]",6,-1
57,14,259.511926200008,[-0.09652778 -0.31875   ],13,0,"[0, 13, 5, 29]",6,-1
58,14,262.0899514000048,[ 0.27430556 -0.34791667],5,0,"[0, 13, 5, 29]",6,-1
59,14,262.8827137000044,[ 0.42291667 -0.35416667],29,0,"[0, 13, 5, 29]",6,-1
60,15,271.2958480999805,[-0.41180556 -0.33611111],21,0,"[21, 5, 12, 2]",10,-1
61,15,273.3669435000047,[ 0.39930556 -0.34305556],2,2,"[21, 5, 12, 2]",10,-1
62,15,274.87201130000176,[ 0.17916667 -0.35833333],12,1,"[21, 5, 12, 2]",10,-1
63,15,275.405783299997,[-0.06319444 -0.35      ],5,0,"[21, 5, 12, 2]",10,-1
64,16,284.4408878000104,[ 0.53472222 -0.32777778],13,3,"[18, 12, 2, 13]",7,-1
65,16,290.8722829000326,[ 0.2        -0.32986111],2,2,"[18, 12, 2, 13]",7,-1
66,16,292.16978619998554,[-0.42916667 -0.28888889],18,0,"[18, 12, 2, 13]",7,-1
67,16,292.665753600013,[-0.30069444 -0.29444444],12,0,"[18, 12, 2, 13]",7,-1
68,17,304.9040246999939,[ 0.12986111 -0.33541667],15,2,"[5, 17, 15, 27]",4,-1
69,17,315.7108860000153,[ 0.46319444 -0.375     ],27,2,"[5, 17, 15, 27]",4,-1
70,17,317.89383539999835,[-0.13194444 -0.34097222],17,1,"[5, 17, 15, 27]",4,-1
71,17,318.4347682999796,[-0.41666667 -0.31180556],5,0,"[5, 17, 15, 27]",4,-1
72,18,322.7518263999955,[-0.50833333 -0.3125    ],23,0,"[23, 29, 5, 3]",17,-1
73,18,325.95380920002935,[-0.14513889 -0.32708333],29,0,"[23, 29, 5, 3]",17,-1
74,18,327.0547379000345,[ 0.41597222 -0.33402778],3,1,"[23, 29, 5, 3]",17,-1
