,exp_trial_num,staircase_id,staircase_trial_num,distance,current_step_size,clicked_face_id,click_position,click_time_experiment,click_time_current_trial,faces_shown,was_correct,next_direction
0,0,4-7,0,500,400,4-7-2_0_image,[-0.01041667 -0.12777778],2.5535383000969887,2.097942699911073,"4-7-502_0_image,4-7-2_0_image,4-7-502_1_image",True,down
1,0,5-30,0,500,400,5-30-134_0_image,[-0.02013889 -0.15486111],7.120462200022303,3.428702300065197,"5-30-634_1_image,5-30-134_0_image,5-30-634_0_image",True,down
2,0,14-30,0,500,400,14-30-521_0_image,[ 0.39861111 -0.09861111],10.006598000065424,1.7446426000678912,"14-30-21_1_image,14-30-21_0_image,14-30-521_0_image",True,down
3,0,7-28,0,500,400,7-28-768_0_image,[ 0.42083333 -0.09375   ],13.14549500006251,2.0311642000451684,"7-28-268_0_image,7-28-268_1_image,7-28-768_0_image",True,down
4,0,6-14,0,500,400,6-14-811_1_image,[ 0.08125    -0.11041667],16.4895767000271,2.2391862999647856,"6-14-311_0_image,6-14-811_1_image,6-14-811_0_image",False,up
5,0,3-4,0,500,400,3-4-19_0_image,[-0.45208333 -0.08402778],22.333423700067215,4.747000400093384,"3-4-19_0_image,3-4-519_0_image,3-4-519_1_image",True,down
6,0,19-20,0,500,400,19-20-892_1_image,[-0.41666667 -0.0375    ],27.11444150004536,3.673482900019735,"19-20-892_1_image,19-20-892_0_image,19-20-392_0_image",False,up
7,0,9-14,0,500,400,9-14-132_0_image,[ 0.52430556 -0.04722222],30.208570300019346,1.996676699956879,"9-14-632_0_image,9-14-632_1_image,9-14-132_0_image",True,down
8,0,11-22,0,500,400,11-22-477_0_image,[ 0.04583333 -0.09652778],33.2524838000536,1.9212514000246301,"11-22-977_0_image,11-22-477_0_image,11-22-477_1_image",False,up
9,0,3-13,0,500,400,3-13-968_0_image,[-0.31597222 -0.09444444],36.5385787000414,2.1699179999995977,"3-13-968_0_image,3-13-468_0_image,3-13-468_1_image",True,down
10,0,20-27,0,500,400,20-27-964_0_image,[ 0.09722222 -0.13680556],39.45941060001496,1.8062669000355527,"20-27-464_1_image,20-27-964_0_image,20-27-464_0_image",True,down
11,0,15-19,0,500,400,15-19-487_0_image,[ 0.56875    -0.01111111],44.03659929998685,3.4475566999753937,"15-19-987_0_image,15-19-987_1_image,15-19-487_0_image",True,down
12,1,15-19,1,100,400,15-19-978_1_image,[-0.41527778 -0.04652778],50.75049880007282,5.574393700109795,"15-19-978_1_image,15-19-878_0_image,15-19-978_0_image",False,up
13,1,11-22,1,900,400,11-22-912_0_image,[-0.29513889 -0.07777778],54.17448400007561,2.2927786998916417,"11-22-912_0_image,11-22-12_0_image,11-22-12_1_image",True,down
14,1,7-28,1,100,400,7-28-662_0_image,[-0.38611111 -0.03819444],59.21349740005098,3.9289604000514373,"7-28-662_0_image,7-28-762_1_image,7-28-762_0_image",True,down
15,1,14-30,1,100,400,14-30-335_1_image,[ 0.07916667 -0.06944444],65.11954500002321,4.797555900062434,"14-30-335_0_image,14-30-335_1_image,14-30-435_0_image",False,up
