,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
0,0,253.23272060003364,[-0.12916667 -0.22361111],10,1,"[20, 10, 21, 16]",12,-1
1,0,253.8297188000288,[-0.44166667 -0.25069444],20,0,"[20, 10, 21, 16]",12,-1
2,0,254.87675450003007,[ 0.18194444 -0.32430556],21,0,"[20, 10, 21, 16]",12,-1
3,0,255.23964869999327,[ 0.43194444 -0.29861111],16,0,"[20, 10, 21, 16]",12,-1
4,1,257.38573420001194,[-0.12430556 -0.27291667],1,1,"[14, 1, 26, 10]",0,-1
5,1,258.5287747000111,[ 0.1625     -0.32083333],26,1,"[14, 1, 26, 10]",0,-1
6,1,259.4106807000353,[-0.42916667 -0.3       ],14,0,"[14, 1, 26, 10]",0,-1
7,1,260.0186590999947,[ 0.49444444 -0.32361111],10,0,"[14, 1, 26, 10]",0,-1
8,2,263.73684880003566,[ 0.42569444 -0.26319444],2,3,"[12, 17, 29, 2]",9,-1
9,2,264.26378450001357,[-0.04513889 -0.29652778],17,1,"[12, 17, 29, 2]",9,-1
10,2,266.0308172000223,[ 0.10347222 -0.32013889],29,1,"[12, 17, 29, 2]",9,-1
11,2,266.46672900003614,[-0.51458333 -0.30416667],12,0,"[12, 17, 29, 2]",9,-1
12,3,270.8448631000356,[ 0.46666667 -0.28055556],29,3,"[12, 14, 8, 29]",11,-1
13,3,272.5548507000203,[-0.10625    -0.30972222],14,1,"[12, 14, 8, 29]",11,-1
14,3,272.90366080001695,[ 0.25138889 -0.29722222],8,1,"[12, 14, 8, 29]",11,-1
15,3,273.4946522000246,[-0.52361111 -0.29513889],12,0,"[12, 14, 8, 29]",11,-1
16,4,276.0767674000235,[ 0.46319444 -0.23888889],7,3,"[12, 29, 14, 7]",28,-1
17,4,277.1878345999867,[ 0.12916667 -0.31388889],14,2,"[12, 29, 14, 7]",28,-1
18,4,278.40370070002973,[-0.48263889 -0.30555556],12,0,"[12, 29, 14, 7]",28,-1
19,4,278.6376393000246,[-0.16736111 -0.31944444],29,0,"[12, 29, 14, 7]",28,-1
20,5,284.3558219000115,[ 0.40069444 -0.27847222],13,3,"[29, 2, 23, 13]",14,-1
21,5,285.95168659999035,[-0.16319444 -0.30902778],2,1,"[29, 2, 23, 13]",14,-1
22,5,286.1936926000053,[ 0.12777778 -0.30277778],23,1,"[29, 2, 23, 13]",14,-1
23,5,286.63165170000866,[-0.48472222 -0.28680556],29,0,"[29, 2, 23, 13]",14,-1
24,6,290.15569849999156,[-0.11944444 -0.30763889],14,1,"[18, 14, 6, 20]",26,-1
25,6,290.5547817000188,[ 0.12916667 -0.29027778],6,1,"[18, 14, 6, 20]",26,-1
26,6,292.2407634999836,[-0.45277778 -0.325     ],18,0,"[18, 14, 6, 20]",26,-1
27,6,292.7296796999872,[ 0.44583333 -0.29513889],20,0,"[18, 14, 6, 20]",26,-1
28,7,297.57180730003165,[ 0.475      -0.27361111],26,3,"[1, 2, 9, 26]",5,-1
29,7,298.05574660003185,[-0.07430556 -0.29583333],2,1,"[1, 2, 9, 26]",5,-1
30,7,298.3966639999999,[ 0.21666667 -0.29305556],9,1,"[1, 2, 9, 26]",5,-1
31,7,298.8996610000031,[-0.55763889 -0.30416667],1,0,"[1, 2, 9, 26]",5,-1
32,8,303.94076580001274,[ 0.41527778 -0.25208333],5,3,"[25, 21, 12, 5]",16,-1
33,8,304.5788243000279,[-0.54305556 -0.28472222],25,0,"[25, 21, 12, 5]",16,-1
34,8,305.30179300002055,[ 0.08958333 -0.3       ],12,1,"[25, 21, 12, 5]",16,-1
35,8,305.50363990000915,[-0.18402778 -0.31736111],21,0,"[25, 21, 12, 5]",16,-1
36,9,311.1348045000341,[-0.22222222 -0.30625   ],4,1,"[15, 4, 10, 5]",3,-1
37,9,311.448824400024,[-0.42777778 -0.30555556],15,0,"[15, 4, 10, 5]",3,-1
38,9,312.269707200001,[ 0.44930556 -0.27847222],5,1,"[15, 4, 10, 5]",3,-1
39,9,312.5076269999845,[ 0.22708333 -0.29027778],10,0,"[15, 4, 10, 5]",3,-1
40,10,317.5008300000336,[-0.05694444 -0.29722222],5,1,"[8, 5, 2, 4]",24,-1
41,10,318.5019009000389,[ 0.19027778 -0.29861111],2,1,"[8, 5, 2, 4]",24,-1
42,10,319.22274380002636,[ 0.50694444 -0.30069444],4,1,"[8, 5, 2, 4]",24,-1
43,10,319.7377310000011,[-0.47083333 -0.25972222],8,0,"[8, 5, 2, 4]",24,-1
44,11,325.75494750001235,[-0.41666667 -0.2875    ],18,0,"[18, 28, 10, 21]",25,-1
45,11,325.9816218999913,[-0.25833333 -0.29375   ],28,0,"[18, 28, 10, 21]",25,-1
46,11,327.27282569999807,[ 0.19444444 -0.2875    ],10,0,"[18, 28, 10, 21]",25,-1
47,11,327.4916258000303,[ 0.40347222 -0.28263889],21,0,"[18, 28, 10, 21]",25,-1
48,12,330.48192009999184,[ 0.4625     -0.33333333],10,3,"[27, 2, 11, 10]",21,-1
49,12,333.5447304000263,[-0.20347222 -0.27152778],2,1,"[27, 2, 11, 10]",21,-1
50,12,334.8607445000089,[ 0.15902778 -0.30208333],11,1,"[27, 2, 11, 10]",21,-1
51,12,335.1806363000069,[-0.48541667 -0.27916667],27,0,"[27, 2, 11, 10]",21,-1
52,13,338.6398981999955,[-0.44513889 -0.27430556],22,0,"[22, 0, 7, 21]",8,-1
53,13,339.5668325999868,[ 0.09027778 -0.3125    ],7,1,"[22, 0, 7, 21]",8,-1
54,13,339.8027289999882,[-0.15625    -0.30486111],0,0,"[22, 0, 7, 21]",8,-1
55,13,340.8917368000257,[ 0.47361111 -0.27638889],21,0,"[22, 0, 7, 21]",8,-1
56,14,347.66977869998664,[-0.4625     -0.24791667],22,0,"[22, 28, 20, 2]",23,-1
57,14,348.1086741000181,[-0.14513889 -0.26527778],28,0,"[22, 28, 20, 2]",23,-1
58,14,348.74373610003386,[ 0.46458333 -0.26458333],2,1,"[22, 28, 20, 2]",23,-1
59,14,348.962635200005,[ 0.14722222 -0.28194444],20,0,"[22, 28, 20, 2]",23,-1
60,15,352.8459171000286,[-0.48680556 -0.30416667],22,0,"[22, 3, 18, 23]",13,-1
61,15,355.2398252999992,[ 0.45486111 -0.30972222],23,2,"[22, 3, 18, 23]",13,-1
62,15,355.7997153000324,[ 0.14027778 -0.32013889],18,1,"[22, 3, 18, 23]",13,-1
63,15,356.0166361000156,[-0.14652778 -0.31944444],3,0,"[22, 3, 18, 23]",13,-1
64,16,359.59982140001375,[-0.08680556 -0.33819444],22,1,"[25, 22, 21, 17]",1,-1
65,16,360.1186916999868,[ 0.47916667 -0.30416667],17,2,"[25, 22, 21, 17]",1,-1
66,16,361.0377012999961,[-0.53958333 -0.28125   ],25,0,"[25, 22, 21, 17]",1,-1
