,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
80,20,246.13888189999852,[-0.43541667 -0.31458333],24,0,"[24, 8, 10, 0]",11,-1
81,20,246.6048521000048,[-0.1875 -0.25  ],8,0,"[24, 8, 10, 0]",11,-1
82,20,248.08987400001206,[ 0.20277778 -0.22847222],10,0,"[24, 8, 10, 0]",11,-1
83,20,248.48570090001158,[ 0.42638889 -0.24722222],0,0,"[24, 8, 10, 0]",11,-1
84,21,251.107436899998,[ 0.42847222 -0.24791667],5,3,"[9, 16, 17, 5]",2,-1
85,21,255.38791830000991,[ 0.18055556 -0.24861111],17,2,"[9, 16, 17, 5]",2,-1
86,21,256.3599031000049,[-0.20138889 -0.34444444],16,1,"[9, 16, 17, 5]",2,-1
87,21,256.9598335000046,[-0.45625    -0.33611111],9,0,"[9, 16, 17, 5]",2,-1
88,22,263.779918500004,[ 0.15694444 -0.24166667],0,2,"[13, 26, 0, 3]",16,-1
89,22,265.39395779999904,[-0.43402778 -0.32638889],13,0,"[13, 26, 0, 3]",16,-1
90,22,266.3799230000004,[-0.16527778 -0.25625   ],26,0,"[13, 26, 0, 3]",16,-1
91,22,266.92975170000864,[ 0.45972222 -0.28125   ],3,0,"[13, 26, 0, 3]",16,-1
92,23,276.5008775000024,[ 0.49722222 -0.27986111],23,3,"[29, 12, 11, 23]",1,-1
93,23,293.0320833000005,[-0.46180556 -0.32152778],29,0,"[29, 12, 11, 23]",1,-1
94,23,295.12403960000665,[ 0.13958333 -0.29652778],11,1,"[29, 12, 11, 23]",1,-1
95,23,295.5777570000064,[-0.12013889 -0.37361111],12,0,"[29, 12, 11, 23]",1,-1
96,24,300.2588639000023,[-0.43194444 -0.34166667],29,0,"[29, 6, 7, 9]",25,-1
97,24,301.7549888000067,[-0.19861111 -0.27152778],6,0,"[29, 6, 7, 9]",25,-1
98,24,309.8199686000007,[ 0.20416667 -0.36666667],7,0,"[29, 6, 7, 9]",25,-1
99,24,310.32379510000465,[ 0.52916667 -0.32847222],9,0,"[29, 6, 7, 9]",25,-1
100,25,315.6819734000019,[-0.05763889 -0.32986111],13,1,"[17, 13, 25, 22]",0,-1
101,25,316.4321376000007,[ 0.39166667 -0.32013889],22,2,"[17, 13, 25, 22]",0,-1
102,25,317.57792840000184,[-0.47430556 -0.32083333],17,0,"[17, 13, 25, 22]",0,-1
103,25,318.4027722000028,[ 0.175      -0.26527778],25,0,"[17, 13, 25, 22]",0,-1
104,26,321.8708400000032,[-0.51527778 -0.27291667],29,0,"[29, 4, 5, 12]",20,-1
105,26,323.8249155000085,[ 0.45277778 -0.35833333],12,2,"[29, 4, 5, 12]",20,-1
106,26,325.1368760000041,[-0.12569444 -0.32638889],4,0,"[29, 4, 5, 12]",20,-1
107,26,325.5747803999984,[ 0.07291667 -0.29027778],5,0,"[29, 4, 5, 12]",20,-1
108,27,338.743850800005,[ 0.56111111 -0.26388889],17,3,"[27, 10, 13, 17]",21,-1
109,27,339.40483520001,[-0.09791667 -0.33680556],10,1,"[27, 10, 13, 17]",21,-1
110,27,341.8099088000017,[-0.49791667 -0.44513889],27,0,"[27, 10, 13, 17]",21,-1
111,27,342.51680009999836,[ 0.13194444 -0.31458333],13,0,"[27, 10, 13, 17]",21,-1
112,28,348.4780715000088,[ 0.12777778 -0.31666667],23,2,"[16, 0, 23, 4]",17,-1
113,28,351.1228745000117,[-0.51805556 -0.41805556],16,0,"[16, 0, 23, 4]",17,-1
114,28,351.9557790000108,[ 0.51805556 -0.40555556],4,1,"[16, 0, 23, 4]",17,-1
115,28,354.33301010000287,[-0.09444444 -0.34652778],0,0,"[16, 0, 23, 4]",17,-1
116,29,361.93006160001096,[-0.425      -0.32916667],7,0,"[7, 28, 27, 15]",8,-1
117,29,365.8660063999996,[-0.21180556 -0.28333333],28,0,"[7, 28, 27, 15]",8,-1
118,29,366.7978417999984,[ 0.46319444 -0.28819444],15,1,"[7, 28, 27, 15]",8,-1
119,29,367.28377490000275,[ 0.21736111 -0.33541667],27,0,"[7, 28, 27, 15]",8,-1
120,30,372.18893230000685,[-0.45486111 -0.28194444],17,0,"[17, 26, 20, 6]",25,0
121,30,375.15589760000876,[ 0.58541667 -0.38611111],6,2,"[17, 26, 20, 6]",25,0
122,30,376.7310018999997,[-0.10347222 -0.33194444],26,0,"[17, 26, 20, 6]",25,0
123,30,377.2717094000109,[ 0.10763889 -0.29513889],20,0,"[17, 26, 20, 6]",25,0
124,31,380.4319075000094,[ 0.57013889 -0.35069444],1,3,"[28, 5, 8, 1]",9,0
125,31,386.50587280000036,[ 0.14930556 -0.24166667],8,2,"[28, 5, 8, 1]",9,0
126,31,387.290805800003,[-0.40833333 -0.33888889],28,0,"[28, 5, 8, 1]",9,0
127,31,387.6577147000062,[-0.18819444 -0.28819444],5,0,"[28, 5, 8, 1]",9,0
128,32,395.65686640000786,[-0.12152778 -0.30625   ],22,1,"[20, 22, 18, 23]",1,0
129,32,398.2288632999989,[ 0.51736111 -0.25694444],23,2,"[20, 22, 18, 23]",1,0
130,32,398.86077959999966,[ 0.17986111 -0.32152778],18,1,"[20, 22, 18, 23]",1,0
131,32,399.4857585999998,[-0.46180556 -0.37361111],20,0,"[20, 22, 18, 23]",1,0
132,33,408.80419110000366,[-0.14236111 -0.33541667],27,1,"[9, 27, 7, 11]",21,0
133,33,409.81175910000456,[ 0.44097222 -0.24930556],11,2,"[9, 27, 7, 11]",21,0
134,33,413.3759495999984,[ 0.06111111 -0.23958333],7,1,"[9, 27, 7, 11]",21,0
135,33,413.98075750000135,[-0.41388889 -0.22430556],9,0,"[9, 27, 7, 11]",21,0
136,34,417.7299090000015,[ 0.47083333 -0.27638889],29,3,"[23, 20, 19, 29]",10,0
137,34,425.7088941000111,[ 0.11527778 -0.31597222],19,2,"[23, 20, 19, 29]",10,0
138,34,426.8098173000035,[-0.09861111 -0.36805556],20,1,"[23, 20, 19, 29]",10,0
139,34,427.4228090000106,[-0.39791667 -0.32291667],23,0,"[23, 20, 19, 29]",10,0
140,35,431.25388440000825,[-0.08402778 -0.375     ],25,1,"[10, 25, 2, 26]",3,0
141,35,435.13891429999785,[ 0.52569444 -0.26944444],26,2,"[10, 25, 2, 26]",3,0
142,35,437.2388861000072,[ 0.22083333 -0.30486111],2,1,"[10, 25, 2, 26]",3,0
143,35,437.93273680000857,[-0.41388889 -0.25763889],10,0,"[10, 25, 2, 26]",3,0
144,36,445.0379471000051,[-0.18125    -0.34930556],13,1,"[0, 13, 16, 11]",22,0
145,36,448.35477370000444,[ 0.13819444 -0.32430556],16,1,"[0, 13, 16, 11]",22,0
146,36,451.5527562000061,[ 0.44583333 -0.38472222],11,1,"[0, 13, 16, 11]",22,0
147,36,452.34580619999906,[-0.44722222 -0.29861111],0,0,"[0, 13, 16, 11]",22,0
148,37,458.3179566000035,[-0.15416667 -0.36111111],17,1,"[27, 17, 12, 7]",8,0
149,37,461.8518905000092,[-0.53611111 -0.30277778],27,0,"[27, 17, 12, 7]",8,0
150,37,463.8228633000108,[ 0.27013889 -0.28263889],12,0,"[27, 17, 12, 7]",8,0
151,37,464.2230547000072,[ 0.43888889 -0.24236111],7,0,"[27, 17, 12, 7]",8,0
152,38,474.273904200003,[-0.10208333 -0.36597222],3,1,"[5, 3, 21, 9]",15,0
153,38,485.3670018999983,[ 0.09583333 -0.37777778],21,1,"[5, 3, 21, 9]",15,0
154,38,488.86792440000863,[ 0.51805556 -0.2875    ],9,1,"[5, 3, 21, 9]",15,0
155,38,489.6817913999985,[-0.46111111 -0.31666667],5,0,"[5, 3, 21, 9]",15,0
156,39,493.0109681000031,[-0.40694444 -0.23611111],26,0,"[26, 11, 24, 5]",17,0
157,39,495.1928971000016,[-0.11319444 -0.24236111],11,0,"[26, 11, 24, 5]",17,0
158,39,496.76277590000245,[ 0.21388889 -0.22291667],24,0,"[26, 11, 24, 5]",17,0
159,39,497.3267244000017,[ 0.48888889 -0.23541667],5,0,"[26, 11, 24, 5]",17,0
160,40,501.5948844000086,[ 0.5625     -0.16111111],22,3,"[1, 5, 18, 22]",14,0
161,40,505.4518599000003,[ 0.17638889 -0.24375   ],18,2,"[1, 5, 18, 22]",14,0
162,40,506.2898631999997,[-0.43541667 -0.36319444],1,0,"[1, 5, 18, 22]",14,0
163,40,506.6456876000011,[-0.17777778 -0.28819444],5,0,"[1, 5, 18, 22]",14,0
164,42,541.4450249000074,[-0.43402778 -0.34166667],9,0,"[9, 27, 26, 23]",16,0
165,42,542.2058201000036,[ 0.49513889 -0.31597222],23,2,"[9, 27, 26, 23]",16,0
166,42,543.6070780000009,[ 0.23611111 -0.34375   ],26,1,"[9, 27, 26, 23]",16,0
167,42,544.0478788000037,[-0.21041667 -0.30416667],27,0,"[9, 27, 26, 23]",16,0
168,43,547.8668384000048,[-0.43611111 -0.38333333],19,0,"[19, 6, 2, 3]",20,0
169,43,550.8158989000076,[ 0.47569444 -0.33263889],3,2,"[19, 6, 2, 3]",20,0
170,43,551.7678482000047,[-0.10069444 -0.41666667],6,0,"[19, 6, 2, 3]",20,0
171,43,552.0457236000075,[ 0.14305556 -0.35208333],2,0,"[19, 6, 2, 3]",20,0
172,44,555.0207877000066,[ 0.25763889 -0.34166667],22,2,"[12, 3, 22, 5]",0,0
173,44,558.3028858000034,[-0.18819444 -0.37638889],3,1,"[12, 3, 22, 5]",0,0
174,44,563.9889497000113,[-0.46597222 -0.35277778],12,0,"[12, 3, 22, 5]",0,0
175,44,564.6856867000024,[ 0.40486111 -0.23402778],5,0,"[12, 3, 22, 5]",0,0
176,45,570.9158224999992,[-0.07430556 -0.29236111],18,1,"[23, 18, 26, 9]",11,0
177,45,575.81591450001,[-0.43611111 -0.32847222],23,0,"[23, 18, 26, 9]",11,0
178,45,576.4297847999987,[ 0.175      -0.33611111],26,0,"[23, 18, 26, 9]",11,0
179,45,576.7956828000024,[ 0.50833333 -0.38333333],9,0,"[23, 18, 26, 9]",11,0
180,46,582.3390775000007,[-0.49027778 -0.29930556],26,0,"[26, 17, 29, 3]",23,0
181,46,583.3077792000113,[-0.14722222 -0.33541667],17,0,"[26, 17, 29, 3]",23,0
182,46,592.0187131999992,[ 0.46111111 -0.38541667],3,1,"[26, 17, 29, 3]",23,0
183,46,593.317664400005,[ 0.26180556 -0.375     ],29,0,"[26, 17, 29, 3]",23,0
184,47,606.1950337000017,[-0.41875    -0.29513889],3,0,"[3, 4, 20, 27]",6,0
185,47,608.4438937000086,[ 0.50416667 -0.28402778],27,2,"[3, 4, 20, 27]",6,0
186,47,609.3957205000042,[-0.1125     -0.37222222],4,0,"[3, 4, 20, 27]",6,0
187,47,609.7346693,[ 0.10555556 -0.32847222],20,0,"[3, 4, 20, 27]",6,0
188,48,617.6428732000059,[ 0.21458333 -0.24513889],11,2,"[6, 7, 11, 16]",27,0
189,48,622.8208928000095,[-0.45763889 -0.29305556],6,0,"[6, 7, 11, 16]",27,0
190,48,624.3408090000012,[ 0.4625     -0.23194444],16,1,"[6, 7, 11, 16]",27,0
191,48,625.0477642000042,[-0.04097222 -0.35069444],7,0,"[6, 7, 11, 16]",27,0
192,49,628.1257675000088,[-0.13333333 -0.40069444],5,1,"[28, 5, 9, 16]",26,0
193,49,633.0031856999994,[ 0.27013889 -0.30972222],9,1,"[28, 5, 9, 16]",26,0
194,49,634.0088357000059,[ 0.52013889 -0.27777778],16,1,"[28, 5, 9, 16]",26,0
195,49,634.7707190000074,[-0.52222222 -0.37777778],28,0,"[28, 5, 9, 16]",26,0
196,50,644.6352528999996,[-0.52222222 -0.37777778],2,0,"[2, 28, 11, 16]",5,0
197,50,646.0248951000103,[ 0.25277778 -0.29166667],11,1,"[2, 28, 11, 16]",5,0
198,50,647.7968550000078,[-0.21180556 -0.35069444],28,0,"[2, 28, 11, 16]",5,0
199,50,648.3217049000086,[ 0.47152778 -0.31597222],16,0,"[2, 28, 11, 16]",5,0
200,51,651.2167450999987,[-0.42430556 -0.27708333],10,0,"[10, 22, 25, 20]",29,0
201,51,656.9478707000089,[-0.0875     -0.27222222],22,0,"[10, 22, 25, 20]",29,0
202,51,657.5037708000018,[ 0.18125    -0.27152778],25,0,"[10, 22, 25, 20]",29,0
203,51,657.9557150000037,[ 0.51180556 -0.31944444],20,0,"[10, 22, 25, 20]",29,0
204,52,665.0557458000112,[-0.46666667 -0.34166667],19,0,"[19, 4, 11, 14]",24,0
205,52,665.6708559000108,[ 0.18333333 -0.34930556],11,1,"[19, 4, 11, 14]",24,0
206,52,667.3839211000013,[-0.08819444 -0.36041667],4,0,"[19, 4, 11, 14]",24,0
207,52,667.9937931000022,[ 0.45972222 -0.33125   ],14,0,"[19, 4, 11, 14]",24,0
208,53,673.0919539000024,[ 0.58055556 -0.35277778],2,3,"[11, 3, 17, 2]",28,0
209,53,677.4961141000094,[-0.43055556 -0.30347222],11,0,"[11, 3, 17, 2]",28,0
210,53,678.1037572000059,[-0.2        -0.30277778],3,0,"[11, 3, 17, 2]",28,0
211,53,678.571749499999,[ 0.15902778 -0.26736111],17,0,"[11, 3, 17, 2]",28,0
212,54,680.8688029000041,[-0.39791667 -0.24166667],17,0,"[17, 15, 1, 0]",13,0
213,54,686.6589303000073,[ 0.46875    -0.30347222],0,2,"[17, 15, 1, 0]",13,0
214,54,695.0518840000004,[ 0.06527778 -0.28472222],1,1,"[17, 15, 1, 0]",13,0
215,54,695.3987718999997,[-0.10486111 -0.33819444],15,0,"[17, 15, 1, 0]",13,0
216,55,698.7957488000102,[-0.47430556 -0.33611111],26,0,"[26, 25, 14, 5]",2,0
217,55,706.3429026000085,[-0.15625    -0.32291667],25,0,"[26, 25, 14, 5]",2,0
218,55,707.914864300008,[ 0.51875 -0.275  ],5,1,"[26, 25, 14, 5]",2,0
219,55,708.3787081000046,[ 0.30416667 -0.28680556],14,0,"[26, 25, 14, 5]",2,0
220,56,712.7389366999996,[-0.49583333 -0.31527778],17,0,"[17, 13, 16, 8]",19,0
221,56,717.4908746000001,[ 0.46527778 -0.25972222],8,2,"[17, 13, 16, 8]",19,0
222,56,718.0987204999983,[ 0.21805556 -0.33541667],16,1,"[17, 13, 16, 8]",19,0
223,56,718.5757538000034,[-0.09513889 -0.35347222],13,0,"[17, 13, 16, 8]",19,0
224,57,723.1249844999984,[ 0.20486111 -0.28541667],28,2,"[29, 4, 28, 20]",18,0
225,57,728.4248481000104,[-0.18472222 -0.29583333],4,1,"[29, 4, 28, 20]",18,0
226,57,729.2228312000079,[ 0.49861111 -0.31041667],20,1,"[29, 4, 28, 20]",18,0
227,57,730.0037012000103,[-0.45763889 -0.35208333],29,0,"[29, 4, 28, 20]",18,0
228,58,732.5168753000034,[ 0.15277778 -0.24375   ],29,2,"[21, 27, 29, 19]",12,0
229,58,741.6808065000077,[ 0.43541667 -0.24444444],19,2,"[21, 27, 29, 19]",12,0
230,58,742.6277797000075,[-0.47083333 -0.3875    ],21,0,"[21, 27, 29, 19]",12,0
231,58,743.155786400006,[-0.19652778 -0.31527778],27,0,"[21, 27, 29, 19]",12,0
232,59,746.39278010001,[ 0.48125    -0.21944444],26,3,"[28, 21, 25, 26]",4,0
233,59,751.3439078000083,[ 0.25972222 -0.34930556],25,2,"[28, 21, 25, 26]",4,0
234,59,752.9568907000066,[-0.16597222 -0.40972222],21,1,"[28, 21, 25, 26]",4,0
235,59,753.4797436000081,[-0.44027778 -0.38541667],28,0,"[28, 21, 25, 26]",4,0
236,60,764.1907446000114,[ 0.56805556 -0.26944444],8,3,"[9, 27, 15, 8]",7,0
237,60,769.5768965000025,[-0.45902778 -0.37013889],9,0,"[9, 27, 15, 8]",7,0
238,60,770.7198567000014,[ 0.15625    -0.30208333],15,1,"[9, 27, 15, 8]",7,0
239,60,774.8807891000033,[-0.15972222 -0.32291667],27,0,"[9, 27, 15, 8]",7,0
240,61,789.2708508000069,[-0.52361111 -0.32847222],19,0,"[19, 23, 26, 15]",11,1
241,61,791.9468828000099,[ 0.48958333 -0.27569444],15,2,"[19, 23, 26, 15]",11,1
242,61,796.2648419000034,[ 0.10902778 -0.33402778],26,1,"[19, 23, 26, 15]",11,1
243,61,796.6657064000028,[-0.13402778 -0.36736111],23,0,"[19, 23, 26, 15]",11,1
244,62,800.0779171000031,[-0.13541667 -0.31388889],2,1,"[22, 2, 20, 13]",28,1
245,62,808.2908492999995,[ 0.09791667 -0.29166667],20,1,"[22, 2, 20, 13]",28,1
246,62,809.0286882000073,[-0.39305556 -0.34166667],22,0,"[22, 2, 20, 13]",28,1
247,62,809.7577003000042,[ 0.46736111 -0.25208333],13,0,"[22, 2, 20, 13]",28,1
248,63,821.5208491000085,[ 0.46666667 -0.26041667],13,3,"[11, 12, 17, 13]",21,1
249,63,825.6209214000119,[-0.08541667 -0.26111111],12,1,"[11, 12, 17, 13]",21,1
250,63,826.2117857999983,[ 0.19305556 -0.19791667],17,1,"[11, 12, 17, 13]",21,1
251,63,827.0018573999987,[-0.44583333 -0.27777778],11,0,"[11, 12, 17, 13]",21,1
252,64,830.538849900011,[-0.11597222 -0.25833333],23,1,"[20, 23, 9, 14]",15,1
253,64,833.3817559000017,[ 0.54236111 -0.26527778],14,2,"[20, 23, 9, 14]",15,1
254,64,834.5918109000049,[-0.45902778 -0.35833333],20,0,"[20, 23, 9, 14]",15,1
255,64,835.155815200007,[ 0.12708333 -0.32222222],9,0,"[20, 23, 9, 14]",15,1
256,65,837.3125132999994,[ 0.14027778 -0.32291667],23,2,"[3, 18, 23, 16]",6,1
257,65,839.0778919000004,[ 0.49861111 -0.30208333],16,2,"[3, 18, 23, 16]",6,1
258,65,846.5228409000119,[-0.41944444 -0.29166667],3,0,"[3, 18, 23, 16]",6,1
259,65,846.8867507000105,[-0.25416667 -0.27430556],18,0,"[3, 18, 23, 16]",6,1
260,66,851.8518152000033,[ 0.14722222 -0.2625    ],10,2,"[16, 7, 10, 26]",24,1
261,66,858.9367454000021,[-0.49097222 -0.31944444],16,0,"[16, 7, 10, 26]",24,1
262,66,859.720705300002,[ 0.43263889 -0.26805556],26,1,"[16, 7, 10, 26]",24,1
263,66,860.5346792000055,[-0.11319444 -0.36875   ],7,0,"[16, 7, 10, 26]",24,1
264,67,865.0249388000084,[ 0.58333333 -0.30347222],23,3,"[6, 5, 3, 23]",18,1
265,67,866.8328724000021,[ 0.16944444 -0.32986111],3,2,"[6, 5, 3, 23]",18,1
266,67,870.6598119000118,[-0.47222222 -0.32916667],6,0,"[6, 5, 3, 23]",18,1
267,67,871.0917522000091,[-0.22986111 -0.27847222],5,0,"[6, 5, 3, 23]",18,1
268,68,873.3579238000093,[ 0.12708333 -0.23333333],12,2,"[27, 9, 12, 18]",29,1
269,68,875.8507406999997,[ 0.45138889 -0.275     ],18,2,"[27, 9, 12, 18]",29,1
270,68,877.0487848000048,[-0.48055556 -0.3375    ],27,0,"[27, 9, 12, 18]",29,1
271,68,877.5707937000116,[-0.16875    -0.28263889],9,0,"[27, 9, 12, 18]",29,1
272,69,880.0983074000105,[-0.16875    -0.28263889],25,1,"[7, 25, 27, 18]",4,1
273,69,881.0298361000023,[ 0.08402778 -0.26736111],27,1,"[7, 25, 27, 18]",4,1
274,69,882.6307984000014,[ 0.44861111 -0.35625   ],18,1,"[7, 25, 27, 18]",4,1
275,69,883.7527072000084,[-0.43194444 -0.34513889],7,0,"[7, 25, 27, 18]",4,1
276,70,889.7928126000043,[-0.67013889 -0.32847222],17,0,"[17, 13, 0, 7]",14,1
277,70,891.920910300003,[ 0.47291667 -0.33125   ],7,2,"[17, 13, 0, 7]",14,1
278,70,894.292783500001,[ 0.08125    -0.30833333],0,1,"[17, 13, 0, 7]",14,1
