,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
0,0,50.966979999968316,[-0.22986111 -0.29722222],8,1,"[29, 8, 21, 18]",15,-1
1,0,51.54096060001757,[ 0.30069444 -0.26666667],21,1,"[29, 8, 21, 18]",15,-1
2,0,52.25993459997699,[ 0.44236111 -0.28819444],18,1,"[29, 8, 21, 18]",15,-1
3,0,52.922819199971855,[-0.49513889 -0.28194444],29,0,"[29, 8, 21, 18]",15,-1
4,1,56.11899300001096,[-0.46875    -0.30208333],13,0,"[13, 26, 20, 25]",2,-1
5,1,56.77684020000743,[ 0.49375    -0.30763889],25,2,"[13, 26, 20, 25]",2,-1
6,1,57.338868999970146,[-0.17986111 -0.32430556],26,0,"[13, 26, 20, 25]",2,-1
7,1,57.597830899991095,[ 0.15625    -0.31736111],20,0,"[13, 26, 20, 25]",2,-1
8,2,60.42995570000494,[ 0.46180556 -0.29097222],11,3,"[5, 23, 15, 11]",24,-1
9,2,61.28594749997137,[-0.50694444 -0.27152778],5,0,"[5, 23, 15, 11]",24,-1
10,2,62.11487769999076,[-0.14861111 -0.28472222],23,0,"[5, 23, 15, 11]",24,-1
11,2,62.36069940001471,[ 0.09305556 -0.28888889],15,0,"[5, 23, 15, 11]",24,-1
12,3,65.79793529998278,[ 0.13055556 -0.33472222],4,2,"[2, 1, 4, 12]",10,-1
13,3,66.18484589998843,[ 0.52083333 -0.28194444],12,2,"[2, 1, 4, 12]",10,-1
14,3,66.84307249996345,[-0.53194444 -0.26527778],2,0,"[2, 1, 4, 12]",10,-1
15,3,67.09180150000611,[-0.16319444 -0.28541667],1,0,"[2, 1, 4, 12]",10,-1
16,4,69.24500880000414,[ 0.51111111 -0.24097222],29,3,"[16, 19, 26, 29]",4,-1
17,4,70.7578944999841,[ 0.22916667 -0.27361111],26,2,"[16, 19, 26, 29]",4,-1
18,4,71.42487399996025,[-0.48402778 -0.26805556],16,0,"[16, 19, 26, 29]",4,-1
19,4,71.66481689998182,[-0.10833333 -0.27291667],19,0,"[16, 19, 26, 29]",4,-1
20,5,75.3188322999631,[ 0.50208333 -0.32291667],22,3,"[16, 14, 29, 22]",27,-1
21,5,76.04280890000518,[-0.4875     -0.32291667],16,0,"[16, 14, 29, 22]",27,-1
22,5,76.6888802999747,[-0.1125  -0.31875],14,0,"[16, 14, 29, 22]",27,-1
23,5,76.93782039999496,[ 0.19027778 -0.31111111],29,0,"[16, 14, 29, 22]",27,-1
24,6,80.5968453999958,[-0.17430556 -0.29097222],29,1,"[20, 29, 2, 15]",12,-1
25,6,81.87887179997051,[ 0.47361111 -0.30138889],15,2,"[20, 29, 2, 15]",12,-1
26,6,82.53563940001186,[-0.49722222 -0.26666667],20,0,"[20, 29, 2, 15]",12,-1
27,6,82.79678839998087,[ 0.04722222 -0.275     ],2,0,"[20, 29, 2, 15]",12,-1
28,7,85.52491539996117,[-0.17847222 -0.26666667],29,1,"[2, 29, 0, 28]",22,-1
29,7,86.46684770000866,[-0.49652778 -0.30069444],2,0,"[2, 29, 0, 28]",22,-1
30,7,87.06285399995977,[ 0.43958333 -0.32916667],28,1,"[2, 29, 0, 28]",22,-1
31,7,87.29973199998494,[ 0.0875     -0.31805556],0,0,"[2, 29, 0, 28]",22,-1
32,8,89.01288930000737,[ 0.5125     -0.32777778],22,3,"[14, 16, 1, 22]",11,-1
33,8,89.78182209999068,[-0.50833333 -0.26666667],14,0,"[14, 16, 1, 22]",11,-1
34,8,90.19272220000857,[ 0.18194444 -0.27083333],1,1,"[14, 16, 1, 22]",11,-1
35,8,90.42573799996171,[-0.22013889 -0.26111111],16,0,"[14, 16, 1, 22]",11,-1
36,9,95.4309373999713,[-0.44305556 -0.27638889],15,0,"[15, 24, 7, 19]",14,-1
37,9,95.90980859997217,[ 0.16111111 -0.30694444],7,1,"[15, 24, 7, 19]",14,-1
38,9,96.25970719999168,[-0.20902778 -0.29861111],24,0,"[15, 24, 7, 19]",14,-1
39,9,96.65272519999417,[ 0.47013889 -0.30902778],19,0,"[15, 24, 7, 19]",14,-1
40,10,101.93992069998058,[ 0.49027778 -0.33263889],21,3,"[28, 18, 2, 21]",20,-1
41,10,102.3778156999615,[-0.175      -0.27986111],18,1,"[28, 18, 2, 21]",20,-1
42,10,102.75377229996957,[ 0.26180556 -0.29027778],2,1,"[28, 18, 2, 21]",20,-1
43,10,103.19279359997017,[-0.53819444 -0.17152778],28,0,"[28, 18, 2, 21]",20,-1
44,11,105.3879137999611,[ 0.10555556 -0.2375    ],6,2,"[16, 1, 6, 14]",5,-1
45,11,106.3497658999986,[ 0.475      -0.29583333],14,2,"[16, 1, 6, 14]",5,-1
46,11,107.00289959996007,[-0.50972222 -0.22361111],16,0,"[16, 1, 6, 14]",5,-1
47,11,107.21578450000379,[-0.16736111 -0.23680556],1,0,"[16, 1, 6, 14]",5,-1
48,12,110.5859555999632,[ 0.46736111 -0.28611111],16,3,"[19, 3, 1, 16]",25,-1
49,12,111.23777070001233,[-0.48263889 -0.27708333],19,0,"[19, 3, 1, 16]",25,-1
50,12,111.59391029999824,[-0.15069444 -0.26805556],3,0,"[19, 3, 1, 16]",25,-1
51,12,111.84687339997618,[ 0.17013889 -0.27430556],1,0,"[19, 3, 1, 16]",25,-1
52,13,114.13585139997303,[ 0.25416667 -0.30972222],0,2,"[16, 7, 0, 13]",1,-1
53,13,114.78693890001159,[-0.26666667 -0.30902778],7,1,"[16, 7, 0, 13]",1,-1
54,13,115.54581199999666,[-0.41666667 -0.28194444],16,0,"[16, 7, 0, 13]",1,-1
55,13,115.94075539999176,[ 0.38402778 -0.35833333],13,0,"[16, 7, 0, 13]",1,-1
56,14,119.19082989997696,[ 0.42083333 -0.27569444],5,3,"[22, 29, 15, 5]",18,-1
57,14,120.23888429999352,[-0.15833333 -0.28541667],29,1,"[22, 29, 15, 5]",18,-1
58,14,120.51078519999282,[ 0.15       -0.29861111],15,1,"[22, 29, 15, 5]",18,-1
59,14,120.85178600001382,[-0.55625    -0.27916667],22,0,"[22, 29, 15, 5]",18,-1
60,15,123.21088939998299,[-0.56944444 -0.28611111],22,0,"[22, 20, 10, 8]",7,-1
61,15,123.85390479996568,[ 0.47291667 -0.31666667],8,2,"[22, 20, 10, 8]",7,-1
62,15,124.57774480001535,[ 0.13055556 -0.31388889],10,1,"[22, 20, 10, 8]",7,-1
63,15,124.80373919999693,[-0.14722222 -0.325     ],20,0,"[22, 20, 10, 8]",7,-1
64,16,126.61578310001642,[ 0.11388889 -0.29861111],6,2,"[23, 3, 6, 13]",26,-1
65,16,127.81186139996862,[-0.17569444 -0.31458333],3,1,"[23, 3, 6, 13]",26,-1
66,16,128.4127809999627,[ 0.45763889 -0.29166667],13,1,"[23, 3, 6, 13]",26,-1
67,16,128.76374239998404,[-0.45972222 -0.34305556],23,0,"[23, 3, 6, 13]",26,-1
68,17,130.95894679997582,[ 0.43958333 -0.27777778],7,3,"[10, 9, 26, 7]",23,-1
69,17,131.312835299992,[-0.18888889 -0.32777778],9,1,"[10, 9, 26, 7]",23,-1
70,17,131.72686549997889,[ 0.19791667 -0.30902778],26,1,"[10, 9, 26, 7]",23,-1
71,17,132.04778869997244,[-0.50694444 -0.32291667],10,0,"[10, 9, 26, 7]",23,-1
72,18,133.86392639996484,[ 0.10763889 -0.30763889],3,2,"[7, 24, 3, 0]",29,-1
73,18,134.84883929998614,[ 0.41666667 -0.26527778],0,2,"[7, 24, 3, 0]",29,-1
74,18,135.4818995000096,[-0.44375    -0.33541667],7,0,"[7, 24, 3, 0]",29,-1
75,18,135.66583670000546,[-0.13888889 -0.32291667],24,0,"[7, 24, 3, 0]",29,-1
76,19,139.80984679999528,[ 0.46805556 -0.25902778],23,3,"[22, 27, 14, 23]",0,-1
77,19,140.53789119998692,[-0.46388889 -0.33125   ],22,0,"[22, 27, 14, 23]",0,-1
78,19,140.91278369998327,[ 0.06736111 -0.3125    ],14,1,"[22, 27, 14, 23]",0,-1
79,19,141.1797799000051,[-0.28125    -0.31527778],27,0,"[22, 27, 14, 23]",0,-1
80,20,145.09290669998154,[-0.46597222 -0.31597222],6,0,"[6, 21, 18, 19]",9,-1
81,20,146.15176169999177,[ 0.24513889 -0.30486111],18,1,"[6, 21, 18, 19]",9,-1
82,20,146.41476419998799,[ 0.46944444 -0.26388889],19,1,"[6, 21, 18, 19]",9,-1
83,20,147.21382959996117,[-0.06944444 -0.27083333],21,0,"[6, 21, 18, 19]",9,-1
84,21,149.4419751999667,[ 0.10833333 -0.275     ],26,2,"[16, 29, 26, 9]",3,-1
85,21,151.1158764999709,[-0.51458333 -0.30763889],16,0,"[16, 29, 26, 9]",3,-1
86,21,151.77192889997968,[-0.19444444 -0.32916667],29,0,"[16, 29, 26, 9]",3,-1
87,21,152.50180939998245,[ 0.42569444 -0.28888889],9,0,"[16, 29, 26, 9]",3,-1
88,22,154.63984229997732,[ 0.16458333 -0.29166667],9,2,"[12, 23, 9, 1]",6,-1
89,22,155.11374629999045,[ 0.48125    -0.27013889],1,2,"[12, 23, 9, 1]",6,-1
90,22,156.10287339997012,[-0.18472222 -0.32430556],23,1,"[12, 23, 9, 1]",6,-1
91,22,156.37674500001594,[-0.42083333 -0.32847222],12,0,"[12, 23, 9, 1]",6,-1
92,23,158.30192009999882,[ 0.15555556 -0.29305556],9,2,"[3, 14, 9, 22]",16,-1
93,23,159.40290400001686,[-0.23333333 -0.32222222],14,1,"[3, 14, 9, 22]",16,-1
94,23,159.9528738000081,[ 0.46458333 -0.29583333],22,1,"[3, 14, 9, 22]",16,-1
95,23,160.54886739997892,[-0.45902778 -0.34305556],3,0,"[3, 14, 9, 22]",16,-1
96,24,165.6759087999817,[-0.09236111 -0.27222222],9,1,"[18, 9, 12, 10]",13,-1
97,24,166.79793880000943,[-0.51319444 -0.25347222],18,0,"[18, 9, 12, 10]",13,-1
98,24,167.24087569996482,[ 0.41319444 -0.28541667],10,1,"[18, 9, 12, 10]",13,-1
99,24,167.57778210000833,[ 0.11805556 -0.28611111],12,0,"[18, 9, 12, 10]",13,-1
100,25,170.02989050000906,[ 0.46597222 -0.23611111],16,3,"[6, 21, 18, 16]",28,-1
101,25,170.77591719996417,[-0.50902778 -0.27847222],6,0,"[6, 21, 18, 16]",28,-1
102,25,171.30279839999275,[-0.09097222 -0.28055556],21,0,"[6, 21, 18, 16]",28,-1
103,25,171.55479610001203,[ 0.19861111 -0.27777778],18,0,"[6, 21, 18, 16]",28,-1
104,26,174.25284019997343,[-0.16736111 -0.27361111],24,1,"[17, 24, 15, 3]",19,-1
105,26,174.7978886999772,[-0.54583333 -0.2875    ],17,0,"[17, 24, 15, 3]",19,-1
106,26,175.29480169998715,[ 0.52152778 -0.25902778],3,1,"[17, 24, 15, 3]",19,-1
107,26,175.527042599977,[ 0.21180556 -0.2875    ],15,0,"[17, 24, 15, 3]",19,-1
108,27,177.9830016999622,[-0.50694444 -0.25763889],12,0,"[12, 23, 9, 1]",21,-1
109,27,179.16792929999065,[-0.07916667 -0.27708333],23,0,"[12, 23, 9, 1]",21,-1
110,27,179.80279849999351,[ 0.47569444 -0.28611111],1,1,"[12, 23, 9, 1]",21,-1
111,27,180.03381079999963,[ 0.22708333 -0.29444444],9,0,"[12, 23, 9, 1]",21,-1
112,28,184.2708354999777,[-0.47291667 -0.26041667],29,0,"[29, 23, 24, 12]",8,-1
113,28,185.24292039999273,[ 0.46527778 -0.25      ],12,2,"[29, 23, 24, 12]",8,-1
114,28,185.84881110000424,[-0.13194444 -0.25972222],23,0,"[29, 23, 24, 12]",8,-1
115,28,186.08682399999816,[ 0.23194444 -0.25347222],24,0,"[29, 23, 24, 12]",8,-1
116,29,190.52003049995983,[-0.13263889 -0.26319444],26,1,"[5, 26, 28, 13]",17,-1
117,29,190.8977756999666,[ 0.49791667 -0.29791667],13,2,"[5, 26, 28, 13]",17,-1
118,29,191.10985020000953,[ 0.16736111 -0.28819444],28,1,"[5, 26, 28, 13]",17,-1
119,29,191.51675319997594,[-0.43472222 -0.2       ],5,0,"[5, 26, 28, 13]",17,-1
120,30,194.24698799999896,[-0.09861111 -0.2125    ],10,1,"[7, 10, 16, 26]",12,0
121,30,196.5759410999599,[-0.44861111 -0.1875    ],7,0,"[7, 10, 16, 26]",12,0
122,30,197.0718298999709,[ 0.30763889 -0.25416667],16,0,"[7, 10, 16, 26]",12,0
123,30,197.37881500000367,[ 0.62986111 -0.25902778],26,0,"[7, 10, 16, 26]",12,0
124,31,202.89595330000157,[ 0.20902778 -0.25763889],23,2,"[22, 2, 23, 26]",20,0
125,31,203.52392770000733,[-0.52361111 -0.28611111],22,0,"[22, 2, 23, 26]",20,0
126,31,203.82072760001756,[-0.22361111 -0.27083333],2,0,"[22, 2, 23, 26]",20,0
127,31,204.22887250001077,[ 0.50347222 -0.28402778],26,0,"[22, 2, 23, 26]",20,0
128,32,205.7239469999913,[ 0.16319444 -0.25347222],29,2,"[12, 7, 29, 9]",10,0
129,32,206.39279760001227,[-0.55       -0.20972222],12,0,"[12, 7, 29, 9]",10,0
130,32,207.7679594999645,[-0.19166667 -0.29097222],7,0,"[12, 7, 29, 9]",10,0
131,32,208.0357852000161,[ 0.37361111 -0.27083333],9,0,"[12, 7, 29, 9]",10,0
132,33,211.08184359996812,[-0.49166667 -0.24791667],3,0,"[3, 6, 16, 10]",18,0
133,33,212.12489809998078,[ 0.50347222 -0.26180556],10,2,"[3, 6, 16, 10]",18,0
134,33,212.53177499998128,[-0.07916667 -0.275     ],6,0,"[3, 6, 16, 10]",18,0
135,33,212.78878810000606,[ 0.19583333 -0.27291667],16,0,"[3, 6, 16, 10]",18,0
136,34,215.2909137000097,[-0.16805556 -0.26944444],26,1,"[2, 26, 19, 21]",6,0
137,34,216.88289870001609,[-0.45208333 -0.21388889],2,0,"[2, 26, 19, 21]",6,0
138,34,217.27872760000173,[ 0.17986111 -0.3       ],19,0,"[2, 26, 19, 21]",6,0
