,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
0,0,16.82205050002085,[-0.50416667 -0.27708333],7,0,"[7, 6, 23, 26]",15,-1
1,0,20.1409184000222,[-0.19166667 -0.29027778],6,0,"[7, 6, 23, 26]",15,-1
2,0,23.386938499985263,[ 0.56805556 -0.30555556],26,1,"[7, 6, 23, 26]",15,-1
3,0,24.28485210001236,[ 0.19652778 -0.31041667],23,0,"[7, 6, 23, 26]",15,-1
4,1,28.502019900013693,[ 0.16319444 -0.29583333],23,2,"[5, 10, 23, 24]",22,-1
5,1,37.93290210003033,[-0.175      -0.27222222],10,1,"[5, 10, 23, 24]",22,-1
6,1,39.82984760002,[ 0.52916667 -0.28541667],24,1,"[5, 10, 23, 24]",22,-1
7,1,41.04084770003101,[-0.54236111 -0.26597222],5,0,"[5, 10, 23, 24]",22,-1
8,2,44.48988449998433,[-0.52430556 -0.28819444],7,0,"[7, 19, 29, 8]",0,-1
9,2,49.335891199996695,[ 0.49930556 -0.30277778],8,2,"[7, 19, 29, 8]",0,-1
10,2,50.9568684999831,[-0.1625     -0.29930556],19,0,"[7, 19, 29, 8]",0,-1
11,2,52.04386480001267,[ 0.16458333 -0.30625   ],29,0,"[7, 19, 29, 8]",0,-1
12,3,66.22700790001545,[ 0.50486111 -0.29375   ],9,3,"[22, 20, 4, 9]",23,-1
13,3,67.57789910002612,[-0.49236111 -0.27430556],22,0,"[22, 20, 4, 9]",23,-1
14,3,68.67994810000528,[ 0.16666667 -0.28333333],4,1,"[22, 20, 4, 9]",23,-1
15,3,69.42685540003004,[-0.15763889 -0.28819444],20,0,"[22, 20, 4, 9]",23,-1
16,4,74.31703269999707,[ 0.54375    -0.32430556],29,3,"[20, 11, 27, 29]",21,-1
17,4,76.76697050000075,[-0.52708333 -0.27152778],20,0,"[20, 11, 27, 29]",21,-1
18,4,78.64889459998813,[-0.17638889 -0.29652778],11,0,"[20, 11, 27, 29]",21,-1
19,4,79.68887010001345,[ 0.15208333 -0.31458333],27,0,"[20, 11, 27, 29]",21,-1
20,5,84.21495990001131,[-0.19166667 -0.29791667],28,1,"[0, 28, 26, 17]",2,-1
21,5,87.36996580002597,[ 0.175      -0.30277778],26,1,"[0, 28, 26, 17]",2,-1
22,5,89.32984050002415,[-0.54861111 -0.28611111],0,0,"[0, 28, 26, 17]",2,-1
