,trial,click_time,click_pos,clicked_stim,clicked_stim_pos,candidate_stims,target_stim,iteration
77,19,636.4265844998881,[-0.43055556 -0.28333333],9,0,"[9, 3, 22, 21]",24,-1
78,19,637.6824046999682,[ 0.22361111 -0.28680556],22,1,"[9, 3, 22, 21]",24,-1
79,19,637.9785547000356,[-0.15347222 -0.28194444],3,0,"[9, 3, 22, 21]",24,-1
80,20,641.1865028999746,[ 0.23958333 -0.2875    ],28,2,"[15, 17, 28, 21]",26,-1
81,20,643.4506479999982,[-0.125      -0.27569444],17,1,"[15, 17, 28, 21]",26,-1
82,20,643.8344177999534,[-0.53263889 -0.27083333],15,0,"[15, 17, 28, 21]",26,-1
83,20,644.3546058000065,[ 0.51805556 -0.28611111],21,0,"[15, 17, 28, 21]",26,-1
84,21,646.7704654999543,[ 0.20555556 -0.28402778],22,2,"[2, 12, 22, 3]",14,-1
85,21,648.9545422999654,[ 0.46666667 -0.28958333],3,2,"[2, 12, 22, 3]",14,-1
86,21,649.6183723998256,[-0.43333333 -0.26736111],2,0,"[2, 12, 22, 3]",14,-1
87,21,649.9783439999446,[-0.25902778 -0.27083333],12,0,"[2, 12, 22, 3]",14,-1
88,22,655.570636899909,[-0.19583333 -0.25625   ],28,1,"[25, 28, 14, 23]",9,-1
89,22,661.7785394999664,[ 0.25694444 -0.29930556],14,1,"[25, 28, 14, 23]",9,-1
90,22,662.082404699875,[ 0.49305556 -0.30486111],23,1,"[25, 28, 14, 23]",9,-1
91,22,662.5223773999605,[-0.55972222 -0.26944444],25,0,"[25, 28, 14, 23]",9,-1
92,23,665.3305106000043,[ 0.46805556 -0.31458333],24,3,"[0, 22, 3, 24]",12,-1
93,23,667.9225335998926,[ 0.08333333 -0.29791667],3,2,"[0, 22, 3, 24]",12,-1
94,23,668.7385589999612,[-0.42986111 -0.28472222],0,0,"[0, 22, 3, 24]",12,-1
95,23,668.9625964998268,[-0.18611111 -0.29097222],22,0,"[0, 22, 3, 24]",12,-1
96,24,674.1145601999015,[ 0.50486111 -0.33402778],6,3,"[12, 20, 8, 6]",7,-1
97,24,677.0506614998449,[ 0.20069444 -0.32291667],8,2,"[12, 20, 8, 6]",7,-1
98,24,678.6424859999679,[-0.24722222 -0.29583333],20,1,"[12, 20, 8, 6]",7,-1
99,24,678.9223678999115,[-0.46805556 -0.28055556],12,0,"[12, 20, 8, 6]",7,-1
100,25,683.6905087998603,[-0.49236111 -0.29583333],25,0,"[25, 26, 1, 23]",10,-1
101,25,684.5065564999823,[ 0.55069444 -0.33194444],23,2,"[25, 26, 1, 23]",10,-1
102,25,685.5864211998414,[-0.07291667 -0.31666667],26,0,"[25, 26, 1, 23]",10,-1
103,25,685.8103249999695,[ 0.18125    -0.32708333],1,0,"[25, 26, 1, 23]",10,-1
104,26,690.4185359999537,[ 0.49305556 -0.31111111],27,3,"[2, 12, 13, 27]",8,-1
105,26,694.6747371000238,[-0.12708333 -0.27569444],12,1,"[2, 12, 13, 27]",8,-1
106,26,695.8264748000074,[ 0.24027778 -0.27361111],13,1,"[2, 12, 13, 27]",8,-1
107,26,696.2663428999949,[-0.55       -0.24444444],2,0,"[2, 12, 13, 27]",8,-1
108,27,704.3865493999328,[-0.50277778 -0.30138889],18,0,"[18, 21, 17, 9]",5,-1
109,27,706.1864938000217,[ 0.12430556 -0.30277778],17,1,"[18, 21, 17, 9]",5,-1
110,27,706.4503556999844,[ 0.37847222 -0.30833333],9,1,"[18, 21, 17, 9]",5,-1
111,27,706.7944145998918,[-0.31041667 -0.28194444],21,0,"[18, 21, 17, 9]",5,-1
112,28,715.938530099811,[-0.52083333 -0.25972222],7,0,"[7, 16, 1, 22]",6,-1
113,28,717.354557499988,[ 0.19027778 -0.275     ],1,1,"[7, 16, 1, 22]",6,-1
114,28,717.6902856999077,[-0.0375     -0.27361111],16,0,"[7, 16, 1, 22]",6,-1
115,28,718.050339399837,[ 0.55694444 -0.28402778],22,0,"[7, 16, 1, 22]",6,-1
116,29,721.3464930998161,[ 0.19722222 -0.29027778],2,2,"[15, 23, 2, 9]",11,-1
117,29,722.5464688998181,[-0.45625    -0.30277778],15,0,"[15, 23, 2, 9]",11,-1
118,29,723.2344279999379,[-0.18680556 -0.30694444],23,0,"[15, 23, 2, 9]",11,-1
119,29,723.802387899952,[ 0.51180556 -0.30416667],9,0,"[15, 23, 2, 9]",11,-1
120,30,731.8105357999448,[ 0.16388889 -0.29166667],0,2,"[3, 27, 0, 9]",6,0
121,30,734.6024700000416,[-0.46527778 -0.25833333],3,0,"[3, 27, 0, 9]",6,0
122,30,734.8822878999636,[-0.10972222 -0.25902778],27,0,"[3, 27, 0, 9]",6,0
123,30,735.2343354998156,[ 0.6625     -0.27847222],9,0,"[3, 27, 0, 9]",6,0
124,31,737.9944609999657,[ 0.13611111 -0.26527778],14,2,"[27, 8, 14, 10]",25,0
125,31,739.2023589999881,[-0.25416667 -0.26527778],8,1,"[27, 8, 14, 10]",25,0
126,31,739.8823702998925,[-0.41458333 -0.25416667],27,0,"[27, 8, 14, 10]",25,0
127,31,740.4583850998897,[ 0.65       -0.25972222],10,0,"[27, 8, 14, 10]",25,0
128,32,746.5144694999326,[-0.46458333 -0.28402778],15,0,"[15, 1, 5, 22]",26,0
129,32,747.4264081998263,[-0.19722222 -0.28402778],1,0,"[15, 1, 5, 22]",26,0
130,32,748.4264934998937,[ 0.45972222 -0.29027778],22,1,"[15, 1, 5, 22]",26,0
131,32,748.8182780998759,[ 0.2625     -0.28819444],5,0,"[15, 1, 5, 22]",26,0
132,33,755.3224621999543,[ 0.21736111 -0.29305556],18,2,"[0, 9, 18, 5]",4,0
133,33,757.0183520999271,[-0.27638889 -0.27569444],9,1,"[0, 9, 18, 5]",4,0
134,33,757.258349099895,[-0.39375    -0.27430556],0,0,"[0, 9, 18, 5]",4,0
135,33,758.1543407000136,[ 0.50972222 -0.29236111],5,0,"[0, 9, 18, 5]",4,0
136,34,760.6105354998726,[-0.19652778 -0.24027778],20,1,"[26, 20, 7, 17]",19,0
137,34,764.0264092998113,[ 0.41666667 -0.30972222],17,2,"[26, 20, 7, 17]",19,0
138,34,765.4503879998811,[ 0.25138889 -0.28263889],7,1,"[26, 20, 7, 17]",19,0
139,34,765.9863609999884,[-0.40347222 -0.24444444],26,0,"[26, 20, 7, 17]",19,0
140,35,770.0744526998606,[-0.53125    -0.27430556],10,0,"[10, 19, 1, 15]",16,0
141,35,770.6664226998109,[-0.18611111 -0.28333333],19,0,"[10, 19, 1, 15]",16,0
142,35,772.1623410999309,[ 0.42777778 -0.29583333],15,1,"[10, 19, 1, 15]",16,0
143,35,772.6583467999008,[ 0.08541667 -0.27638889],1,0,"[10, 19, 1, 15]",16,0
144,36,778.9225305998698,[-0.55208333 -0.28263889],2,0,"[2, 17, 22, 14]",13,0
145,36,782.5784928000066,[ 0.44513889 -0.30555556],14,2,"[2, 17, 22, 14]",13,0
146,36,783.6505225999281,[ 0.08819444 -0.30763889],22,1,"[2, 17, 22, 14]",13,0
147,36,783.874446899863,[-0.2875     -0.28888889],17,0,"[2, 17, 22, 14]",13,0
148,37,788.4026124000084,[ 0.53194444 -0.33541667],14,3,"[16, 4, 11, 14]",10,0
149,37,789.0903668999672,[-0.50555556 -0.29444444],16,0,"[16, 4, 11, 14]",10,0
150,37,790.1944577998947,[ 0.13819444 -0.31736111],11,1,"[16, 4, 11, 14]",10,0
151,37,790.4663570998237,[-0.125      -0.30208333],4,0,"[16, 4, 11, 14]",10,0
152,38,797.858435299946,[ 0.54166667 -0.30694444],12,3,"[18, 10, 25, 12]",21,0
153,38,799.1064561000094,[-0.07916667 -0.26180556],10,1,"[18, 10, 25, 12]",21,0
154,38,799.7144408000167,[ 0.09583333 -0.28541667],25,1,"[18, 10, 25, 12]",21,0
155,38,800.2663675998338,[-0.61875    -0.23055556],18,0,"[18, 10, 25, 12]",21,0
156,39,803.8345327000134,[-0.53125    -0.28055556],9,0,"[9, 20, 24, 5]",0,0
157,39,805.7625653999858,[ 0.14930556 -0.31319444],24,1,"[9, 20, 24, 5]",0,0
158,39,806.290307899937,[-0.08333333 -0.30208333],20,0,"[9, 20, 24, 5]",0,0
159,39,807.0502954998519,[ 0.65069444 -0.31180556],5,0,"[9, 20, 24, 5]",0,0
160,40,816.8906163999345,[-0.14930556 -0.325     ],15,1,"[24, 15, 20, 10]",3,0
161,40,817.8984548998997,[ 0.39652778 -0.34861111],10,2,"[24, 15, 20, 10]",3,0
162,40,818.6743564000353,[ 0.13680556 -0.3375    ],20,1,"[24, 15, 20, 10]",3,0
163,40,819.0102728998754,[-0.6        -0.28194444],24,0,"[24, 15, 20, 10]",3,0
164,41,825.3865187999327,[ 0.57430556 -0.36527778],20,3,"[23, 4, 28, 20]",18,0
165,41,828.1463156999089,[-0.43263889 -0.29791667],23,0,"[23, 4, 28, 20]",18,0
166,41,828.7784147998318,[ 0.17152778 -0.32847222],28,1,"[23, 4, 28, 20]",18,0
167,41,829.0263093998656,[-0.17361111 -0.3125    ],4,0,"[23, 4, 28, 20]",18,0
168,42,835.2104573999532,[-0.16597222 -0.29722222],22,1,"[7, 22, 0, 24]",23,0
169,42,836.1865355998743,[ 0.54652778 -0.35208333],24,2,"[7, 22, 0, 24]",23,0
170,42,837.2584849998821,[ 0.23680556 -0.33611111],0,1,"[7, 22, 0, 24]",23,0
171,42,837.6342938998714,[-0.51180556 -0.26597222],7,0,"[7, 22, 0, 24]",23,0
172,43,844.4584627998993,[-0.13055556 -0.29166667],13,1,"[24, 13, 22, 18]",7,0
173,43,847.5065333000384,[ 0.16319444 -0.31666667],22,1,"[24, 13, 22, 18]",7,0
174,43,847.9224018999375,[ 0.39166667 -0.32083333],18,1,"[24, 13, 22, 18]",7,0
175,43,848.8822333998978,[-0.44930556 -0.27291667],24,0,"[24, 13, 22, 18]",7,0
176,44,854.7224993000273,[ 0.47847222 -0.30555556],23,3,"[13, 7, 10, 23]",22,0
177,44,858.8743963998277,[ 0.15277778 -0.30069444],10,2,"[13, 7, 10, 23]",22,0
178,44,859.978444899898,[-0.13958333 -0.29236111],7,1,"[13, 7, 10, 23]",22,0
179,44,860.2263231999241,[-0.52013889 -0.27083333],13,0,"[13, 7, 10, 23]",22,0
180,45,864.0985563998111,[ 0.17083333 -0.32847222],25,2,"[17, 16, 25, 2]",15,0
181,45,864.7303520999849,[-0.50208333 -0.29097222],17,0,"[17, 16, 25, 2]",15,0
182,45,865.8983163000084,[-0.09236111 -0.30833333],16,0,"[17, 16, 25, 2]",15,0
183,45,866.2743110000156,[ 0.61875    -0.32916667],2,0,"[17, 16, 25, 2]",15,0
184,46,876.2184820999391,[ 0.12291667 -0.30972222],19,2,"[9, 6, 19, 17]",28,0
185,46,876.4823278998956,[-0.07986111 -0.30763889],6,1,"[9, 6, 19, 17]",28,0
186,46,877.1704186999705,[-0.43819444 -0.28958333],9,0,"[9, 6, 19, 17]",28,0
187,46,878.2103623999283,[ 0.48958333 -0.28402778],17,0,"[9, 6, 19, 17]",28,0
188,47,883.2503909999505,[-0.09444444 -0.31111111],21,1,"[2, 21, 27, 11]",20,0
189,47,888.5383871998638,[ 0.45486111 -0.32083333],11,2,"[2, 21, 27, 11]",20,0
190,47,888.7623103999067,[ 0.19305556 -0.32847222],27,1,"[2, 21, 27, 11]",20,0
191,47,889.2743577000219,[-0.53333333 -0.27291667],2,0,"[2, 21, 27, 11]",20,0
192,48,896.626438899897,[ 0.53958333 -0.32986111],14,3,"[5, 28, 21, 14]",1,0
193,48,899.7944944000337,[ 0.22430556 -0.33194444],21,2,"[5, 28, 21, 14]",1,0
194,48,900.5142999999225,[-0.21041667 -0.31111111],28,1,"[5, 28, 21, 14]",1,0
195,48,900.8662296999246,[-0.49513889 -0.29444444],5,0,"[5, 28, 21, 14]",1,0
196,49,905.2585670999251,[-0.52708333 -0.29791667],28,0,"[28, 10, 6, 4]",9,0
197,49,909.0904188000131,[ 0.16388889 -0.32222222],6,1,"[28, 10, 6, 4]",9,0
198,49,909.4585062998813,[-0.12569444 -0.31041667],10,0,"[28, 10, 6, 4]",9,0
199,49,909.786294599995,[ 0.61805556 -0.33541667],4,0,"[28, 10, 6, 4]",9,0
200,50,918.5144217000343,[-0.16111111 -0.29027778],26,1,"[23, 26, 4, 10]",5,0
201,50,919.0183444998693,[ 0.15277778 -0.30486111],4,1,"[23, 26, 4, 10]",5,0
202,50,919.5705776999239,[-0.42291667 -0.27986111],23,0,"[23, 26, 4, 10]",5,0
203,50,919.9943625999149,[ 0.62847222 -0.32638889],10,0,"[23, 26, 4, 10]",5,0
204,51,925.7143830000423,[ 0.50486111 -0.33333333],20,3,"[29, 7, 27, 20]",11,0
205,51,929.0023027998395,[-0.51944444 -0.26736111],29,0,"[29, 7, 27, 20]",11,0
206,51,929.4662738000043,[ 0.13819444 -0.28680556],27,1,"[29, 7, 27, 20]",11,0
207,51,929.7145719998516,[-0.11875    -0.28333333],7,0,"[29, 7, 27, 20]",11,0
208,52,933.978381899884,[-0.46597222 -0.27708333],17,0,"[17, 16, 19, 6]",29,0
209,52,938.7143560999539,[-0.14791667 -0.28402778],16,0,"[17, 16, 19, 6]",29,0
210,52,939.2823317998555,[ 0.47222222 -0.3125    ],6,1,"[17, 16, 19, 6]",29,0
211,52,939.4905701000243,[ 0.19166667 -0.3       ],19,0,"[17, 16, 19, 6]",29,0
212,53,943.6503588999622,[ 0.17777778 -0.34375   ],22,2,"[17, 15, 22, 8]",14,0
213,53,946.4422855998855,[ 0.55555556 -0.36805556],8,2,"[17, 15, 22, 8]",14,0
214,53,947.4903365999926,[-0.50625    -0.30833333],17,0,"[17, 15, 22, 8]",14,0
215,53,947.8182775999885,[-0.12847222 -0.32222222],15,0,"[17, 15, 22, 8]",14,0
216,54,955.2183858000208,[-0.14930556 -0.31458333],3,1,"[15, 3, 13, 25]",12,0
217,54,956.0983340998646,[ 0.175      -0.32916667],13,1,"[15, 3, 13, 25]",12,0
218,54,956.7302724998444,[-0.41736111 -0.3       ],15,0,"[15, 3, 13, 25]",12,0
219,54,958.0582842000294,[ 0.56944444 -0.30277778],25,0,"[15, 3, 13, 25]",12,0
220,55,966.6823879999574,[-0.14583333 -0.28402778],26,1,"[9, 26, 17, 12]",2,0
221,55,967.9544087999966,[ 0.37986111 -0.33888889],12,2,"[9, 26, 17, 12]",2,0
222,55,968.3466545999981,[ 0.19236111 -0.34027778],17,1,"[9, 26, 17, 12]",2,0
223,55,969.018296699971,[-0.61458333 -0.29861111],9,0,"[9, 26, 17, 12]",2,0
224,56,976.2263739998452,[ 0.20416667 -0.31875   ],25,2,"[13, 8, 25, 26]",27,0
225,56,977.082359699998,[-0.16527778 -0.30347222],8,1,"[13, 8, 25, 26]",27,0
226,56,977.5783020998351,[-0.44930556 -0.29791667],13,0,"[13, 8, 25, 26]",27,0
227,56,978.010271999985,[ 0.55555556 -0.33402778],26,0,"[13, 8, 25, 26]",27,0
228,57,982.8103844998404,[ 0.45277778 -0.32083333],29,3,"[20, 14, 5, 29]",17,0
229,57,983.3622753999662,[-0.61180556 -0.21736111],20,0,"[20, 14, 5, 29]",17,0
230,57,983.834229500033,[-0.19513889 -0.32708333],14,0,"[20, 14, 5, 29]",17,0
231,57,984.1302709998563,[ 0.21458333 -0.32083333],5,0,"[20, 14, 5, 29]",17,0
232,58,987.6343703998718,[ 0.16527778 -0.30694444],22,2,"[26, 7, 22, 5]",8,0
233,58,988.6583787999116,[-0.24305556 -0.29652778],7,1,"[26, 7, 22, 5]",8,0
234,58,989.0663164998405,[-0.45069444 -0.275     ],26,0,"[26, 7, 22, 5]",8,0
235,58,989.5221989999991,[ 0.38263889 -0.30277778],5,0,"[26, 7, 22, 5]",8,0
236,59,993.6744060998317,[ 0.44791667 -0.34236111],29,3,"[11, 23, 7, 29]",24,0
237,59,995.9543514000252,[-0.24305556 -0.29027778],23,1,"[11, 23, 7, 29]",24,0
238,59,996.3142339999322,[-0.47986111 -0.26875   ],11,0,"[11, 23, 7, 29]",24,0
239,59,996.7462065999862,[ 0.13541667 -0.29027778],7,0,"[11, 23, 7, 29]",24,0
240,60,1004.8343203000259,[-0.17430556 -0.31458333],25,1,"[18, 25, 1, 0]",3,1
241,60,1005.1862613998819,[-0.43125    -0.28402778],18,0,"[18, 25, 1, 0]",3,1
242,60,1005.8582993999589,[ 0.54930556 -0.35069444],0,1,"[18, 25, 1, 0]",3,1
243,60,1006.2022537000012,[ 0.25138889 -0.33402778],1,0,"[18, 25, 1, 0]",3,1
244,61,1012.4583621998318,[-0.48125    -0.28541667],23,0,"[23, 2, 28, 10]",26,1
245,61,1014.3223166998941,[ 0.19583333 -0.29930556],28,1,"[23, 2, 28, 10]",26,1
246,61,1015.0263704999816,[-0.15833333 -0.29444444],2,0,"[23, 2, 28, 10]",26,1
247,61,1015.5143732998986,[ 0.46666667 -0.32013889],10,0,"[23, 2, 28, 10]",26,1
248,62,1019.6824864000082,[-0.50972222 -0.28888889],12,0,"[12, 3, 19, 13]",20,1
249,62,1021.4503172999248,[ 0.23611111 -0.28055556],19,1,"[12, 3, 19, 13]",20,1
250,62,1022.7622936000116,[ 0.43333333 -0.28611111],13,1,"[12, 3, 19, 13]",20,1
251,62,1023.1383008998819,[-0.29722222 -0.25138889],3,0,"[12, 3, 19, 13]",20,1
252,63,1029.9783943998627,[-0.19583333 -0.31597222],29,1,"[19, 29, 24, 25]",21,1
253,63,1030.3383815998677,[ 0.16944444 -0.32847222],24,1,"[19, 29, 24, 25]",21,1
254,63,1030.7543629999273,[-0.45972222 -0.29652778],19,0,"[19, 29, 24, 25]",21,1
255,63,1031.1942310999148,[ 0.55833333 -0.26805556],25,0,"[19, 29, 24, 25]",21,1
256,64,1038.1865670999978,[-0.19861111 -0.29722222],25,1,"[21, 25, 15, 7]",27,1
257,64,1039.8106006998569,[ 0.07430556 -0.32222222],15,1,"[21, 25, 15, 7]",27,1
258,64,1040.1942492998205,[-0.50138889 -0.29722222],21,0,"[21, 25, 15, 7]",27,1
259,64,1040.7142531999853,[ 0.59722222 -0.31041667],7,0,"[21, 25, 15, 7]",27,1
260,65,1045.050453200005,[ 0.21111111 -0.29930556],8,2,"[2, 11, 8, 29]",17,1
261,65,1046.8663172000088,[-0.14444444 -0.25833333],11,1,"[2, 11, 8, 29]",17,1
262,65,1047.1942137998994,[ 0.52430556 -0.25555556],29,1,"[2, 11, 8, 29]",17,1
263,65,1047.618273,[-0.48888889 -0.18888889],2,0,"[2, 11, 8, 29]",17,1
264,66,1053.9863990999293,[ 0.17013889 -0.34097222],29,2,"[6, 23, 29, 2]",24,1
265,66,1054.6023248999845,[-0.09097222 -0.31527778],23,1,"[6, 23, 29, 2]",24,1
266,66,1055.8262914998922,[-0.61388889 -0.25138889],6,0,"[6, 23, 29, 2]",24,1
267,66,1056.242215699982,[ 0.61805556 -0.28680556],2,0,"[6, 23, 29, 2]",24,1
268,67,1064.0903341998346,[-0.42986111 -0.27708333],23,0,"[23, 14, 20, 11]",1,1
269,67,1065.538334999932,[-0.05694444 -0.29305556],14,0,"[23, 14, 20, 11]",1,1
270,67,1066.346275900025,[ 0.22638889 -0.29513889],20,0,"[23, 14, 20, 11]",1,1
271,67,1066.5222201999277,[ 0.525      -0.29652778],11,0,"[23, 14, 20, 11]",1,1
272,68,1070.6904527000152,[-0.51180556 -0.25763889],25,0,"[25, 27, 3, 7]",19,1
273,68,1071.9382298998535,[-0.07916667 -0.28333333],27,0,"[25, 27, 3, 7]",19,1
274,68,1072.1462037998717,[ 0.20555556 -0.2875    ],3,0,"[25, 27, 3, 7]",19,1
275,68,1072.6982531000394,[ 0.46666667 -0.29930556],7,0,"[25, 27, 3, 7]",19,1
276,69,1078.4106047998648,[ 0.17708333 -0.33472222],18,2,"[23, 22, 18, 8]",15,1
277,69,1079.850405300036,[-0.14305556 -0.30555556],22,1,"[23, 22, 18, 8]",15,1
